Size,Algo,Trial,Stampms,GB/s,Iters,l2-out-silent,l2-out-non-silent,GHz
132,fill256_1,14,0.00,48.0,752,0.00,0.00,3.50
132,fill256_1,15,0.00,47.7,752,0.00,0.00,3.49
132,fill256_1,16,0.00,47.8,752,0.00,0.00,3.49
132,fill512_1,0,0.00,49.3,752,0.00,0.00,3.50
132,fill512_1,1,0.00,49.4,752,0.00,0.00,3.50
132,fill512_1,2,0.00,49.3,752,0.00,0.00,3.50
132,fill512_1,3,0.00,49.3,752,0.00,0.00,3.49
132,fill512_1,4,0.00,49.2,752,0.00,0.00,3.49
132,fill512_1,5,0.00,49.2,752,0.00,0.00,3.49
132,fill512_1,6,0.00,49.2,752,0.00,0.00,3.49
132,fill512_1,7,0.00,49.2,752,0.00,0.00,3.49
132,fill512_1,8,0.00,49.1,752,0.00,0.00,3.49
132,fill512_1,9,0.00,49.3,752,0.00,0.00,3.49
132,fill512_1,10,0.00,49.2,752,0.00,0.00,3.49
132,fill512_1,11,0.00,49.3,752,0.00,0.00,3.49
132,fill512_1,12,0.00,49.3,752,0.00,0.00,3.50
132,fill512_1,13,0.00,49.4,752,0.00,0.00,3.50
132,fill512_1,14,0.00,49.3,752,0.00,0.00,3.50
132,fill512_1,15,0.00,49.4,752,0.00,0.00,3.50
132,fill512_1,16,0.00,49.3,752,0.00,0.00,3.50
176,fill256_0,0,0.00,58.2,565,0.00,0.00,3.49
176,fill256_0,1,0.00,58.5,565,0.00,0.00,3.49
176,fill256_0,2,0.00,58.3,565,0.00,0.00,3.50
176,fill256_0,3,0.00,58.6,565,0.00,0.00,3.50
176,fill256_0,4,0.00,58.4,565,0.00,0.00,3.50
176,fill256_0,5,0.00,58.6,565,0.00,0.00,3.50
176,fill256_0,6,0.00,58.3,565,0.00,0.00,3.50
176,fill256_0,7,0.00,58.6,565,0.00,0.00,3.50
176,fill256_0,8,0.00,58.2,565,0.00,0.00,3.49
176,fill256_0,9,0.00,58.6,565,0.00,0.00,3.49
176,fill256_0,10,0.00,58.2,565,0.00,0.00,3.49
176,fill256_0,11,0.00,58.5,565,0.00,0.00,3.49
176,fill256_0,12,0.00,58.1,565,0.00,0.00,3.49
176,fill256_0,13,0.00,58.4,565,0.00,0.00,3.49
176,fill256_0,14,0.00,58.1,565,0.00,0.00,3.49
176,fill256_0,15,0.00,58.4,565,0.00,0.00,3.49
176,fill256_0,16,0.00,58.1,565,0.00,0.00,3.49
176,fill512_0,0,0.00,61.6,565,0.00,0.00,3.49
176,fill512_0,1,0.00,61.5,565,0.00,0.00,3.49
176,fill512_0,2,0.00,62.9,565,0.00,0.00,3.49
176,fill512_0,3,0.00,61.5,565,0.00,0.00,3.49
176,fill512_0,4,0.00,61.5,565,0.00,0.00,3.49
176,fill512_0,5,0.00,61.5,565,0.00,0.00,3.49
176,fill512_0,6,0.00,61.4,565,0.00,0.00,3.49
176,fill512_0,7,0.00,61.6,565,0.00,0.00,3.49
176,fill512_0,8,0.00,61.5,565,0.00,0.00,3.49
176,fill512_0,9,0.00,61.6,565,0.00,0.00,3.49
176,fill512_0,10,0.00,61.5,565,0.00,0.00,3.49
176,fill512_0,11,0.00,61.6,565,0.00,0.00,3.50
176,fill512_0,12,0.00,61.6,565,0.00,0.00,3.50
176,fill512_0,13,0.00,61.6,565,0.00,0.00,3.50
176,fill512_0,14,0.00,61.7,565,0.00,0.00,3.50
176,fill512_0,15,0.00,61.7,565,0.00,0.00,3.50
176,fill512_0,16,0.00,61.7,565,0.00,0.00,3.50
176,fill256_1,0,0.00,57.5,565,0.00,0.00,3.49
176,fill256_1,1,0.00,57.9,565,0.00,0.00,3.49
176,fill256_1,2,0.00,57.5,565,0.00,0.00,3.49
176,fill256_1,3,0.00,57.9,565,0.00,0.00,3.50
176,fill256_1,4,0.00,57.6,565,0.00,0.00,3.50
176,fill256_1,5,0.00,57.9,565,0.00,0.00,3.50
176,fill256_1,6,0.00,57.6,565,0.00,0.00,3.50
176,fill256_1,7,0.00,57.9,565,0.00,0.00,3.50
176,fill256_1,8,0.00,56.9,565,0.00,0.00,3.50
176,fill256_1,9,0.00,57.3,565,0.00,0.00,3.50
176,fill256_1,10,0.00,56.9,565,0.00,0.00,3.49
176,fill256_1,11,0.00,56.8,565,0.00,0.00,3.49
176,fill256_1,12,0.00,56.9,565,0.00,0.00,3.49
176,fill256_1,13,0.00,57.2,565,0.00,0.00,3.49
176,fill256_1,14,0.00,56.8,565,0.00,0.00,3.49
176,fill256_1,15,0.00,57.1,565,0.00,0.00,3.49
176,fill256_1,16,0.00,56.8,565,0.00,0.00,3.49
176,fill512_1,0,0.00,63.1,565,0.00,0.00,3.49
176,fill512_1,1,0.00,61.6,565,0.00,0.00,3.49
176,fill512_1,2,0.00,63.1,565,0.00,0.00,3.49
176,fill512_1,3,0.00,61.6,565,0.00,0.00,3.49
176,fill512_1,4,0.00,62.0,565,0.00,0.00,3.49
176,fill512_1,5,0.00,63.1,565,0.00,0.00,3.49
176,fill512_1,6,0.00,63.0,565,0.00,0.00,3.49
176,fill512_1,7,0.00,63.1,565,0.00,0.00,3.49
176,fill512_1,8,0.00,63.0,565,0.00,0.00,3.49
176,fill512_1,9,0.00,63.1,565,0.00,0.00,3.49
176,fill512_1,10,0.00,63.1,565,0.00,0.00,3.49
176,fill512_1,11,0.00,63.2,565,0.00,0.00,3.49
176,fill512_1,12,0.00,63.1,565,0.00,0.00,3.49
176,fill512_1,13,0.00,63.3,565,0.00,0.00,3.50
176,fill512_1,14,0.00,63.1,565,0.00,0.00,3.50
176,fill512_1,15,0.00,63.3,565,0.00,0.00,3.50
176,fill512_1,16,0.00,63.2,565,0.00,0.00,3.50
236,fill256_0,0,0.00,69.1,424,0.00,0.00,3.48
236,fill256_0,1,0.00,68.7,424,0.00,0.00,3.49
236,fill256_0,2,0.00,69.3,424,0.00,0.00,3.49
236,fill256_0,3,0.00,68.8,424,0.00,0.00,3.49
236,fill256_0,4,0.00,69.2,424,0.00,0.00,3.49
236,fill256_0,5,0.00,68.8,424,0.00,0.00,3.49
236,fill256_0,6,0.00,69.4,424,0.00,0.00,3.50
236,fill256_0,7,0.00,68.9,424,0.00,0.00,3.50
236,fill256_0,8,0.00,69.3,424,0.00,0.00,3.50
236,fill256_0,9,0.00,69.0,424,0.00,0.00,3.50
236,fill256_0,10,0.00,69.5,424,0.00,0.00,3.50
236,fill256_0,11,0.00,69.0,424,0.00,0.00,3.50
236,fill256_0,12,0.00,69.3,424,0.00,0.00,3.50
236,fill256_0,13,0.00,69.0,424,0.00,0.00,3.50
236,fill256_0,14,0.00,69.3,424,0.00,0.00,3.49
236,fill256_0,15,0.00,68.9,424,0.00,0.00,3.50
236,fill256_0,16,0.00,69.3,424,0.00,0.00,3.49
236,fill512_0,0,0.00,81.7,424,0.00,0.00,3.49
236,fill512_0,1,0.00,83.2,424,0.00,0.00,3.49
236,fill512_0,2,0.00,82.6,424,0.00,0.00,3.50
236,fill512_0,3,0.00,83.3,424,0.00,0.00,3.50
236,fill512_0,4,0.00,82.8,424,0.00,0.00,3.50
236,fill512_0,5,0.00,83.0,424,0.00,0.00,3.50
236,fill512_0,6,0.00,81.9,424,0.00,0.00,3.50
236,fill512_0,7,0.00,83.4,424,0.00,0.00,3.50
236,fill512_0,8,0.00,82.8,424,0.00,0.00,3.50
236,fill512_0,9,0.00,83.2,424,0.00,0.00,3.50
236,fill512_0,10,0.00,82.6,424,0.00,0.00,3.49
236,fill512_0,11,0.00,83.3,424,0.00,0.00,3.50
236,fill512_0,12,0.00,82.6,424,0.00,0.00,3.50
236,fill512_0,13,0.00,83.2,424,0.00,0.00,3.49
236,fill512_0,14,0.00,82.6,424,0.00,0.00,3.49
236,fill512_0,15,0.00,83.0,424,0.00,0.00,3.49
236,fill512_0,16,0.00,82.6,424,0.00,0.00,3.49
236,fill256_1,0,0.00,69.4,424,0.00,0.00,3.50
236,fill256_1,1,0.00,69.0,424,0.00,0.00,3.50
236,fill256_1,2,0.00,69.4,424,0.00,0.00,3.50
236,fill256_1,3,0.00,69.0,424,0.00,0.00,3.50
236,fill256_1,4,0.00,69.4,424,0.00,0.00,3.50
236,fill256_1,5,0.00,68.9,424,0.00,0.00,3.50
236,fill256_1,6,0.00,69.3,424,0.00,0.00,3.50
236,fill256_1,7,0.00,68.9,424,0.00,0.00,3.50
236,fill256_1,8,0.00,69.3,424,0.00,0.00,3.49
236,fill256_1,9,0.00,68.8,424,0.00,0.00,3.49
236,fill256_1,10,0.00,69.3,424,0.00,0.00,3.49
236,fill256_1,11,0.00,68.7,424,0.00,0.00,3.49
236,fill256_1,12,0.00,69.2,424,0.00,0.00,3.49
236,fill256_1,13,0.00,68.7,424,0.00,0.00,3.49
236,fill256_1,14,0.00,69.2,424,0.00,0.00,3.49
236,fill256_1,15,0.00,68.6,424,0.00,0.00,3.49
236,fill256_1,16,0.00,69.2,424,0.00,0.00,3.49
236,fill512_1,0,0.00,83.4,424,0.00,0.00,3.50
236,fill512_1,1,0.00,82.6,424,0.00,0.00,3.49
236,fill512_1,2,0.00,83.4,424,0.00,0.00,3.50
236,fill512_1,3,0.00,82.7,424,0.00,0.00,3.50
236,fill512_1,4,0.00,83.3,424,0.00,0.00,3.49
236,fill512_1,5,0.00,82.6,424,0.00,0.00,3.49
236,fill512_1,6,0.00,83.3,424,0.00,0.00,3.49
236,fill512_1,7,0.00,82.6,424,0.00,0.00,3.49
236,fill512_1,8,0.00,83.2,424,0.00,0.00,3.49
236,fill512_1,9,0.00,82.5,424,0.00,0.00,3.49
236,fill512_1,10,0.00,83.1,424,0.00,0.00,3.49
236,fill512_1,11,0.00,82.5,424,0.00,0.00,3.49
236,fill512_1,12,0.00,83.1,424,0.00,0.00,3.49
236,fill512_1,13,0.00,82.5,424,0.00,0.00,3.49
236,fill512_1,14,0.00,83.2,424,0.00,0.00,3.49
236,fill512_1,15,0.00,82.6,424,0.00,0.00,3.49
236,fill512_1,16,0.00,83.2,424,0.00,0.00,3.49
312,fill256_0,0,0.00,83.1,319,0.00,0.00,3.50
312,fill256_0,1,0.00,82.5,319,0.00,0.00,3.50
312,fill256_0,2,0.00,83.0,319,0.00,0.00,3.49
312,fill256_0,3,0.00,82.5,319,0.00,0.00,3.49
312,fill256_0,4,0.00,82.9,319,0.00,0.00,3.49
312,fill256_0,5,0.00,82.4,319,0.00,0.00,3.50
312,fill256_0,6,0.00,82.8,319,0.00,0.00,3.49
312,fill256_0,7,0.00,82.4,319,0.00,0.00,3.49
312,fill256_0,8,0.00,82.9,319,0.00,0.00,3.49
312,fill256_0,9,0.00,82.3,319,0.00,0.00,3.49
312,fill256_0,10,0.00,82.9,319,0.00,0.00,3.49
312,fill256_0,11,0.00,82.3,319,0.00,0.00,3.49
312,fill256_0,12,0.00,82.9,319,0.00,0.00,3.49
312,fill256_0,13,0.00,82.9,319,0.00,0.00,3.50
312,fill256_0,14,0.00,83.7,319,0.00,0.00,3.49
312,fill256_0,15,0.00,83.8,319,0.00,0.00,3.49
312,fill256_0,16,0.00,84.4,319,0.00,0.00,3.49
312,fill512_0,0,0.00,107.4,319,0.00,0.00,3.50
312,fill512_0,1,0.00,105.4,319,0.00,0.00,3.49
312,fill512_0,2,0.00,106.2,319,0.00,0.00,3.49
312,fill512_0,3,0.00,105.4,319,0.00,0.00,3.49
312,fill512_0,4,0.00,106.3,319,0.00,0.00,3.50
312,fill512_0,5,0.00,105.3,319,0.00,0.00,3.49
312,fill512_0,6,0.00,106.1,319,0.00,0.00,3.49
312,fill512_0,7,0.00,105.4,319,0.00,0.00,3.49
312,fill512_0,8,0.00,105.9,319,0.00,0.00,3.48
312,fill512_0,9,0.00,105.4,319,0.00,0.00,3.49
312,fill512_0,10,0.00,106.1,319,0.00,0.00,3.49
312,fill512_0,11,0.00,105.3,319,0.00,0.00,3.49
312,fill512_0,12,0.00,105.9,319,0.00,0.00,3.48
312,fill512_0,13,0.00,105.2,319,0.00,0.00,3.49
312,fill512_0,14,0.00,106.1,319,0.00,0.00,3.49
312,fill512_0,15,0.00,105.4,319,0.00,0.00,3.49
312,fill512_0,16,0.00,106.1,319,0.00,0.00,3.49
312,fill256_1,0,0.00,83.9,319,0.00,0.00,3.50
312,fill256_1,1,0.00,84.6,319,0.00,0.00,3.50
312,fill256_1,2,0.00,83.8,319,0.00,0.00,3.50
312,fill256_1,3,0.00,84.5,319,0.00,0.00,3.50
312,fill256_1,4,0.00,83.8,319,0.00,0.00,3.49
312,fill256_1,5,0.00,84.4,319,0.00,0.00,3.49
312,fill256_1,6,0.00,83.8,319,0.00,0.00,3.49
312,fill256_1,7,0.00,84.4,319,0.00,0.00,3.49
312,fill256_1,8,0.00,83.7,319,0.00,0.00,3.49
312,fill256_1,9,0.00,82.4,319,0.00,0.00,3.49
312,fill256_1,10,0.00,82.3,319,0.00,0.00,3.49
312,fill256_1,11,0.00,82.7,319,0.00,0.00,3.49
312,fill256_1,12,0.00,82.2,319,0.00,0.00,3.49
312,fill256_1,13,0.00,82.7,319,0.00,0.00,3.49
312,fill256_1,14,0.00,82.4,319,0.00,0.00,3.50
312,fill256_1,15,0.00,82.7,319,0.00,0.00,3.49
312,fill256_1,16,0.00,82.3,319,0.00,0.00,3.49
312,fill512_1,0,0.00,106.2,319,0.00,0.00,3.50
312,fill512_1,1,0.00,107.4,319,0.00,0.00,3.50
312,fill512_1,2,0.00,105.2,319,0.00,0.00,3.49
312,fill512_1,3,0.00,106.1,319,0.00,0.00,3.50
312,fill512_1,4,0.00,105.3,319,0.00,0.00,3.50
312,fill512_1,5,0.00,106.1,319,0.00,0.00,3.50
312,fill512_1,6,0.00,105.2,319,0.00,0.00,3.49
312,fill512_1,7,0.00,105.9,319,0.00,0.00,3.49
312,fill512_1,8,0.00,105.2,319,0.00,0.00,3.49
312,fill512_1,9,0.00,105.9,319,0.00,0.00,3.49
312,fill512_1,10,0.00,105.2,319,0.00,0.00,3.49
312,fill512_1,11,0.00,105.8,319,0.00,0.00,3.49
312,fill512_1,12,0.00,105.1,319,0.00,0.00,3.49
312,fill512_1,13,0.00,106.2,319,0.00,0.00,3.49
312,fill512_1,14,0.00,106.2,319,0.00,0.00,3.49
312,fill512_1,15,0.00,107.0,319,0.00,0.00,3.49
312,fill512_1,16,0.00,106.2,319,0.00,0.00,3.49
416,fill256_0,0,0.00,95.3,240,0.00,0.00,3.50
416,fill256_0,1,0.00,95.4,240,0.00,0.00,3.50
416,fill256_0,2,0.00,95.2,240,0.00,0.00,3.50
416,fill256_0,3,0.00,95.9,240,0.00,0.00,3.51
416,fill256_0,4,0.00,94.8,240,0.00,0.00,3.50
416,fill256_0,5,0.00,95.6,240,0.00,0.00,3.50
416,fill256_0,6,0.00,95.4,240,0.00,0.00,3.50
416,fill256_0,7,0.00,95.6,240,0.00,0.00,3.50
416,fill256_0,8,0.00,94.6,240,0.00,0.00,3.49
416,fill256_0,9,0.00,95.5,240,0.00,0.00,3.49
416,fill256_0,10,0.00,95.2,240,0.00,0.00,3.50
416,fill256_0,11,0.00,95.2,240,0.00,0.00,3.49
416,fill256_0,12,0.00,95.2,240,0.00,0.00,3.50
416,fill256_0,13,0.00,95.5,240,0.00,0.00,3.49
416,fill256_0,14,0.00,94.6,240,0.00,0.00,3.49
416,fill256_0,15,0.00,95.4,240,0.00,0.00,3.49
416,fill256_0,16,0.00,94.8,240,0.00,0.00,3.48
416,fill512_0,0,0.00,115.7,240,0.00,0.00,3.50
416,fill512_0,1,0.00,118.0,240,0.00,0.00,3.49
416,fill512_0,2,0.00,115.7,240,0.00,0.00,3.50
416,fill512_0,3,0.00,118.3,240,0.00,0.00,3.50
416,fill512_0,4,0.00,115.8,240,0.00,0.00,3.50
416,fill512_0,5,0.00,118.4,240,0.00,0.00,3.49
416,fill512_0,6,0.00,115.8,240,0.00,0.00,3.50
416,fill512_0,7,0.00,118.3,240,0.00,0.00,3.50
416,fill512_0,8,0.00,115.7,240,0.00,0.00,3.50
416,fill512_0,9,0.00,118.3,240,0.00,0.00,3.50
416,fill512_0,10,0.00,115.8,240,0.00,0.00,3.50
416,fill512_0,11,0.00,118.2,240,0.00,0.00,3.50
416,fill512_0,12,0.00,115.8,240,0.00,0.00,3.50
416,fill512_0,13,0.00,118.6,240,0.00,0.00,3.50
416,fill512_0,14,0.00,115.6,240,0.00,0.00,3.49
416,fill512_0,15,0.00,118.3,240,0.00,0.00,3.50
416,fill512_0,16,0.00,115.7,240,0.00,0.00,3.50
416,fill256_1,0,0.00,94.7,240,0.00,0.00,3.48
416,fill256_1,1,0.00,94.3,240,0.00,0.00,3.50
416,fill256_1,2,0.00,94.5,240,0.00,0.00,3.50
416,fill256_1,3,0.00,94.4,240,0.00,0.00,3.49
416,fill256_1,4,0.00,94.9,240,0.00,0.00,3.50
416,fill256_1,5,0.00,93.9,240,0.00,0.00,3.49
416,fill256_1,6,0.00,95.0,240,0.00,0.00,3.51
416,fill256_1,7,0.00,94.4,240,0.00,0.00,3.49
416,fill256_1,8,0.00,95.3,240,0.00,0.00,3.50
416,fill256_1,9,0.00,94.1,240,0.00,0.00,3.49
416,fill256_1,10,0.00,95.3,240,0.00,0.00,3.50
416,fill256_1,11,0.00,94.5,240,0.00,0.00,3.50
416,fill256_1,12,0.00,94.6,240,0.00,0.00,3.51
416,fill256_1,13,0.00,94.3,240,0.00,0.00,3.49
416,fill256_1,14,0.00,95.2,240,0.00,0.00,3.50
416,fill256_1,15,0.00,94.0,240,0.00,0.00,3.49
416,fill256_1,16,0.00,95.2,240,0.00,0.00,3.50
416,fill512_1,0,0.00,116.4,240,0.00,0.00,3.48
416,fill512_1,1,0.00,117.2,240,0.00,0.00,3.49
416,fill512_1,2,0.00,116.8,240,0.00,0.00,3.49
416,fill512_1,3,0.00,118.0,240,0.00,0.00,3.49
416,fill512_1,4,0.00,116.2,240,0.00,0.00,3.49
416,fill512_1,5,0.00,118.0,240,0.00,0.00,3.49
416,fill512_1,6,0.00,117.0,240,0.00,0.00,3.49
416,fill512_1,7,0.00,117.3,240,0.00,0.00,3.49
416,fill512_1,8,0.00,117.2,240,0.00,0.00,3.50
416,fill512_1,9,0.00,118.2,240,0.00,0.00,3.49
416,fill512_1,10,0.00,116.2,240,0.00,0.00,3.49
416,fill512_1,11,0.00,118.4,240,0.00,0.00,3.50
416,fill512_1,12,0.00,117.0,240,0.00,0.00,3.50
416,fill512_1,13,0.00,117.5,240,0.00,0.00,3.50
416,fill512_1,14,0.00,117.2,240,0.00,0.00,3.50
416,fill512_1,15,0.00,118.6,240,0.00,0.00,3.50
416,fill512_1,16,0.00,116.2,240,0.00,0.00,3.50
556,fill256_0,0,0.00,133.8,180,0.00,0.00,3.49
556,fill256_0,1,0.00,130.8,180,0.00,0.00,3.49
556,fill256_0,2,0.00,132.2,180,0.00,0.00,3.50
556,fill256_0,3,0.00,123.4,180,0.00,0.00,3.49
556,fill256_0,4,0.00,127.2,180,0.00,0.00,3.50
556,fill256_0,5,0.00,129.5,180,0.00,0.00,3.49
556,fill256_0,6,0.00,137.3,180,0.00,0.00,3.48
556,fill256_0,7,0.00,125.9,180,0.00,0.00,3.49
556,fill256_0,8,0.00,132.2,180,0.00,0.00,3.49
556,fill256_0,9,0.00,129.1,180,0.00,0.00,3.49
556,fill256_0,10,0.00,133.3,180,0.00,0.00,3.49
556,fill256_0,11,0.00,130.5,180,0.00,0.00,3.49
556,fill256_0,12,0.00,131.9,180,0.00,0.00,3.48
556,fill256_0,13,0.00,131.9,180,0.00,0.00,3.49
556,fill256_0,14,0.00,131.2,180,0.00,0.00,3.50
556,fill256_0,15,0.00,136.9,180,0.00,0.00,3.49
556,fill256_0,16,0.00,142.2,180,0.00,0.00,3.50
556,fill512_0,0,0.00,166.2,180,0.00,0.00,3.50
556,fill512_0,1,0.00,166.8,180,0.00,0.00,3.50
556,fill512_0,2,0.00,166.5,180,0.00,0.00,3.50
556,fill512_0,3,0.00,159.9,180,0.00,0.00,3.49
556,fill512_0,4,0.00,159.6,180,0.00,0.00,3.51
556,fill512_0,5,0.00,166.8,180,0.00,0.00,3.50
556,fill512_0,6,0.00,165.7,180,0.00,0.00,3.50
