Size,Algo,Trial,Stampms,GB/s,Iters,GHz
132,fill256_0,10,0.00,44.1,752,3.50
132,fill256_0,11,0.00,44.3,752,3.50
132,fill256_0,12,0.00,44.1,752,3.50
132,fill256_0,13,0.00,44.3,752,3.50
132,fill256_0,14,0.00,44.0,752,3.49
132,fill256_0,15,0.00,44.2,752,3.49
132,fill256_0,16,0.00,44.0,752,3.49
132,fill512_0,0,0.00,49.0,752,3.49
132,fill512_0,1,0.00,49.5,752,3.49
132,fill512_0,2,0.00,48.9,752,3.49
132,fill512_0,3,0.00,48.8,752,3.49
132,fill512_0,4,0.00,48.9,752,3.49
132,fill512_0,5,0.00,49.5,752,3.49
132,fill512_0,6,0.00,49.0,752,3.49
132,fill512_0,7,0.00,49.5,752,3.49
132,fill512_0,8,0.00,49.0,752,3.50
132,fill512_0,9,0.00,49.6,752,3.50
132,fill512_0,10,0.00,49.1,752,3.50
132,fill512_0,11,0.00,49.6,752,3.50
132,fill512_0,12,0.00,49.1,752,3.50
132,fill512_0,13,0.00,49.6,752,3.50
132,fill512_0,14,0.00,49.0,752,3.49
132,fill512_0,15,0.00,49.6,752,3.49
132,fill512_0,16,0.00,49.0,752,3.49
132,fill256_1,0,0.00,44.1,752,3.50
132,fill256_1,1,0.00,44.3,752,3.50
132,fill256_1,2,0.00,44.0,752,3.49
132,fill256_1,3,0.00,44.2,752,3.49
132,fill256_1,4,0.00,43.9,752,3.49
132,fill256_1,5,0.00,44.1,752,3.49
132,fill256_1,6,0.00,43.9,752,3.49
132,fill256_1,7,0.00,44.2,752,3.49
132,fill256_1,8,0.00,44.0,752,3.49
132,fill256_1,9,0.00,44.2,752,3.50
132,fill256_1,10,0.00,44.0,752,3.50
132,fill256_1,11,0.00,44.3,752,3.50
132,fill256_1,12,0.00,44.0,752,3.50
132,fill256_1,13,0.00,44.3,752,3.50
132,fill256_1,14,0.00,44.0,752,3.50
132,fill256_1,15,0.00,44.3,752,3.50
132,fill256_1,16,0.00,44.0,752,3.49
132,fill512_1,0,0.00,48.4,752,3.50
132,fill512_1,1,0.00,48.4,752,3.50
132,fill512_1,2,0.00,48.3,752,3.50
132,fill512_1,3,0.00,48.4,752,3.50
132,fill512_1,4,0.00,48.3,752,3.49
132,fill512_1,5,0.00,48.3,752,3.49
132,fill512_1,6,0.00,48.2,752,3.49
132,fill512_1,7,0.00,48.3,752,3.49
132,fill512_1,8,0.00,48.2,752,3.49
132,fill512_1,9,0.00,48.2,752,3.49
132,fill512_1,10,0.00,48.2,752,3.49
132,fill512_1,11,0.00,48.3,752,3.49
132,fill512_1,12,0.00,48.3,752,3.49
132,fill512_1,13,0.00,48.4,752,3.50
132,fill512_1,14,0.00,48.3,752,3.50
132,fill512_1,15,0.00,48.4,752,3.50
132,fill512_1,16,0.00,48.4,752,3.50
176,fill256_0,0,0.00,57.2,565,3.49
176,fill256_0,1,0.00,57.6,565,3.49
176,fill256_0,2,0.00,57.3,565,3.49
176,fill256_0,3,0.00,57.7,565,3.49
176,fill256_0,4,0.00,57.4,565,3.50
176,fill256_0,5,0.00,57.8,565,3.50
176,fill256_0,6,0.00,57.4,565,3.50
176,fill256_0,7,0.00,57.7,565,3.49
176,fill256_0,8,0.00,57.4,565,3.50
176,fill256_0,9,0.00,57.7,565,3.49
176,fill256_0,10,0.00,57.3,565,3.49
176,fill256_0,11,0.00,57.7,565,3.49
176,fill256_0,12,0.00,57.1,565,3.49
176,fill256_0,13,0.00,57.5,565,3.49
176,fill256_0,14,0.00,57.2,565,3.49
176,fill256_0,15,0.00,57.5,565,3.49
176,fill256_0,16,0.00,57.2,565,3.49
176,fill512_0,0,0.00,64.6,565,3.49
176,fill512_0,1,0.00,63.7,565,3.49
176,fill512_0,2,0.00,65.4,565,3.49
176,fill512_0,3,0.00,63.6,565,3.49
176,fill512_0,4,0.00,65.3,565,3.49
176,fill512_0,5,0.00,63.5,565,3.49
176,fill512_0,6,0.00,65.2,565,3.49
176,fill512_0,7,0.00,63.9,565,3.49
176,fill512_0,8,0.00,65.2,565,3.49
176,fill512_0,9,0.00,64.2,565,3.49
176,fill512_0,10,0.00,64.5,565,3.49
176,fill512_0,11,0.00,64.2,565,3.49
176,fill512_0,12,0.00,64.6,565,3.50
176,fill512_0,13,0.00,64.4,565,3.50
176,fill512_0,14,0.00,64.6,565,3.50
176,fill512_0,15,0.00,64.3,565,3.49
176,fill512_0,16,0.00,64.7,565,3.50
176,fill256_1,0,0.00,57.9,565,3.49
176,fill256_1,1,0.00,58.2,565,3.49
176,fill256_1,2,0.00,57.9,565,3.49
176,fill256_1,3,0.00,58.3,565,3.49
176,fill256_1,4,0.00,57.9,565,3.49
176,fill256_1,5,0.00,58.4,565,3.50
176,fill256_1,6,0.00,58.1,565,3.50
176,fill256_1,7,0.00,58.5,565,3.50
176,fill256_1,8,0.00,58.1,565,3.50
176,fill256_1,9,0.00,58.4,565,3.50
176,fill256_1,10,0.00,58.1,565,3.50
176,fill256_1,11,0.00,58.3,565,3.49
176,fill256_1,12,0.00,57.9,565,3.49
176,fill256_1,13,0.00,58.4,565,3.49
176,fill256_1,14,0.00,57.9,565,3.49
176,fill256_1,15,0.00,58.2,565,3.49
176,fill256_1,16,0.00,57.9,565,3.49
176,fill512_1,0,0.00,65.5,565,3.50
176,fill512_1,1,0.00,65.5,565,3.50
176,fill512_1,2,0.00,65.3,565,3.49
176,fill512_1,3,0.00,65.5,565,3.50
176,fill512_1,4,0.00,65.3,565,3.49
176,fill512_1,5,0.00,65.4,565,3.49
176,fill512_1,6,0.00,65.2,565,3.49
176,fill512_1,7,0.00,65.3,565,3.49
176,fill512_1,8,0.00,65.2,565,3.49
176,fill512_1,9,0.00,65.2,565,3.49
176,fill512_1,10,0.00,65.0,565,3.49
176,fill512_1,11,0.00,64.4,565,3.49
176,fill512_1,12,0.00,64.4,565,3.49
176,fill512_1,13,0.00,64.5,565,3.49
176,fill512_1,14,0.00,64.4,565,3.49
176,fill512_1,15,0.00,64.6,565,3.50
176,fill512_1,16,0.00,64.5,565,3.49
236,fill256_0,0,0.00,70.2,424,3.49
236,fill256_0,1,0.00,70.4,424,3.49
236,fill256_0,2,0.00,70.9,424,3.49
236,fill256_0,3,0.00,71.3,424,3.49
236,fill256_0,4,0.00,70.9,424,3.49
236,fill256_0,5,0.00,71.4,424,3.49
236,fill256_0,6,0.00,71.1,424,3.49
236,fill256_0,7,0.00,71.4,424,3.49
236,fill256_0,8,0.00,70.0,424,3.49
236,fill256_0,9,0.00,70.8,424,3.50
236,fill256_0,10,0.00,71.1,424,3.50
236,fill256_0,11,0.00,71.5,424,3.50
236,fill256_0,12,0.00,71.2,424,3.50
236,fill256_0,13,0.00,71.6,424,3.50
236,fill256_0,14,0.00,70.2,424,3.50
236,fill256_0,15,0.00,70.9,424,3.50
236,fill256_0,16,0.00,71.1,424,3.50
236,fill512_0,0,0.00,85.1,424,3.48
236,fill512_0,1,0.00,84.7,424,3.49
236,fill512_0,2,0.00,85.2,424,3.49
236,fill512_0,3,0.00,84.7,424,3.49
236,fill512_0,4,0.00,85.3,424,3.49
236,fill512_0,5,0.00,84.7,424,3.49
236,fill512_0,6,0.00,85.3,424,3.49
236,fill512_0,7,0.00,84.7,424,3.49
236,fill512_0,8,0.00,85.5,424,3.50
236,fill512_0,9,0.00,84.9,424,3.50
236,fill512_0,10,0.00,85.5,424,3.50
236,fill512_0,11,0.00,84.9,424,3.50
236,fill512_0,12,0.00,85.5,424,3.50
236,fill512_0,13,0.00,85.0,424,3.50
236,fill512_0,14,0.00,85.5,424,3.50
236,fill512_0,15,0.00,84.9,424,3.50
236,fill512_0,16,0.00,85.5,424,3.50
236,fill256_1,0,0.00,70.7,424,3.49
236,fill256_1,1,0.00,70.0,424,3.50
236,fill256_1,2,0.00,70.7,424,3.49
236,fill256_1,3,0.00,69.9,424,3.49
236,fill256_1,4,0.00,70.8,424,3.50
236,fill256_1,5,0.00,70.0,424,3.50
236,fill256_1,6,0.00,70.9,424,3.50
236,fill256_1,7,0.00,70.0,424,3.50
236,fill256_1,8,0.00,70.9,424,3.50
236,fill256_1,9,0.00,70.0,424,3.50
236,fill256_1,10,0.00,70.8,424,3.50
236,fill256_1,11,0.00,70.0,424,3.50
236,fill256_1,12,0.00,70.7,424,3.49
236,fill256_1,13,0.00,70.0,424,3.50
236,fill256_1,14,0.00,70.7,424,3.49
236,fill256_1,15,0.00,69.8,424,3.49
236,fill256_1,16,0.00,70.7,424,3.49
236,fill512_1,0,0.00,84.2,424,3.50
236,fill512_1,1,0.00,83.7,424,3.50
236,fill512_1,2,0.00,84.2,424,3.50
236,fill512_1,3,0.00,83.7,424,3.50
236,fill512_1,4,0.00,84.3,424,3.50
236,fill512_1,5,0.00,83.9,424,3.50
236,fill512_1,6,0.00,84.2,424,3.50
236,fill512_1,7,0.00,83.9,424,3.50
236,fill512_1,8,0.00,84.1,424,3.49
236,fill512_1,9,0.00,83.7,424,3.49
236,fill512_1,10,0.00,84.2,424,3.50
236,fill512_1,11,0.00,83.6,424,3.49
236,fill512_1,12,0.00,84.0,424,3.49
236,fill512_1,13,0.00,83.7,424,3.49
236,fill512_1,14,0.00,83.9,424,3.49
236,fill512_1,15,0.00,83.6,424,3.49
236,fill512_1,16,0.00,83.9,424,3.49
312,fill256_0,0,0.00,90.5,319,3.50
312,fill256_0,1,0.00,89.7,319,3.50
312,fill256_0,2,0.00,89.5,319,3.50
312,fill256_0,3,0.00,90.2,319,3.50
312,fill256_0,4,0.00,89.6,319,3.50
312,fill256_0,5,0.00,90.1,319,3.50
312,fill256_0,6,0.00,89.6,319,3.50
312,fill256_0,7,0.00,90.2,319,3.50
312,fill256_0,8,0.00,89.4,319,3.49
312,fill256_0,9,0.00,90.1,319,3.50
312,fill256_0,10,0.00,89.6,319,3.50
312,fill256_0,11,0.00,89.9,319,3.49
312,fill256_0,12,0.00,89.4,319,3.49
312,fill256_0,13,0.00,89.9,319,3.49
312,fill256_0,14,0.00,89.4,319,3.49
312,fill256_0,15,0.00,89.9,319,3.49
312,fill256_0,16,0.00,89.3,319,3.49
312,fill512_0,0,0.00,107.9,319,3.50
312,fill512_0,1,0.00,107.2,319,3.50
312,fill512_0,2,0.00,107.9,319,3.50
312,fill512_0,3,0.00,107.2,319,3.50
312,fill512_0,4,0.00,107.7,319,3.50
312,fill512_0,5,0.00,107.1,319,3.50
312,fill512_0,6,0.00,107.7,319,3.50
312,fill512_0,7,0.00,106.6,319,3.50
312,fill512_0,8,0.00,107.7,319,3.50
312,fill512_0,9,0.00,108.4,319,3.51
312,fill512_0,10,0.00,108.8,319,3.49
312,fill512_0,11,0.00,107.2,319,3.50
312,fill512_0,12,0.00,107.5,319,3.49
312,fill512_0,13,0.00,107.1,319,3.50
312,fill512_0,14,0.00,107.4,319,3.49
312,fill512_0,15,0.00,107.1,319,3.50
312,fill512_0,16,0.00,107.6,319,3.50
312,fill256_1,0,0.00,86.3,319,3.50
312,fill256_1,1,0.00,87.3,319,3.49
312,fill256_1,2,0.00,86.4,319,3.50
312,fill256_1,3,0.00,87.3,319,3.49
312,fill256_1,4,0.00,86.9,319,3.50
312,fill256_1,5,0.00,88.0,319,3.50
312,fill256_1,6,0.00,86.9,319,3.50
312,fill256_1,7,0.00,87.4,319,3.50
312,fill256_1,8,0.00,86.6,319,3.51
312,fill256_1,9,0.00,87.5,319,3.50
312,fill256_1,10,0.00,86.8,319,3.50
312,fill256_1,11,0.00,87.0,319,3.50
312,fill256_1,12,0.00,86.7,319,3.50
312,fill256_1,13,0.00,87.3,319,3.49
312,fill256_1,14,0.00,86.3,319,3.49
312,fill256_1,15,0.00,87.4,319,3.50
312,fill256_1,16,0.00,86.6,319,3.49
312,fill512_1,0,0.00,105.3,319,3.50
312,fill512_1,1,0.00,104.1,319,3.49
312,fill512_1,2,0.00,105.1,319,3.49
312,fill512_1,3,0.00,104.4,319,3.50
312,fill512_1,4,0.00,104.8,319,3.49
312,fill512_1,5,0.00,104.3,319,3.50
312,fill512_1,6,0.00,105.0,319,3.50
312,fill512_1,7,0.00,102.5,319,3.50
312,fill512_1,8,0.00,104.2,319,3.50
312,fill512_1,9,0.00,102.1,319,3.50
312,fill512_1,10,0.00,103.0,319,3.50
312,fill512_1,11,0.00,102.3,319,3.50
312,fill512_1,12,0.00,102.9,319,3.50
312,fill512_1,13,0.00,102.1,319,3.50
312,fill512_1,14,0.00,103.0,319,3.50
312,fill512_1,15,0.00,102.0,319,3.49
312,fill512_1,16,0.00,102.9,319,3.50
416,fill256_0,0,0.00,95.5,240,3.49
416,fill256_0,1,0.00,95.0,240,3.49
416,fill256_0,2,0.00,95.5,240,3.49
416,fill256_0,3,0.00,95.0,240,3.49
416,fill256_0,4,0.00,95.6,240,3.49
416,fill256_0,5,0.00,95.2,240,3.50
416,fill256_0,6,0.00,95.5,240,3.49
416,fill256_0,7,0.00,95.2,240,3.50
416,fill256_0,8,0.00,95.9,240,3.50
416,fill256_0,9,0.00,95.1,240,3.49
416,fill256_0,10,0.00,95.7,240,3.50
416,fill256_0,11,0.00,95.3,240,3.50
416,fill256_0,12,0.00,95.9,240,3.50
416,fill256_0,13,0.00,95.3,240,3.50
416,fill256_0,14,0.00,95.9,240,3.50
416,fill256_0,15,0.00,95.2,240,3.50
416,fill256_0,16,0.00,95.9,240,3.50
416,fill512_0,0,0.00,118.9,240,3.49
416,fill512_0,1,0.00,117.2,240,3.48
416,fill512_0,2,0.00,118.9,240,3.49
416,fill512_0,3,0.00,117.5,240,3.49
416,fill512_0,4,0.00,118.9,240,3.49
416,fill512_0,5,0.00,117.3,240,3.49
416,fill512_0,6,0.00,118.7,240,3.48
416,fill512_0,7,0.00,117.7,240,3.50
416,fill512_0,8,0.00,118.9,240,3.49
416,fill512_0,9,0.00,117.5,240,3.49
416,fill512_0,10,0.00,118.9,240,3.49
416,fill512_0,11,0.00,117.7,240,3.49
416,fill512_0,12,0.00,119.1,240,3.50
416,fill512_0,13,0.00,117.9,240,3.50
416,fill512_0,14,0.00,119.1,240,3.50
416,fill512_0,15,0.00,117.7,240,3.49
416,fill512_0,16,0.00,119.3,240,3.50
416,fill256_1,0,0.00,99.6,240,3.49
416,fill256_1,1,0.00,100.5,240,3.50
416,fill256_1,2,0.00,99.4,240,3.49
416,fill256_1,3,0.00,100.4,240,3.49
416,fill256_1,4,0.00,99.5,240,3.49
416,fill256_1,5,0.00,100.2,240,3.49
416,fill256_1,6,0.00,99.5,240,3.49
416,fill256_1,7,0.00,100.2,240,3.49
416,fill256_1,8,0.00,99.4,240,3.49
416,fill256_1,9,0.00,100.4,240,3.49
416,fill256_1,10,0.00,99.4,240,3.49
416,fill256_1,11,0.00,100.3,240,3.49
416,fill256_1,12,0.00,99.6,240,3.49
416,fill256_1,13,0.00,100.4,240,3.49
416,fill256_1,14,0.00,99.6,240,3.49
416,fill256_1,15,0.00,100.4,240,3.49
416,fill256_1,16,0.00,99.6,240,3.49
416,fill512_1,0,0.00,120.4,240,3.50
416,fill512_1,1,0.00,119.1,240,3.50
416,fill512_1,2,0.00,120.3,240,3.49
416,fill512_1,3,0.00,119.1,240,3.50
416,fill512_1,4,0.00,120.4,240,3.50
416,fill512_1,5,0.00,118.9,240,3.49
416,fill512_1,6,0.00,120.3,240,3.49
416,fill512_1,7,0.00,118.9,240,3.49
416,fill512_1,8,0.00,120.1,240,3.49
416,fill512_1,9,0.00,119.0,240,3.50
416,fill512_1,10,0.00,120.1,240,3.49
416,fill512_1,11,0.00,118.9,240,3.49
416,fill512_1,12,0.00,120.1,240,3.49
416,fill512_1,13,0.00,118.7,240,3.49
416,fill512_1,14,0.00,120.1,240,3.49
416,fill512_1,15,0.00,118.9,240,3.49
416,fill512_1,16,0.00,119.9,240,3.48
556,fill256_0,0,0.00,145.0,180,3.50
556,fill256_0,1,0.00,143.0,180,3.49
556,fill256_0,2,0.00,143.8,180,3.49
556,fill256_0,3,0.00,143.2,180,3.50
556,fill256_0,4,0.00,145.0,180,3.50
556,fill256_0,5,0.00,143.2,180,3.50
556,fill256_0,6,0.00,144.8,180,3.50
556,fill256_0,7,0.00,142.4,180,3.50
556,fill256_0,8,0.00,145.0,180,3.50
556,fill256_0,9,0.00,143.2,180,3.50
556,fill256_0,10,0.00,144.8,180,3.50
556,fill256_0,11,0.00,143.2,180,3.50
556,fill256_0,12,0.00,144.2,180,3.50
556,fill256_0,13,0.00,143.2,180,3.50
556,fill256_0,14,0.00,144.8,180,3.50
556,fill256_0,15,0.00,143.0,180,3.49
556,fill256_0,16,0.00,145.0,180,3.50
556,fill512_0,0,0.00,165.1,180,3.50
556,fill512_0,1,0.00,172.3,180,3.48
556,fill512_0,2,0.00,171.4,180,3.50
556,fill512_0,3,0.00,172.0,180,3.49
556,fill512_0,4,0.00,165.1,180,3.49
556,fill512_0,5,0.00,171.4,180,3.49
556,fill512_0,6,0.00,171.4,180,3.49
556,fill512_0,7,0.00,171.4,180,3.49
556,fill512_0,8,0.00,166.5,180,3.49
556,fill512_0,9,0.00,172.0,180,3.49
556,fill512_0,10,0.00,165.7,180,3.49
556,fill512_0,11,0.00,172.0,180,3.49
556,fill512_0,12,0.00,164.9,180,3.50
556,fill512_0,13,0.00,172.6,180,3.50
556,fill512_0,14,0.00,164.6,180,3.49
556,fill512_0,15,0.00,172.3,180,3.49
556,fill512_0,16,0.00,165.4,180,3.50
556,fill256_1,0,0.00,133.8,180,3.51
556,fill256_1,1,0.00,123.4,180,3.50
556,fill256_1,2,0.00,136.5,180,3.50
556,fill256_1,3,0.00,131.2,180,3.50
556,fill256_1,4,0.00,130.5,180,3.50
556,fill256_1,5,0.00,136.3,180,3.50
556,fill256_1,6,0.00,132.6,180,3.49
556,fill256_1,7,0.00,132.9,180,3.50
556,fill256_1,8,0.00,134.7,180,3.50
556,fill256_1,9,0.00,128.8,180,3.50
556,fill256_1,10,0.00,136.3,180,3.49
556,fill256_1,11,0.00,132.6,180,3.49
556,fill256_1,12,0.00,131.7,180,3.49
556,fill256_1,13,0.00,131.7,180,3.49
556,fill256_1,14,0.00,134.5,180,3.49
556,fill256_1,15,0.00,128.8,180,3.49
556,fill256_1,16,0.00,126.7,180,3.49
556,fill512_1,0,0.00,172.6,180,3.50
556,fill512_1,1,0.00,163.5,180,3.49
556,fill512_1,2,0.00,172.8,180,3.50
556,fill512_1,3,0.00,171.4,180,3.49
556,fill512_1,4,0.00,165.4,180,3.50
556,fill512_1,5,0.00,172.8,180,3.50
556,fill512_1,6,0.00,169.9,180,3.49
556,fill512_1,7,0.00,172.6,180,3.50
556,fill512_1,8,0.00,164.6,180,3.49
556,fill512_1,9,0.00,172.3,180,3.50
556,fill512_1,10,0.00,172.6,180,3.51
556,fill512_1,11,0.00,169.6,180,3.50
556,fill512_1,12,0.00,165.4,180,3.50
556,fill512_1,13,0.00,164.3,180,3.50
556,fill512_1,14,0.00,173.4,180,3.51
556,fill512_1,15,0.00,172.6,180,3.51
556,fill512_1,16,0.00,163.5,180,3.50
740,fill256_0,0,0.00,140.5,135,3.49
740,fill256_0,1,0.00,139.7,135,3.50
740,fill256_0,2,0.00,140.5,135,3.49
740,fill256_0,3,0.00,139.3,135,3.49
740,fill256_0,4,0.00,140.9,135,3.49
740,fill256_0,5,0.00,139.5,135,3.49
740,fill256_0,6,0.00,138.9,135,3.49
740,fill256_0,7,0.00,139.3,135,3.50
740,fill256_0,8,0.00,139.1,135,3.48
740,fill256_0,9,0.00,140.3,135,3.49
740,fill256_0,10,0.00,138.9,135,3.49
740,fill256_0,11,0.00,139.5,135,3.49
740,fill256_0,12,0.00,139.7,135,3.49
740,fill256_0,13,0.00,139.3,135,3.48
740,fill256_0,14,0.00,139.3,135,3.49
740,fill256_0,15,0.00,140.1,135,3.50
740,fill256_0,16,0.00,139.7,135,3.49
740,fill512_0,0,0.00,158.6,135,3.50
740,fill512_0,1,0.00,176.5,135,3.49
740,fill512_0,2,0.00,177.4,135,3.50
740,fill512_0,3,0.00,171.4,135,3.50
740,fill512_0,4,0.00,177.1,135,3.50
740,fill512_0,5,0.00,164.9,135,3.50
740,fill512_0,6,0.00,177.4,135,3.50
740,fill512_0,7,0.00,164.3,135,3.50
740,fill512_0,8,0.00,170.8,135,3.50
740,fill512_0,9,0.00,170.5,135,3.51
740,fill512_0,10,0.00,170.5,135,3.51
740,fill512_0,11,0.00,171.4,135,3.50
740,fill512_0,12,0.00,164.9,135,3.50
740,fill512_0,13,0.00,177.1,135,3.50
740,fill512_0,14,0.00,177.4,135,3.51
740,fill512_0,15,0.00,170.5,135,3.49
740,fill512_0,16,0.00,176.5,135,3.49
740,fill256_1,0,0.00,145.6,135,3.49
740,fill256_1,1,0.00,142.9,135,3.48
740,fill256_1,2,0.00,143.5,135,3.49
740,fill256_1,3,0.00,143.3,135,3.49
740,fill256_1,4,0.00,146.3,135,3.50
740,fill256_1,5,0.00,142.1,135,3.49
740,fill256_1,6,0.00,142.9,135,3.48
740,fill256_1,7,0.00,145.4,135,3.49
740,fill256_1,8,0.00,145.2,135,3.50
740,fill256_1,9,0.00,147.1,135,3.50
740,fill256_1,10,0.00,142.7,135,3.48
740,fill256_1,11,0.00,145.6,135,3.50
740,fill256_1,12,0.00,145.0,135,3.49
740,fill256_1,13,0.00,146.9,135,3.49
740,fill256_1,14,0.00,143.7,135,3.50
740,fill256_1,15,0.00,147.1,135,3.50
740,fill256_1,16,0.00,143.5,135,3.49
740,fill512_1,0,0.00,171.4,135,3.50
740,fill512_1,1,0.00,177.1,135,3.51
740,fill512_1,2,0.00,177.1,135,3.50
740,fill512_1,3,0.00,177.4,135,3.50
740,fill512_1,4,0.00,177.1,135,3.50
740,fill512_1,5,0.00,177.1,135,3.50
740,fill512_1,6,0.00,170.5,135,3.50
740,fill512_1,7,0.00,177.1,135,3.50
740,fill512_1,8,0.00,176.8,135,3.49
740,fill512_1,9,0.00,177.4,135,3.51
740,fill512_1,10,0.00,176.5,135,3.49
740,fill512_1,11,0.00,176.8,135,3.50
740,fill512_1,12,0.00,176.5,135,3.49
740,fill512_1,13,0.00,176.5,135,3.49
740,fill512_1,14,0.00,177.1,135,3.50
740,fill512_1,15,0.00,176.5,135,3.49
740,fill512_1,16,0.00,177.1,135,3.49
988,fill256_0,0,0.00,159.7,102,3.49
988,fill256_0,1,0.00,159.5,102,3.49
988,fill256_0,2,0.00,159.7,102,3.49
988,fill256_0,3,0.00,159.7,102,3.50
988,fill256_0,4,0.00,160.0,102,3.50
988,fill256_0,5,0.00,160.7,102,3.50
988,fill256_0,6,0.00,160.7,102,3.50
988,fill256_0,7,0.00,160.5,102,3.49
988,fill256_0,8,0.00,160.2,102,3.49
988,fill256_0,9,0.00,161.0,102,3.50
988,fill256_0,10,0.00,160.2,102,3.49
988,fill256_0,11,0.00,161.0,102,3.50
988,fill256_0,12,0.00,160.2,102,3.49
988,fill256_0,13,0.00,161.0,102,3.50
988,fill256_0,14,0.00,160.7,102,3.50
988,fill256_0,15,0.00,160.7,102,3.50
988,fill256_0,16,0.00,161.0,102,3.51
988,fill512_0,0,0.00,180.6,102,3.50
988,fill512_0,1,0.00,180.6,102,3.50
988,fill512_0,2,0.00,180.6,102,3.50
988,fill512_0,3,0.00,180.6,102,3.50
988,fill512_0,4,0.00,180.3,102,3.49
988,fill512_0,5,0.00,180.6,102,3.50
988,fill512_0,6,0.00,180.3,102,3.49
988,fill512_0,7,0.00,180.6,102,3.50
988,fill512_0,8,0.00,180.3,102,3.49
988,fill512_0,9,0.00,180.6,102,3.50
988,fill512_0,10,0.00,180.3,102,3.49
988,fill512_0,11,0.00,180.0,102,3.48
988,fill512_0,12,0.00,180.3,102,3.49
988,fill512_0,13,0.00,180.6,102,3.50
988,fill512_0,14,0.00,180.0,102,3.48
988,fill512_0,15,0.00,180.0,102,3.48
988,fill512_0,16,0.00,180.6,102,3.50
