Size,Algo,Trial,Stampms,GB/s,Iters
132,fill1,10,0.00,25.2,752
132,fill1,11,0.00,25.2,752
132,fill1,12,0.00,25.2,752
132,fill1,13,0.00,25.2,752
132,fill1,14,0.00,25.2,752
132,fill1,15,0.00,25.2,752
132,fill1,16,0.00,25.2,752
132,fill01,0,0.00,24.8,752
132,fill01,1,0.00,24.8,752
132,fill01,2,0.00,24.8,752
132,fill01,3,0.00,24.8,752
132,fill01,4,0.00,24.9,752
132,fill01,5,0.00,24.9,752
132,fill01,6,0.00,24.8,752
132,fill01,7,0.00,24.8,752
132,fill01,8,0.00,24.8,752
132,fill01,9,0.00,24.8,752
132,fill01,10,0.00,24.8,752
132,fill01,11,0.00,24.9,752
132,fill01,12,0.00,24.8,752
132,fill01,13,0.00,24.8,752
132,fill01,14,0.00,24.8,752
132,fill01,15,0.00,24.8,752
132,fill01,16,0.00,24.8,752
176,fill0,0,0.00,28.7,565
176,fill0,1,0.00,28.6,565
176,fill0,2,0.00,28.7,565
176,fill0,3,0.00,28.6,565
176,fill0,4,0.00,28.7,565
176,fill0,5,0.00,28.7,565
176,fill0,6,0.00,28.6,565
176,fill0,7,0.00,28.7,565
176,fill0,8,0.00,28.7,565
176,fill0,9,0.00,28.7,565
176,fill0,10,0.00,28.6,565
176,fill0,11,0.00,28.7,565
176,fill0,12,0.00,28.7,565
176,fill0,13,0.00,28.6,565
176,fill0,14,0.00,28.7,565
176,fill0,15,0.00,28.6,565
176,fill0,16,0.00,28.6,565
176,fill1,0,0.00,28.6,565
176,fill1,1,0.00,28.7,565
176,fill1,2,0.00,28.6,565
176,fill1,3,0.00,28.6,565
176,fill1,4,0.00,28.6,565
176,fill1,5,0.00,28.6,565
176,fill1,6,0.00,28.6,565
176,fill1,7,0.00,28.6,565
176,fill1,8,0.00,28.7,565
176,fill1,9,0.00,28.6,565
176,fill1,10,0.00,28.6,565
176,fill1,11,0.00,28.6,565
176,fill1,12,0.00,28.6,565
176,fill1,13,0.00,28.6,565
176,fill1,14,0.00,28.7,565
176,fill1,15,0.00,28.6,565
176,fill1,16,0.00,28.6,565
176,fill01,0,0.00,27.3,565
176,fill01,1,0.00,27.3,565
176,fill01,2,0.00,27.3,565
176,fill01,3,0.00,27.3,565
176,fill01,4,0.00,27.3,565
176,fill01,5,0.00,27.3,565
176,fill01,6,0.00,27.3,565
176,fill01,7,0.00,27.3,565
176,fill01,8,0.00,27.3,565
176,fill01,9,0.00,27.3,565
176,fill01,10,0.00,27.3,565
176,fill01,11,0.00,27.3,565
176,fill01,12,0.00,27.3,565
176,fill01,13,0.00,27.3,565
176,fill01,14,0.00,27.3,565
176,fill01,15,0.00,27.4,565
176,fill01,16,0.00,27.3,565
236,fill0,0,0.00,25.6,424
236,fill0,1,0.00,25.4,424
236,fill0,2,0.00,25.5,424
236,fill0,3,0.00,25.4,424
236,fill0,4,0.00,25.6,424
236,fill0,5,0.00,25.7,424
236,fill0,6,0.00,25.5,424
236,fill0,7,0.00,25.5,424
236,fill0,8,0.00,25.6,424
236,fill0,9,0.00,25.6,424
236,fill0,10,0.00,25.6,424
236,fill0,11,0.00,25.6,424
236,fill0,12,0.00,25.5,424
236,fill0,13,0.00,25.5,424
236,fill0,14,0.00,25.6,424
236,fill0,15,0.00,25.6,424
236,fill0,16,0.00,25.5,424
236,fill1,0,0.00,25.4,424
236,fill1,1,0.00,25.4,424
236,fill1,2,0.00,25.4,424
236,fill1,3,0.00,25.4,424
236,fill1,4,0.00,25.4,424
236,fill1,5,0.00,25.4,424
236,fill1,6,0.00,25.4,424
236,fill1,7,0.00,25.4,424
236,fill1,8,0.00,25.4,424
236,fill1,9,0.00,25.4,424
236,fill1,10,0.00,25.4,424
236,fill1,11,0.00,25.4,424
236,fill1,12,0.00,25.4,424
236,fill1,13,0.00,25.4,424
236,fill1,14,0.00,25.4,424
236,fill1,15,0.00,25.4,424
236,fill1,16,0.00,25.4,424
236,fill01,0,0.00,24.4,424
236,fill01,1,0.00,24.5,424
236,fill01,2,0.00,24.6,424
236,fill01,3,0.00,24.7,424
236,fill01,4,0.00,24.4,424
236,fill01,5,0.00,24.4,424
236,fill01,6,0.00,24.4,424
236,fill01,7,0.00,12.5,424
236,fill01,8,0.00,24.7,424
236,fill01,9,0.00,24.5,424
236,fill01,10,0.00,24.4,424
236,fill01,11,0.00,24.6,424
236,fill01,12,0.00,24.7,424
236,fill01,13,0.00,24.6,424
236,fill01,14,0.00,24.6,424
236,fill01,15,0.00,24.6,424
236,fill01,16,0.00,24.5,424
312,fill0,0,0.00,31.0,319
312,fill0,1,0.00,31.1,319
312,fill0,2,0.00,30.9,319
312,fill0,3,0.00,31.0,319
312,fill0,4,0.00,31.2,319
312,fill0,5,0.00,31.0,319
312,fill0,6,0.00,31.0,319
312,fill0,7,0.00,31.0,319
312,fill0,8,0.00,31.2,319
312,fill0,9,0.00,31.0,319
312,fill0,10,0.00,31.0,319
312,fill0,11,0.00,31.0,319
312,fill0,12,0.00,31.1,319
312,fill0,13,0.00,31.0,319
312,fill0,14,0.00,31.0,319
312,fill0,15,0.00,31.1,319
312,fill0,16,0.00,31.0,319
312,fill1,0,0.00,31.1,319
312,fill1,1,0.00,31.0,319
312,fill1,2,0.00,31.1,319
312,fill1,3,0.00,31.1,319
312,fill1,4,0.00,31.1,319
312,fill1,5,0.00,31.1,319
312,fill1,6,0.00,31.0,319
312,fill1,7,0.00,31.0,319
312,fill1,8,0.00,31.1,319
312,fill1,9,0.00,31.1,319
312,fill1,10,0.00,31.1,319
312,fill1,11,0.00,31.1,319
312,fill1,12,0.00,31.2,319
312,fill1,13,0.00,31.1,319
312,fill1,14,0.00,31.2,319
312,fill1,15,0.00,31.1,319
312,fill1,16,0.00,31.0,319
312,fill01,0,0.00,25.7,319
312,fill01,1,0.00,26.5,319
312,fill01,2,0.00,25.8,319
312,fill01,3,0.00,25.9,319
312,fill01,4,0.00,25.8,319
312,fill01,5,0.00,25.8,319
312,fill01,6,0.00,25.8,319
312,fill01,7,0.00,26.2,319
312,fill01,8,0.00,25.7,319
312,fill01,9,0.00,25.8,319
312,fill01,10,0.00,25.7,319
312,fill01,11,0.00,25.8,319
312,fill01,12,0.00,25.8,319
312,fill01,13,0.00,25.9,319
312,fill01,14,0.00,25.7,319
312,fill01,15,0.00,25.9,319
312,fill01,16,0.00,25.8,319
416,fill0,0,0.00,34.5,240
416,fill0,1,0.00,34.6,240
416,fill0,2,0.00,34.5,240
416,fill0,3,0.00,34.4,240
416,fill0,4,0.00,34.5,240
416,fill0,5,0.00,34.4,240
416,fill0,6,0.00,34.5,240
416,fill0,7,0.00,34.4,240
416,fill0,8,0.00,34.5,240
416,fill0,9,0.00,34.4,240
416,fill0,10,0.00,34.5,240
416,fill0,11,0.00,34.6,240
416,fill0,12,0.00,34.4,240
416,fill0,13,0.00,34.5,240
416,fill0,14,0.00,34.4,240
416,fill0,15,0.00,34.5,240
416,fill0,16,0.00,34.5,240
416,fill1,0,0.00,34.5,240
416,fill1,1,0.00,34.5,240
416,fill1,2,0.00,34.6,240
416,fill1,3,0.00,34.5,240
416,fill1,4,0.00,34.6,240
416,fill1,5,0.00,34.5,240
416,fill1,6,0.00,34.5,240
416,fill1,7,0.00,34.6,240
416,fill1,8,0.00,34.5,240
416,fill1,9,0.00,34.6,240
416,fill1,10,0.00,34.5,240
416,fill1,11,0.00,34.6,240
416,fill1,12,0.00,34.5,240
416,fill1,13,0.00,34.5,240
416,fill1,14,0.00,34.6,240
416,fill1,15,0.00,34.5,240
416,fill1,16,0.00,34.6,240
416,fill01,0,0.00,28.8,240
416,fill01,1,0.00,28.9,240
416,fill01,2,0.00,29.2,240
416,fill01,3,0.00,28.8,240
416,fill01,4,0.00,29.1,240
416,fill01,5,0.00,28.8,240
416,fill01,6,0.00,28.9,240
416,fill01,7,0.00,28.9,240
416,fill01,8,0.00,28.9,240
416,fill01,9,0.00,29.2,240
416,fill01,10,0.00,28.8,240
416,fill01,11,0.00,29.2,240
416,fill01,12,0.00,28.9,240
416,fill01,13,0.00,28.9,240
416,fill01,14,0.00,29.1,240
416,fill01,15,0.00,28.8,240
416,fill01,16,0.00,29.2,240
556,fill0,0,0.00,32.6,180
556,fill0,1,0.00,32.8,180
556,fill0,2,0.00,32.7,180
556,fill0,3,0.00,32.6,180
556,fill0,4,0.00,32.7,180
556,fill0,5,0.00,32.7,180
556,fill0,6,0.00,32.6,180
556,fill0,7,0.00,32.7,180
556,fill0,8,0.00,32.7,180
556,fill0,9,0.00,32.7,180
556,fill0,10,0.00,32.7,180
556,fill0,11,0.00,32.6,180
556,fill0,12,0.00,32.8,180
556,fill0,13,0.00,32.6,180
556,fill0,14,0.00,32.7,180
556,fill0,15,0.00,32.7,180
556,fill0,16,0.00,32.6,180
556,fill1,0,0.00,33.3,180
556,fill1,1,0.00,32.8,180
556,fill1,2,0.00,33.2,180
556,fill1,3,0.00,32.8,180
556,fill1,4,0.00,33.3,180
556,fill1,5,0.00,32.8,180
556,fill1,6,0.00,32.7,180
556,fill1,7,0.00,32.7,180
556,fill1,8,0.00,32.8,180
556,fill1,9,0.00,33.3,180
556,fill1,10,0.00,32.8,180
556,fill1,11,0.00,33.2,180
556,fill1,12,0.00,32.8,180
556,fill1,13,0.00,33.3,180
556,fill1,14,0.00,32.8,180
556,fill1,15,0.00,33.2,180
556,fill1,16,0.00,32.7,180
556,fill01,0,0.00,29.0,180
556,fill01,1,0.00,28.9,180
556,fill01,2,0.00,29.0,180
556,fill01,3,0.00,28.9,180
556,fill01,4,0.00,28.9,180
556,fill01,5,0.00,29.0,180
556,fill01,6,0.00,29.1,180
556,fill01,7,0.00,29.0,180
556,fill01,8,0.00,28.9,180
556,fill01,9,0.00,29.0,180
556,fill01,10,0.00,28.9,180
556,fill01,11,0.00,29.0,180
556,fill01,12,0.00,28.9,180
556,fill01,13,0.00,29.0,180
556,fill01,14,0.00,29.0,180
556,fill01,15,0.00,29.0,180
556,fill01,16,0.00,29.0,180
740,fill0,0,0.00,31.7,135
740,fill0,1,0.00,31.7,135
740,fill0,2,0.00,31.8,135
740,fill0,3,0.00,31.7,135
740,fill0,4,0.00,31.7,135
740,fill0,5,0.00,31.8,135
740,fill0,6,0.00,31.7,135
740,fill0,7,0.00,31.7,135
740,fill0,8,0.00,31.7,135
740,fill0,9,0.00,31.8,135
740,fill0,10,0.00,31.7,135
740,fill0,11,0.00,31.7,135
740,fill0,12,0.00,31.8,135
740,fill0,13,0.00,31.7,135
740,fill0,14,0.00,31.7,135
740,fill0,15,0.00,31.7,135
740,fill0,16,0.00,31.7,135
740,fill1,0,0.00,31.3,135
740,fill1,1,0.00,31.3,135
740,fill1,2,0.00,31.6,135
740,fill1,3,0.00,31.3,135
740,fill1,4,0.00,31.6,135
740,fill1,5,0.00,31.4,135
740,fill1,6,0.00,31.2,135
740,fill1,7,0.00,31.6,135
740,fill1,8,0.00,31.3,135
740,fill1,9,0.00,31.6,135
740,fill1,10,0.00,31.4,135
740,fill1,11,0.00,31.7,135
740,fill1,12,0.00,31.6,135
740,fill1,13,0.00,31.4,135
740,fill1,14,0.00,31.5,135
740,fill1,15,0.00,32.5,135
740,fill1,16,0.00,31.6,135
740,fill01,0,0.00,32.1,135
740,fill01,1,0.00,32.1,135
740,fill01,2,0.00,31.7,135
740,fill01,3,0.00,31.9,135
740,fill01,4,0.00,31.8,135
740,fill01,5,0.00,32.1,135
740,fill01,6,0.00,32.0,135
740,fill01,7,0.00,32.1,135
740,fill01,8,0.00,32.1,135
740,fill01,9,0.00,32.1,135
740,fill01,10,0.00,32.1,135
740,fill01,11,0.00,31.9,135
740,fill01,12,0.00,32.1,135
740,fill01,13,0.00,32.1,135
740,fill01,14,0.00,32.0,135
740,fill01,15,0.00,32.1,135
740,fill01,16,0.00,31.8,135
988,fill0,0,0.00,33.2,102
988,fill0,1,0.00,33.1,102
988,fill0,2,0.00,33.2,102
988,fill0,3,0.00,33.0,102
988,fill0,4,0.00,33.2,102
988,fill0,5,0.00,33.2,102
988,fill0,6,0.00,33.1,102
988,fill0,7,0.00,33.2,102
988,fill0,8,0.00,33.2,102
988,fill0,9,0.00,33.0,102
988,fill0,10,0.00,32.9,102
988,fill0,11,0.00,33.2,102
988,fill0,12,0.00,33.2,102
988,fill0,13,0.00,33.2,102
988,fill0,14,0.00,33.1,102
988,fill0,15,0.00,33.2,102
988,fill0,16,0.00,33.2,102
988,fill1,0,0.00,33.0,102
988,fill1,1,0.00,33.0,102
988,fill1,2,0.00,33.0,102
988,fill1,3,0.00,32.9,102
988,fill1,4,0.00,33.0,102
988,fill1,5,0.00,33.0,102
988,fill1,6,0.00,33.0,102
988,fill1,7,0.00,33.0,102
988,fill1,8,0.00,33.0,102
988,fill1,9,0.00,33.0,102
988,fill1,10,0.00,32.9,102
988,fill1,11,0.00,33.0,102
988,fill1,12,0.00,33.0,102
988,fill1,13,0.00,33.0,102
988,fill1,14,0.00,33.0,102
988,fill1,15,0.00,33.0,102
988,fill1,16,0.00,33.0,102
988,fill01,0,0.00,33.0,102
988,fill01,1,0.00,32.7,102
988,fill01,2,0.00,32.9,102
988,fill01,3,0.00,32.6,102
988,fill01,4,0.00,32.6,102
988,fill01,5,0.00,32.8,102
988,fill01,6,0.00,32.8,102
988,fill01,7,0.00,32.8,102
988,fill01,8,0.00,32.8,102
988,fill01,9,0.00,32.8,102
988,fill01,10,0.00,32.8,102
988,fill01,11,0.00,32.8,102
988,fill01,12,0.00,32.9,102
988,fill01,13,0.00,32.8,102
988,fill01,14,0.00,32.7,102
988,fill01,15,0.00,32.9,102
988,fill01,16,0.00,32.9,102
1316,fill0,0,0.00,35.3,76
1316,fill0,1,0.00,35.3,76
1316,fill0,2,0.00,35.3,76
1316,fill0,3,0.00,35.4,76
1316,fill0,4,0.00,35.3,76
1316,fill0,5,0.00,35.3,76
1316,fill0,6,0.00,35.4,76
1316,fill0,7,0.00,35.3,76
1316,fill0,8,0.00,35.3,76
1316,fill0,9,0.00,35.3,76
1316,fill0,10,0.00,35.4,76
1316,fill0,11,0.00,35.3,76
1316,fill0,12,0.00,35.3,76
1316,fill0,13,0.00,35.3,76
1316,fill0,14,0.00,35.4,76
1316,fill0,15,0.00,35.3,76
1316,fill0,16,0.00,35.4,76
1316,fill1,0,0.00,35.6,76
1316,fill1,1,0.00,35.5,76
1316,fill1,2,0.00,35.6,76
1316,fill1,3,0.00,35.5,76
1316,fill1,4,0.00,35.6,76
1316,fill1,5,0.00,35.5,76
1316,fill1,6,0.00,35.5,76
1316,fill1,7,0.00,35.6,76
1316,fill1,8,0.00,35.5,76
1316,fill1,9,0.00,35.5,76
1316,fill1,10,0.00,35.6,76
1316,fill1,11,0.00,35.5,76
1316,fill1,12,0.00,35.6,76
1316,fill1,13,0.00,35.5,76
1316,fill1,14,0.00,35.6,76
1316,fill1,15,0.00,35.5,76
1316,fill1,16,0.00,35.5,76
1316,fill01,0,0.00,34.9,76
1316,fill01,1,0.00,34.8,76
1316,fill01,2,0.00,34.8,76
1316,fill01,3,0.00,34.8,76
1316,fill01,4,0.00,34.8,76
1316,fill01,5,0.00,34.9,76
1316,fill01,6,0.00,34.9,76
1316,fill01,7,0.00,34.8,76
1316,fill01,8,0.00,34.9,76
1316,fill01,9,0.00,34.9,76
1316,fill01,10,0.00,34.8,76
1316,fill01,11,0.00,34.9,76
1316,fill01,12,0.00,34.9,76
1316,fill01,13,0.00,34.9,76
1316,fill01,14,0.00,34.9,76
1316,fill01,15,0.00,34.8,76
1316,fill01,16,0.00,34.9,76
1756,fill0,0,0.00,34.2,57
1756,fill0,1,0.00,34.1,57
1756,fill0,2,0.00,34.1,57
1756,fill0,3,0.00,34.1,57
1756,fill0,4,0.00,34.1,57
1756,fill0,5,0.00,34.1,57
1756,fill0,6,0.00,34.1,57
1756,fill0,7,0.00,34.1,57
1756,fill0,8,0.00,34.1,57
1756,fill0,9,0.00,34.0,57
1756,fill0,10,0.00,34.1,57
1756,fill0,11,0.00,34.1,57
1756,fill0,12,0.00,34.1,57
1756,fill0,13,0.00,34.1,57
1756,fill0,14,0.00,34.1,57
1756,fill0,15,0.00,34.1,57
1756,fill0,16,0.00,34.1,57
1756,fill1,0,0.00,34.3,57
1756,fill1,1,0.00,34.3,57
1756,fill1,2,0.00,34.3,57
1756,fill1,3,0.00,34.4,57
1756,fill1,4,0.00,34.3,57
1756,fill1,5,0.00,34.3,57
1756,fill1,6,0.00,34.3,57
1756,fill1,7,0.00,34.4,57
1756,fill1,8,0.00,34.3,57
1756,fill1,9,0.00,34.3,57
1756,fill1,10,0.00,34.4,57
1756,fill1,11,0.00,34.3,57
1756,fill1,12,0.00,34.3,57
1756,fill1,13,0.00,34.4,57
1756,fill1,14,0.00,34.3,57
1756,fill1,15,0.00,34.3,57
1756,fill1,16,0.00,34.4,57
1756,fill01,0,0.00,35.0,57
1756,fill01,1,0.00,35.1,57
1756,fill01,2,0.00,35.1,57
1756,fill01,3,0.00,35.2,57
1756,fill01,4,0.00,35.1,57
1756,fill01,5,0.00,35.1,57
1756,fill01,6,0.00,35.1,57
1756,fill01,7,0.00,35.1,57
1756,fill01,8,0.00,35.1,57
1756,fill01,9,0.00,35.2,57
1756,fill01,10,0.00,35.1,57
1756,fill01,11,0.00,35.2,57
1756,fill01,12,0.00,35.1,57
1756,fill01,13,0.00,35.1,57
1756,fill01,14,0.00,35.1,57
1756,fill01,15,0.00,35.2,57
1756,fill01,16,0.00,35.1,57
2340,fill0,0,0.00,36.3,43
2340,fill0,1,0.00,36.2,43
2340,fill0,2,0.00,36.2,43
2340,fill0,3,0.00,36.2,43
2340,fill0,4,0.00,36.2,43
2340,fill0,5,0.00,36.2,43
2340,fill0,6,0.00,36.3,43
2340,fill0,7,0.00,36.2,43
2340,fill0,8,0.00,36.2,43
2340,fill0,9,0.00,36.2,43
2340,fill0,10,0.00,36.2,43
2340,fill0,11,0.00,36.3,43
2340,fill0,12,0.00,36.2,43
2340,fill0,13,0.00,36.2,43
2340,fill0,14,0.00,36.2,43
2340,fill0,15,0.00,36.1,43
2340,fill0,16,0.00,36.2,43
2340,fill1,0,0.00,36.3,43
2340,fill1,1,0.00,36.2,43
2340,fill1,2,0.00,36.3,43
2340,fill1,3,0.00,36.3,43
2340,fill1,4,0.00,36.2,43
2340,fill1,5,0.00,36.3,43
2340,fill1,6,0.00,36.3,43
2340,fill1,7,0.00,36.2,43
2340,fill1,8,0.00,36.3,43
2340,fill1,9,0.00,36.2,43
2340,fill1,10,0.00,36.3,43
2340,fill1,11,0.00,36.2,43
2340,fill1,12,0.00,36.3,43
2340,fill1,13,0.00,36.2,43
2340,fill1,14,0.00,36.3,43
2340,fill1,15,0.00,36.3,43
2340,fill1,16,0.00,36.2,43
2340,fill01,0,0.00,36.3,43
2340,fill01,1,0.00,36.4,43
2340,fill01,2,0.00,36.4,43
2340,fill01,3,0.00,36.4,43
2340,fill01,4,0.00,36.4,43
2340,fill01,5,0.00,36.3,43
2340,fill01,6,0.00,36.4,43
2340,fill01,7,0.00,36.4,43
2340,fill01,8,0.00,36.4,43
2340,fill01,9,0.00,36.4,43
2340,fill01,10,0.00,36.3,43
2340,fill01,11,0.00,36.4,43
2340,fill01,12,0.00,36.4,43
2340,fill01,13,0.00,36.4,43
2340,fill01,14,0.00,36.4,43
2340,fill01,15,0.00,36.4,43
2340,fill01,16,0.00,36.4,43
3120,fill0,0,0.00,36.5,33
3120,fill0,1,0.00,36.4,33
3120,fill0,2,0.00,36.4,33
3120,fill0,3,0.00,36.5,33
3120,fill0,4,0.00,36.4,33
3120,fill0,5,0.00,36.4,33
3120,fill0,6,0.00,36.5,33
3120,fill0,7,0.00,36.4,33
3120,fill0,8,0.00,36.4,33
3120,fill0,9,0.00,36.5,33
3120,fill0,10,0.00,36.4,33
3120,fill0,11,0.00,36.4,33
3120,fill0,12,0.00,36.4,33
3120,fill0,13,0.00,36.5,33
3120,fill0,14,0.00,36.4,33
3120,fill0,15,0.00,36.4,33
3120,fill0,16,0.00,36.5,33
3120,fill1,0,0.00,36.5,33
3120,fill1,1,0.00,36.4,33
3120,fill1,2,0.00,36.5,33
3120,fill1,3,0.00,36.4,33
3120,fill1,4,0.00,36.4,33
3120,fill1,5,0.00,36.5,33
3120,fill1,6,0.00,36.4,33
3120,fill1,7,0.00,36.5,33
3120,fill1,8,0.00,36.4,33
3120,fill1,9,0.00,36.5,33
3120,fill1,10,0.00,36.4,33
3120,fill1,11,0.00,36.4,33
3120,fill1,12,0.00,36.5,33
3120,fill1,13,0.00,36.4,33
3120,fill1,14,0.00,36.5,33
3120,fill1,15,0.00,36.4,33
3120,fill1,16,0.00,36.5,33
3120,fill01,0,0.00,37.0,33
3120,fill01,1,0.00,36.9,33
3120,fill01,2,0.00,36.9,33
3120,fill01,3,0.00,37.0,33
3120,fill01,4,0.00,36.9,33
3120,fill01,5,0.00,37.0,33
3120,fill01,6,0.00,37.0,33
3120,fill01,7,0.00,37.0,33
3120,fill01,8,0.00,37.0,33
3120,fill01,9,0.00,36.9,33
3120,fill01,10,0.00,37.0,33
3120,fill01,11,0.00,36.9,33
3120,fill01,12,0.00,37.0,33
3120,fill01,13,0.00,37.0,33
3120,fill01,14,0.00,36.9,33
3120,fill01,15,0.00,37.0,33
3120,fill01,16,0.00,36.9,33
4160,fill0,0,0.00,36.1,25
4160,fill0,1,0.00,36.1,25
4160,fill0,2,0.00,36.1,25
4160,fill0,3,0.00,36.1,25
4160,fill0,4,0.00,36.1,25
4160,fill0,5,0.00,36.1,25
4160,fill0,6,0.00,36.1,25
4160,fill0,7,0.00,36.2,25
4160,fill0,8,0.00,36.1,25
4160,fill0,9,0.00,36.1,25
4160,fill0,10,0.00,36.1,25
4160,fill0,11,0.00,36.1,25
4160,fill0,12,0.00,36.1,25
4160,fill0,13,0.00,36.1,25
4160,fill0,14,0.00,36.1,25
4160,fill0,15,0.00,36.1,25
4160,fill0,16,0.00,36.1,25
4160,fill1,0,0.00,36.1,25
4160,fill1,1,0.00,36.0,25
4160,fill1,2,0.00,36.1,25
4160,fill1,3,0.00,36.0,25
4160,fill1,4,0.00,36.0,25
4160,fill1,5,0.00,36.1,25
4160,fill1,6,0.00,36.0,25
4160,fill1,7,0.00,36.1,25
4160,fill1,8,0.00,36.0,25
4160,fill1,9,0.00,36.1,25
4160,fill1,10,0.00,36.0,25
4160,fill1,11,0.00,36.0,25
4160,fill1,12,0.00,36.1,25
4160,fill1,13,0.00,36.0,25
4160,fill1,14,0.00,36.1,25
4160,fill1,15,0.00,36.0,25
4160,fill1,16,0.00,36.1,25
4160,fill01,0,0.00,37.3,25
4160,fill01,1,0.00,37.3,25
4160,fill01,2,0.00,37.3,25
4160,fill01,3,0.00,37.3,25
4160,fill01,4,0.00,37.3,25
4160,fill01,5,0.00,37.3,25
4160,fill01,6,0.00,37.2,25
4160,fill01,7,0.00,37.3,25
4160,fill01,8,0.00,37.3,25
4160,fill01,9,0.00,37.3,25
4160,fill01,10,0.00,37.3,25
4160,fill01,11,0.00,37.3,25
4160,fill01,12,0.00,37.3,25
4160,fill01,13,0.00,37.2,25
4160,fill01,14,0.00,37.3,25
4160,fill01,15,0.00,37.3,25
4160,fill01,16,0.00,37.3,25
5548,fill0,0,0.00,36.4,19
5548,fill0,1,0.00,36.5,19
5548,fill0,2,0.00,36.4,19
5548,fill0,3,0.00,36.4,19
5548,fill0,4,0.00,36.4,19
5548,fill0,5,0.00,36.4,19
5548,fill0,6,0.00,36.4,19
5548,fill0,7,0.00,36.5,19
5548,fill0,8,0.00,36.4,19
5548,fill0,9,0.00,36.4,19
5548,fill0,10,0.00,36.4,19
5548,fill0,11,0.00,36.4,19
5548,fill0,12,0.00,36.4,19
5548,fill0,13,0.00,36.5,19
5548,fill0,14,0.00,36.4,19
5548,fill0,15,0.00,36.4,19
5548,fill0,16,0.00,36.4,19
5548,fill1,0,0.00,36.5,19
5548,fill1,1,0.00,36.6,19
5548,fill1,2,0.00,36.6,19
5548,fill1,3,0.00,36.5,19
5548,fill1,4,0.00,36.6,19
5548,fill1,5,0.00,36.6,19
5548,fill1,6,0.00,36.6,19
5548,fill1,7,0.00,36.5,19
5548,fill1,8,0.00,13.0,19
5548,fill1,9,0.00,36.4,19
5548,fill1,10,0.00,36.5,19
5548,fill1,11,0.00,36.5,19
5548,fill1,12,0.00,36.6,19
5548,fill1,13,0.00,36.5,19
5548,fill1,14,0.00,36.5,19
5548,fill1,15,0.00,36.5,19
5548,fill1,16,0.00,36.5,19
5548,fill01,0,0.00,37.3,19
5548,fill01,1,0.00,37.5,19
5548,fill01,2,0.00,37.3,19
5548,fill01,3,0.00,37.4,19
5548,fill01,4,0.00,37.4,19
5548,fill01,5,0.00,37.5,19
5548,fill01,6,0.00,37.3,19
