Size,Algo,Trial,Stampms,GB/s,Iters,l2-out-silent,l2-out-non-silent
42000,fill1,1,0.00,157.3,3,0.00,0.00
42000,fill1,2,0.00,157.5,3,0.00,0.00
42000,fill1,3,0.00,157.1,3,0.00,0.00
42000,fill1,4,0.00,166.9,3,0.00,0.00
42000,fill1,5,0.00,167.6,3,0.00,0.00
42000,fill1,6,0.00,166.7,3,0.00,0.00
42000,fill1,7,0.00,167.3,3,0.00,0.00
42000,fill1,8,0.00,166.9,3,0.00,0.00
42000,fill1,9,0.00,167.6,3,0.00,0.00
42000,fill1,10,0.00,166.7,3,0.00,0.00
42000,fill1,11,0.00,167.3,3,0.00,0.00
42000,fill1,12,0.00,166.9,3,0.00,0.00
42000,fill1,13,0.00,166.7,3,0.00,0.00
42000,fill1,14,0.00,166.9,3,0.00,0.00
42000,fill1,15,0.00,166.4,3,0.00,0.00
42000,fill1,16,0.00,166.9,3,0.00,0.00
42000,alt01,0,0.00,156.5,3,0.00,0.00
42000,alt01,1,0.00,157.3,3,0.00,0.00
42000,alt01,2,0.00,156.7,3,0.00,0.00
42000,alt01,3,0.00,157.3,3,0.00,0.00
42000,alt01,4,0.00,167.3,3,0.00,0.00
42000,alt01,5,0.00,166.4,3,0.00,0.00
42000,alt01,6,0.00,167.6,3,0.00,0.00
42000,alt01,7,0.00,166.4,3,0.00,0.00
42000,alt01,8,0.00,167.3,3,0.00,0.00
42000,alt01,9,0.00,166.4,3,0.00,0.00
42000,alt01,10,0.00,167.8,3,0.00,0.00
42000,alt01,11,0.00,166.9,3,0.00,0.00
42000,alt01,12,0.00,166.9,3,0.00,0.00
42000,alt01,13,0.00,166.7,3,0.00,0.00
42000,alt01,14,0.00,168.7,3,0.00,0.00
42000,alt01,15,0.00,166.9,3,0.00,0.00
42000,alt01,16,0.00,166.9,3,0.00,0.00
44100,fill0,0,0.00,157.9,3,0.00,0.00
44100,fill0,1,0.00,157.5,3,0.00,0.00
44100,fill0,2,0.00,156.9,3,0.00,0.00
44100,fill0,3,0.00,157.3,3,0.00,0.00
44100,fill0,4,0.00,167.7,3,0.00,0.00
44100,fill0,5,0.00,167.9,3,0.00,0.00
44100,fill0,6,0.00,167.7,3,0.00,0.00
44100,fill0,7,0.00,167.3,3,0.00,0.00
44100,fill0,8,0.00,167.7,3,0.00,0.00
44100,fill0,9,0.00,167.5,3,0.00,0.00
44100,fill0,10,0.00,167.7,3,0.00,0.00
44100,fill0,11,0.00,167.0,3,0.00,0.00
44100,fill0,12,0.00,166.8,3,0.00,0.00
44100,fill0,13,0.00,156.8,3,0.00,0.00
44100,fill0,14,0.00,156.4,3,0.00,0.00
44100,fill0,15,0.00,166.2,3,0.00,0.00
44100,fill0,16,0.00,166.4,3,0.00,0.00
44100,fill1,0,0.00,157.1,3,0.00,0.00
44100,fill1,1,0.00,157.5,3,0.00,0.00
44100,fill1,2,0.00,157.1,3,0.00,0.00
44100,fill1,3,0.00,157.3,3,0.00,0.00
44100,fill1,4,0.00,167.0,3,0.00,0.00
44100,fill1,5,0.00,166.8,3,0.00,0.00
44100,fill1,6,0.00,166.4,3,0.00,0.00
44100,fill1,7,0.00,166.4,3,0.00,0.00
44100,fill1,8,0.00,166.8,3,0.00,0.00
44100,fill1,9,0.00,166.6,3,0.00,0.00
44100,fill1,10,0.00,166.4,3,0.00,0.00
44100,fill1,11,0.00,167.7,3,0.00,0.00
44100,fill1,12,0.00,167.3,3,0.00,0.00
44100,fill1,13,0.00,156.6,3,0.00,0.00
44100,fill1,14,0.00,155.6,3,0.00,0.00
44100,fill1,15,0.00,167.7,3,0.00,0.00
44100,fill1,16,0.00,166.8,3,0.00,0.00
44100,alt01,0,0.00,155.5,3,0.00,0.00
44100,alt01,1,0.00,155.5,3,0.00,0.00
44100,alt01,2,0.00,155.1,3,0.00,0.00
44100,alt01,3,0.00,151.7,3,0.00,0.00
44100,alt01,4,0.00,155.6,3,0.00,0.00
44100,alt01,5,0.00,157.3,3,0.00,0.00
44100,alt01,6,0.00,156.4,3,0.00,0.00
44100,alt01,7,0.00,157.5,3,0.00,0.00
44100,alt01,8,0.00,156.4,3,0.00,0.00
44100,alt01,9,0.00,157.5,3,0.00,0.00
44100,alt01,10,0.00,156.4,3,0.00,0.00
44100,alt01,11,0.00,157.5,3,0.00,0.00
44100,alt01,12,0.00,156.8,3,0.00,0.00
44100,alt01,13,0.00,157.3,3,0.00,0.00
44100,alt01,14,0.00,156.6,3,0.00,0.00
44100,alt01,15,0.00,156.4,3,0.00,0.00
44100,alt01,16,0.00,156.0,3,0.00,0.00
46304,fill0,0,0.00,138.2,3,0.00,0.00
46304,fill0,1,0.00,144.4,3,0.00,0.00
46304,fill0,2,0.00,138.1,3,0.00,0.00
46304,fill0,3,0.00,144.2,3,0.00,0.00
46304,fill0,4,0.00,138.4,3,0.00,0.00
46304,fill0,5,0.00,145.3,3,0.00,0.00
46304,fill0,6,0.00,138.4,3,0.00,0.00
46304,fill0,7,0.00,145.3,3,0.00,0.00
46304,fill0,8,0.00,138.5,3,0.00,0.00
46304,fill0,9,0.00,145.3,3,0.00,0.00
46304,fill0,10,0.00,138.6,3,0.00,0.00
46304,fill0,11,0.00,138.9,3,0.00,0.00
46304,fill0,12,0.00,139.2,3,0.00,0.00
46304,fill0,13,0.00,138.9,3,0.00,0.00
46304,fill0,14,0.00,139.1,3,0.00,0.00
46304,fill0,15,0.00,139.3,3,0.00,0.00
46304,fill0,16,0.00,138.9,3,0.00,0.00
46304,fill1,0,0.00,147.2,3,0.00,0.00
46304,fill1,1,0.00,147.2,3,0.00,0.00
46304,fill1,2,0.00,147.2,3,0.00,0.00
46304,fill1,3,0.00,147.3,3,0.00,0.00
46304,fill1,4,0.00,147.5,3,0.00,0.00
46304,fill1,5,0.00,147.5,3,0.00,0.00
46304,fill1,6,0.00,147.5,3,0.00,0.00
46304,fill1,7,0.00,147.5,3,0.00,0.00
46304,fill1,8,0.00,147.3,3,0.00,0.00
46304,fill1,9,0.00,147.6,3,0.00,0.00
46304,fill1,10,0.00,147.2,3,0.00,0.00
46304,fill1,11,0.00,147.2,3,0.00,0.00
46304,fill1,12,0.00,147.2,3,0.00,0.00
46304,fill1,13,0.00,147.2,3,0.00,0.00
46304,fill1,14,0.00,137.4,3,0.00,0.00
46304,fill1,15,0.00,135.8,3,0.00,0.00
46304,fill1,16,0.00,135.9,3,0.00,0.00
46304,alt01,0,0.00,148.4,3,0.00,0.00
46304,alt01,1,0.00,149.2,3,0.00,0.00
46304,alt01,2,0.00,148.9,3,0.00,0.00
46304,alt01,3,0.00,148.9,3,0.00,0.00
46304,alt01,4,0.00,148.7,3,0.00,0.00
46304,alt01,5,0.00,148.9,3,0.00,0.00
46304,alt01,6,0.00,148.9,3,0.00,0.00
46304,alt01,7,0.00,148.9,3,0.00,0.00
46304,alt01,8,0.00,148.6,3,0.00,0.00
46304,alt01,9,0.00,148.7,3,0.00,0.00
46304,alt01,10,0.00,148.9,3,0.00,0.00
46304,alt01,11,0.00,148.7,3,0.00,0.00
46304,alt01,12,0.00,148.7,3,0.00,0.00
46304,alt01,13,0.00,148.7,3,0.00,0.00
46304,alt01,14,0.00,141.5,3,0.00,0.00
46304,alt01,15,0.00,139.8,3,0.00,0.00
46304,alt01,16,0.00,137.5,3,0.00,0.00
48620,fill0,0,0.00,112.3,3,0.00,0.00
48620,fill0,1,0.00,110.1,3,0.00,0.00
48620,fill0,2,0.00,110.3,3,0.00,0.00
48620,fill0,3,0.00,109.8,3,0.00,0.00
48620,fill0,4,0.00,110.5,3,0.00,0.00
48620,fill0,5,0.00,111.0,3,0.00,0.00
48620,fill0,6,0.00,112.4,3,0.00,0.00
48620,fill0,7,0.00,109.1,3,0.00,0.00
48620,fill0,8,0.00,109.2,3,0.00,0.00
48620,fill0,9,0.00,114.8,3,0.00,0.00
48620,fill0,10,0.00,112.7,3,0.00,0.00
48620,fill0,11,0.00,107.1,3,0.00,0.00
48620,fill0,12,0.00,105.8,3,0.00,0.00
48620,fill0,13,0.00,108.2,3,0.00,0.00
48620,fill0,14,0.00,112.0,3,0.00,0.00
48620,fill0,15,0.00,108.2,3,0.00,0.00
48620,fill0,16,0.00,108.0,3,0.00,0.00
48620,fill1,0,0.00,113.7,3,0.00,0.00
48620,fill1,1,0.00,113.5,3,0.00,0.00
48620,fill1,2,0.00,110.5,3,0.00,0.00
48620,fill1,3,0.00,113.1,3,0.00,0.00
48620,fill1,4,0.00,113.3,3,0.00,0.00
48620,fill1,5,0.00,115.1,3,0.00,0.00
48620,fill1,6,0.00,115.6,3,0.00,0.00
48620,fill1,7,0.00,112.9,3,0.00,0.00
48620,fill1,8,0.00,114.7,3,0.00,0.00
48620,fill1,9,0.00,114.9,3,0.00,0.00
48620,fill1,10,0.00,114.3,3,0.00,0.00
48620,fill1,11,0.00,108.4,3,0.00,0.00
48620,fill1,12,0.00,108.4,3,0.00,0.00
48620,fill1,13,0.00,106.5,3,0.00,0.00
48620,fill1,14,0.00,108.0,3,0.00,0.00
48620,fill1,15,0.00,108.0,3,0.00,0.00
48620,fill1,16,0.00,112.3,3,0.00,0.00
48620,alt01,0,0.00,115.9,3,0.00,0.00
48620,alt01,1,0.00,113.4,3,0.00,0.00
48620,alt01,2,0.00,113.4,3,0.00,0.00
48620,alt01,3,0.00,115.0,3,0.00,0.00
48620,alt01,4,0.00,112.9,3,0.00,0.00
48620,alt01,5,0.00,109.8,3,0.00,0.00
48620,alt01,6,0.00,112.7,3,0.00,0.00
48620,alt01,7,0.00,114.2,3,0.00,0.00
48620,alt01,8,0.00,111.0,3,0.00,0.00
48620,alt01,9,0.00,112.8,3,0.00,0.00
48620,alt01,10,0.00,112.4,3,0.00,0.00
48620,alt01,11,0.00,108.9,3,0.00,0.00
48620,alt01,12,0.00,108.4,3,0.00,0.00
48620,alt01,13,0.00,110.8,3,0.00,0.00
48620,alt01,14,0.00,108.9,3,0.00,0.00
48620,alt01,15,0.00,109.8,3,0.00,0.00
48620,alt01,16,0.00,109.3,3,0.00,0.00
51048,fill0,0,0.00,65.4,2,0.00,0.00
51048,fill0,1,0.00,65.9,2,0.00,0.00
51048,fill0,2,0.00,65.1,2,0.00,0.00
51048,fill0,3,0.00,62.3,2,0.00,0.00
51048,fill0,4,0.00,65.7,2,0.00,0.00
51048,fill0,5,0.00,66.6,2,0.00,0.00
51048,fill0,6,0.00,65.0,2,0.00,0.00
51048,fill0,7,0.00,62.3,2,0.00,0.00
51048,fill0,8,0.00,64.0,2,0.00,0.00
51048,fill0,9,0.00,64.9,2,0.00,0.00
51048,fill0,10,0.00,62.4,2,0.00,0.00
51048,fill0,11,0.00,63.3,2,0.00,0.00
51048,fill0,12,0.00,64.3,2,0.00,0.00
51048,fill0,13,0.00,65.7,2,0.00,0.00
51048,fill0,14,0.00,64.0,2,0.00,0.00
51048,fill0,15,0.00,66.0,2,0.00,0.00
51048,fill0,16,0.00,64.4,2,0.00,0.00
51048,fill1,0,0.00,67.5,2,0.00,0.00
51048,fill1,1,0.00,66.0,2,0.00,0.00
51048,fill1,2,0.00,63.7,2,0.00,0.00
51048,fill1,3,0.00,66.8,2,0.00,0.00
51048,fill1,4,0.00,68.7,2,0.00,0.00
51048,fill1,5,0.00,65.2,2,0.00,0.00
51048,fill1,6,0.00,65.7,2,0.00,0.00
51048,fill1,7,0.00,66.1,2,0.00,0.00
51048,fill1,8,0.00,64.1,2,0.00,0.00
51048,fill1,9,0.00,66.0,2,0.00,0.00
51048,fill1,10,0.00,66.1,2,0.00,0.00
51048,fill1,11,0.00,63.8,2,0.00,0.00
51048,fill1,12,0.00,64.0,2,0.00,0.00
51048,fill1,13,0.00,64.2,2,0.00,0.00
51048,fill1,14,0.00,64.5,2,0.00,0.00
51048,fill1,15,0.00,66.1,2,0.00,0.00
51048,fill1,16,0.00,63.8,2,0.00,0.00
51048,alt01,0,0.00,67.7,2,0.00,0.00
51048,alt01,1,0.00,67.3,2,0.00,0.00
51048,alt01,2,0.00,65.8,2,0.00,0.00
51048,alt01,3,0.00,65.7,2,0.00,0.00
51048,alt01,4,0.00,66.5,2,0.00,0.00
51048,alt01,5,0.00,66.3,2,0.00,0.00
51048,alt01,6,0.00,66.6,2,0.00,0.00
51048,alt01,7,0.00,65.0,2,0.00,0.00
51048,alt01,8,0.00,65.2,2,0.00,0.00
51048,alt01,9,0.00,65.1,2,0.00,0.00
51048,alt01,10,0.00,64.1,2,0.00,0.00
51048,alt01,11,0.00,65.2,2,0.00,0.00
51048,alt01,12,0.00,66.5,2,0.00,0.00
51048,alt01,13,0.00,66.0,2,0.00,0.00
51048,alt01,14,0.00,68.3,2,0.00,0.00
51048,alt01,15,0.00,65.7,2,0.00,0.00
51048,alt01,16,0.00,66.8,2,0.00,0.00
53600,fill0,0,0.00,55.3,2,0.00,0.00
53600,fill0,1,0.00,56.1,2,0.00,0.00
53600,fill0,2,0.00,57.4,2,0.00,0.00
53600,fill0,3,0.00,56.0,2,0.00,0.00
53600,fill0,4,0.00,55.5,2,0.00,0.00
53600,fill0,5,0.00,57.4,2,0.00,0.00
53600,fill0,6,0.00,57.6,2,0.00,0.00
53600,fill0,7,0.00,56.4,2,0.00,0.00
53600,fill0,8,0.00,58.3,2,0.00,0.00
53600,fill0,9,0.00,54.4,2,0.00,0.00
53600,fill0,10,0.00,60.7,2,0.00,0.00
53600,fill0,11,0.00,56.1,2,0.00,0.00
53600,fill0,12,0.00,56.2,2,0.00,0.00
53600,fill0,13,0.00,57.0,2,0.00,0.00
53600,fill0,14,0.00,51.8,2,0.00,0.00
53600,fill0,15,0.00,54.4,2,0.00,0.00
53600,fill0,16,0.00,60.5,2,0.00,0.00
53600,fill1,0,0.00,56.5,2,0.00,0.00
53600,fill1,1,0.00,54.8,2,0.00,0.00
53600,fill1,2,0.00,51.4,2,0.00,0.00
53600,fill1,3,0.00,56.8,2,0.00,0.00
53600,fill1,4,0.00,56.0,2,0.00,0.00
53600,fill1,5,0.00,51.4,2,0.00,0.00
53600,fill1,6,0.00,56.0,2,0.00,0.00
53600,fill1,7,0.00,53.8,2,0.00,0.00
53600,fill1,8,0.00,58.7,2,0.00,0.00
53600,fill1,9,0.00,55.1,2,0.00,0.00
53600,fill1,10,0.00,55.8,2,0.00,0.00
53600,fill1,11,0.00,59.2,2,0.00,0.00
53600,fill1,12,0.00,58.6,2,0.00,0.00
53600,fill1,13,0.00,53.6,2,0.00,0.00
53600,fill1,14,0.00,54.3,2,0.00,0.00
53600,fill1,15,0.00,58.1,2,0.00,0.00
53600,fill1,16,0.00,56.8,2,0.00,0.00
53600,alt01,0,0.00,58.7,2,0.00,0.00
53600,alt01,1,0.00,56.2,2,0.00,0.00
53600,alt01,2,0.00,56.2,2,0.00,0.00
53600,alt01,3,0.00,62.3,2,0.00,0.00
53600,alt01,4,0.00,58.3,2,0.00,0.00
53600,alt01,5,0.00,60.7,2,0.00,0.00
53600,alt01,6,0.00,59.8,2,0.00,0.00
53600,alt01,7,0.00,56.1,2,0.00,0.00
53600,alt01,8,0.00,56.6,2,0.00,0.00
53600,alt01,9,0.00,57.4,2,0.00,0.00
53600,alt01,10,0.00,55.6,2,0.00,0.00
53600,alt01,11,0.00,59.7,2,0.00,0.00
53600,alt01,12,0.00,57.0,2,0.00,0.00
53600,alt01,13,0.00,57.7,2,0.00,0.00
53600,alt01,14,0.00,57.8,2,0.00,0.00
53600,alt01,15,0.00,60.0,2,0.00,0.00
53600,alt01,16,0.00,57.7,2,0.00,0.00
56280,fill0,0,0.00,54.8,2,0.00,0.00
56280,fill0,1,0.00,56.6,2,0.00,0.00
56280,fill0,2,0.00,60.1,2,0.00,0.00
56280,fill0,3,0.00,57.8,2,0.00,0.00
56280,fill0,4,0.00,54.9,2,0.00,0.00
56280,fill0,5,0.00,64.3,2,0.00,0.00
56280,fill0,6,0.00,52.7,2,0.00,0.00
56280,fill0,7,0.00,56.2,2,0.00,0.00
56280,fill0,8,0.00,58.0,2,0.00,0.00
56280,fill0,9,0.00,64.6,2,0.00,0.00
56280,fill0,10,0.00,58.2,2,0.00,0.00
56280,fill0,11,0.00,64.6,2,0.00,0.00
56280,fill0,12,0.00,55.1,2,0.00,0.00
56280,fill0,13,0.00,59.2,2,0.00,0.00
56280,fill0,14,0.00,58.0,2,0.00,0.00
56280,fill0,15,0.00,59.1,2,0.00,0.00
56280,fill0,16,0.00,60.0,2,0.00,0.00
56280,fill1,0,0.00,51.7,2,0.00,0.00
56280,fill1,1,0.00,56.1,2,0.00,0.00
56280,fill1,2,0.00,58.6,2,0.00,0.00
56280,fill1,3,0.00,60.7,2,0.00,0.00
56280,fill1,4,0.00,56.4,2,0.00,0.00
56280,fill1,5,0.00,63.7,2,0.00,0.00
56280,fill1,6,0.00,59.8,2,0.00,0.00
56280,fill1,7,0.00,55.6,2,0.00,0.00
56280,fill1,8,0.00,62.2,2,0.00,0.00
56280,fill1,9,0.00,58.1,2,0.00,0.00
56280,fill1,10,0.00,62.7,2,0.00,0.00
56280,fill1,11,0.00,59.5,2,0.00,0.00
56280,fill1,12,0.00,55.2,2,0.00,0.00
56280,fill1,13,0.00,63.9,2,0.00,0.00
56280,fill1,14,0.00,58.0,2,0.00,0.00
56280,fill1,15,0.00,53.4,2,0.00,0.00
56280,fill1,16,0.00,64.0,2,0.00,0.00
56280,alt01,0,0.00,59.3,2,0.00,0.00
56280,alt01,1,0.00,56.1,2,0.00,0.00
56280,alt01,2,0.00,59.0,2,0.00,0.00
56280,alt01,3,0.00,58.2,2,0.00,0.00
56280,alt01,4,0.00,64.8,2,0.00,0.00
56280,alt01,5,0.00,57.8,2,0.00,0.00
56280,alt01,6,0.00,59.9,2,0.00,0.00
56280,alt01,7,0.00,63.1,2,0.00,0.00
56280,alt01,8,0.00,60.3,2,0.00,0.00
56280,alt01,9,0.00,59.8,2,0.00,0.00
56280,alt01,10,0.00,62.1,2,0.00,0.00
56280,alt01,11,0.00,59.0,2,0.00,0.00
56280,alt01,12,0.00,64.4,2,0.00,0.00
56280,alt01,13,0.00,64.0,2,0.00,0.00
56280,alt01,14,0.00,57.2,2,0.00,0.00
56280,alt01,15,0.00,62.1,2,0.00,0.00
56280,alt01,16,0.00,64.2,2,0.00,0.00
59096,fill0,0,0.00,55.5,2,0.00,0.00
59096,fill0,1,0.00,64.6,2,0.00,0.00
59096,fill0,2,0.00,58.4,2,0.00,0.00
59096,fill0,3,0.00,62.6,2,0.00,0.00
59096,fill0,4,0.00,61.4,2,0.00,0.00
59096,fill0,5,0.00,64.9,2,0.00,0.00
59096,fill0,6,0.00,62.2,2,0.00,0.00
59096,fill0,7,0.00,61.9,2,0.00,0.00
59096,fill0,8,0.00,58.1,2,0.00,0.00
59096,fill0,9,0.00,58.7,2,0.00,0.00
59096,fill0,10,0.00,63.7,2,0.00,0.00
59096,fill0,11,0.00,55.7,2,0.00,0.00
59096,fill0,12,0.00,61.7,2,0.00,0.00
59096,fill0,13,0.00,56.0,2,0.00,0.00
59096,fill0,14,0.00,57.6,2,0.00,0.00
59096,fill0,15,0.00,58.2,2,0.00,0.00
59096,fill0,16,0.00,59.4,2,0.00,0.00
59096,fill1,0,0.00,57.4,2,0.00,0.00
59096,fill1,1,0.00,61.9,2,0.00,0.00
59096,fill1,2,0.00,57.7,2,0.00,0.00
59096,fill1,3,0.00,60.2,2,0.00,0.00
59096,fill1,4,0.00,57.4,2,0.00,0.00
59096,fill1,5,0.00,64.8,2,0.00,0.00
59096,fill1,6,0.00,61.0,2,0.00,0.00
59096,fill1,7,0.00,58.7,2,0.00,0.00
59096,fill1,8,0.00,64.6,2,0.00,0.00
59096,fill1,9,0.00,57.6,2,0.00,0.00
59096,fill1,10,0.00,59.0,2,0.00,0.00
59096,fill1,11,0.00,56.3,2,0.00,0.00
59096,fill1,12,0.00,58.3,2,0.00,0.00
59096,fill1,13,0.00,63.3,2,0.00,0.00
59096,fill1,14,0.00,60.8,2,0.00,0.00
59096,fill1,15,0.00,56.8,2,0.00,0.00
59096,fill1,16,0.00,57.2,2,0.00,0.00
59096,alt01,0,0.00,60.6,2,0.00,0.00
59096,alt01,1,0.00,59.3,2,0.00,0.00
59096,alt01,2,0.00,64.1,2,0.00,0.00
59096,alt01,3,0.00,61.5,2,0.00,0.00
59096,alt01,4,0.00,62.6,2,0.00,0.00
59096,alt01,5,0.00,60.3,2,0.00,0.00
59096,alt01,6,0.00,63.3,2,0.00,0.00
59096,alt01,7,0.00,59.4,2,0.00,0.00
59096,alt01,8,0.00,61.5,2,0.00,0.00
59096,alt01,9,0.00,59.7,2,0.00,0.00
59096,alt01,10,0.00,62.6,2,0.00,0.00
59096,alt01,11,0.00,57.7,2,0.00,0.00
59096,alt01,12,0.00,62.9,2,0.00,0.00
59096,alt01,13,0.00,58.3,2,0.00,0.00
59096,alt01,14,0.00,60.8,2,0.00,0.00
59096,alt01,15,0.00,57.5,2,0.00,0.00
59096,alt01,16,0.00,62.7,2,0.00,0.00
62048,fill0,0,0.00,56.4,2,0.00,0.00
62048,fill0,1,0.00,57.9,2,0.00,0.00
62048,fill0,2,0.00,57.5,2,0.00,0.00
62048,fill0,3,0.00,56.6,2,0.00,0.00
62048,fill0,4,0.00,55.2,2,0.00,0.00
62048,fill0,5,0.00,57.3,2,0.00,0.00
62048,fill0,6,0.00,55.2,2,0.00,0.00
62048,fill0,7,0.00,57.7,2,0.00,0.00
62048,fill0,8,0.00,54.5,2,0.00,0.00
62048,fill0,9,0.00,53.6,2,0.00,0.00
62048,fill0,10,0.00,56.1,2,0.00,0.00
62048,fill0,11,0.00,55.6,2,0.00,0.00
62048,fill0,12,0.00,57.3,2,0.00,0.00
62048,fill0,13,0.00,59.9,2,0.00,0.00
62048,fill0,14,0.00,60.9,2,0.00,0.00
62048,fill0,15,0.00,60.3,2,0.00,0.00
62048,fill0,16,0.00,59.8,2,0.00,0.00
62048,fill1,0,0.00,59.1,2,0.00,0.00
62048,fill1,1,0.00,60.7,2,0.00,0.00
62048,fill1,2,0.00,58.8,2,0.00,0.00
62048,fill1,3,0.00,57.7,2,0.00,0.00
62048,fill1,4,0.00,57.6,2,0.00,0.00
62048,fill1,5,0.00,57.2,2,0.00,0.00
62048,fill1,6,0.00,58.6,2,0.00,0.00
62048,fill1,7,0.00,51.4,2,0.00,0.00
62048,fill1,8,0.00,59.2,2,0.00,0.00
62048,fill1,9,0.00,58.2,2,0.00,0.00
62048,fill1,10,0.00,53.2,2,0.00,0.00
62048,fill1,11,0.00,56.3,2,0.00,0.00
62048,fill1,12,0.00,59.4,2,0.00,0.00
62048,fill1,13,0.00,55.3,2,0.00,0.00
62048,fill1,14,0.00,57.7,2,0.00,0.00
62048,fill1,15,0.00,63.9,2,0.00,0.00
62048,fill1,16,0.00,57.9,2,0.00,0.00
62048,alt01,0,0.00,59.5,2,0.00,0.00
62048,alt01,1,0.00,63.5,2,0.00,0.00
62048,alt01,2,0.00,55.6,2,0.00,0.00
62048,alt01,3,0.00,59.5,2,0.00,0.00
62048,alt01,4,0.00,60.5,2,0.00,0.00
62048,alt01,5,0.00,55.9,2,0.00,0.00
62048,alt01,6,0.00,64.2,2,0.00,0.00
62048,alt01,7,0.00,60.4,2,0.00,0.00
62048,alt01,8,0.00,59.4,2,0.00,0.00
62048,alt01,9,0.00,58.8,2,0.00,0.00
62048,alt01,10,0.00,59.6,2,0.00,0.00
62048,alt01,11,0.00,63.9,2,0.00,0.00
62048,alt01,12,0.00,63.8,2,0.00,0.00
62048,alt01,13,0.00,60.1,2,0.00,0.00
62048,alt01,14,0.00,64.2,2,0.00,0.00
62048,alt01,15,0.00,58.8,2,0.00,0.00
62048,alt01,16,0.00,58.6,2,0.00,0.00
65152,fill0,0,0.00,53.9,2,0.00,0.00
65152,fill0,1,0.00,61.9,2,0.00,0.00
65152,fill0,2,0.00,54.5,2,0.00,0.00
65152,fill0,3,0.00,62.0,2,0.00,0.00
65152,fill0,4,0.00,56.3,2,0.00,0.00
