Size,Algo,Trial,Stampms,GB/s,Iters
132,fill01,10,0.00,28.9,752
132,fill01,11,0.00,28.8,752
132,fill01,12,0.00,28.8,752
132,fill01,13,0.00,28.9,752
132,fill01,14,0.00,28.9,752
132,fill01,15,0.00,28.9,752
132,fill01,16,0.00,28.8,752
176,fill0,0,0.00,28.3,565
176,fill0,1,0.00,28.3,565
176,fill0,2,0.00,28.3,565
176,fill0,3,0.00,28.2,565
176,fill0,4,0.00,28.2,565
176,fill0,5,0.00,28.3,565
176,fill0,6,0.00,28.3,565
176,fill0,7,0.00,28.3,565
176,fill0,8,0.00,28.3,565
176,fill0,9,0.00,28.3,565
176,fill0,10,0.00,28.3,565
176,fill0,11,0.00,28.3,565
176,fill0,12,0.00,28.2,565
176,fill0,13,0.00,28.2,565
176,fill0,14,0.00,28.3,565
176,fill0,15,0.00,28.3,565
176,fill0,16,0.00,28.3,565
176,fill1,0,0.00,27.9,565
176,fill1,1,0.00,27.9,565
176,fill1,2,0.00,28.0,565
176,fill1,3,0.00,28.0,565
176,fill1,4,0.00,28.0,565
176,fill1,5,0.00,28.0,565
176,fill1,6,0.00,28.0,565
176,fill1,7,0.00,28.0,565
176,fill1,8,0.00,28.0,565
176,fill1,9,0.00,27.9,565
176,fill1,10,0.00,27.9,565
176,fill1,11,0.00,28.0,565
176,fill1,12,0.00,28.0,565
176,fill1,13,0.00,28.0,565
176,fill1,14,0.00,28.0,565
176,fill1,15,0.00,28.0,565
176,fill1,16,0.00,28.0,565
176,fill01,0,0.00,29.7,565
176,fill01,1,0.00,29.7,565
176,fill01,2,0.00,29.6,565
176,fill01,3,0.00,29.6,565
176,fill01,4,0.00,29.6,565
176,fill01,5,0.00,29.7,565
176,fill01,6,0.00,29.7,565
176,fill01,7,0.00,29.6,565
176,fill01,8,0.00,29.6,565
176,fill01,9,0.00,29.7,565
176,fill01,10,0.00,29.7,565
176,fill01,11,0.00,29.6,565
176,fill01,12,0.00,29.6,565
176,fill01,13,0.00,29.6,565
176,fill01,14,0.00,29.7,565
176,fill01,15,0.00,29.7,565
176,fill01,16,0.00,29.6,565
236,fill0,0,0.00,37.5,424
236,fill0,1,0.00,37.6,424
236,fill0,2,0.00,37.6,424
236,fill0,3,0.00,37.6,424
236,fill0,4,0.00,37.6,424
236,fill0,5,0.00,37.6,424
236,fill0,6,0.00,37.6,424
236,fill0,7,0.00,37.6,424
236,fill0,8,0.00,37.5,424
236,fill0,9,0.00,37.5,424
236,fill0,10,0.00,37.5,424
236,fill0,11,0.00,37.5,424
236,fill0,12,0.00,37.5,424
236,fill0,13,0.00,37.6,424
236,fill0,14,0.00,37.6,424
236,fill0,15,0.00,37.6,424
236,fill0,16,0.00,37.6,424
236,fill1,0,0.00,37.1,424
236,fill1,1,0.00,37.1,424
236,fill1,2,0.00,37.1,424
236,fill1,3,0.00,37.1,424
236,fill1,4,0.00,37.1,424
236,fill1,5,0.00,37.2,424
236,fill1,6,0.00,37.2,424
236,fill1,7,0.00,37.2,424
236,fill1,8,0.00,37.2,424
236,fill1,9,0.00,37.2,424
236,fill1,10,0.00,37.2,424
236,fill1,11,0.00,37.2,424
236,fill1,12,0.00,37.1,424
236,fill1,13,0.00,37.1,424
236,fill1,14,0.00,37.1,424
236,fill1,15,0.00,37.1,424
236,fill1,16,0.00,37.1,424
236,fill01,0,0.00,39.1,424
236,fill01,1,0.00,39.2,424
236,fill01,2,0.00,39.1,424
236,fill01,3,0.00,39.1,424
236,fill01,4,0.00,39.0,424
236,fill01,5,0.00,39.0,424
236,fill01,6,0.00,39.1,424
236,fill01,7,0.00,39.2,424
236,fill01,8,0.00,39.2,424
236,fill01,9,0.00,39.1,424
236,fill01,10,0.00,39.0,424
236,fill01,11,0.00,39.0,424
236,fill01,12,0.00,39.1,424
236,fill01,13,0.00,39.1,424
236,fill01,14,0.00,39.2,424
236,fill01,15,0.00,39.1,424
236,fill01,16,0.00,39.0,424
312,fill0,0,0.00,57.1,319
312,fill0,1,0.00,57.0,319
312,fill0,2,0.00,57.1,319
312,fill0,3,0.00,57.1,319
312,fill0,4,0.00,57.1,319
312,fill0,5,0.00,57.1,319
312,fill0,6,0.00,57.2,319
312,fill0,7,0.00,57.2,319
312,fill0,8,0.00,57.2,319
312,fill0,9,0.00,57.2,319
312,fill0,10,0.00,57.3,319
312,fill0,11,0.00,57.3,319
312,fill0,12,0.00,57.2,319
312,fill0,13,0.00,57.2,319
312,fill0,14,0.00,57.2,319
312,fill0,15,0.00,57.2,319
312,fill0,16,0.00,57.2,319
312,fill1,0,0.00,57.1,319
312,fill1,1,0.00,57.2,319
312,fill1,2,0.00,57.1,319
312,fill1,3,0.00,57.1,319
312,fill1,4,0.00,57.1,319
312,fill1,5,0.00,57.1,319
312,fill1,6,0.00,57.2,319
312,fill1,7,0.00,57.2,319
312,fill1,8,0.00,57.2,319
312,fill1,9,0.00,57.3,319
312,fill1,10,0.00,57.3,319
312,fill1,11,0.00,57.3,319
312,fill1,12,0.00,57.3,319
312,fill1,13,0.00,57.3,319
312,fill1,14,0.00,57.3,319
312,fill1,15,0.00,57.3,319
312,fill1,16,0.00,57.2,319
312,fill01,0,0.00,59.7,319
312,fill01,1,0.00,60.0,319
312,fill01,2,0.00,59.9,319
312,fill01,3,0.00,60.1,319
312,fill01,4,0.00,60.1,319
312,fill01,5,0.00,60.0,319
312,fill01,6,0.00,60.0,319
312,fill01,7,0.00,59.6,319
312,fill01,8,0.00,60.1,319
312,fill01,9,0.00,59.8,319
312,fill01,10,0.00,59.7,319
312,fill01,11,0.00,60.2,319
312,fill01,12,0.00,59.8,319
312,fill01,13,0.00,60.1,319
312,fill01,14,0.00,60.0,319
312,fill01,15,0.00,59.7,319
312,fill01,16,0.00,59.9,319
416,fill0,0,0.00,74.7,240
416,fill0,1,0.00,74.7,240
416,fill0,2,0.00,74.7,240
416,fill0,3,0.00,74.6,240
416,fill0,4,0.00,74.5,240
416,fill0,5,0.00,74.6,240
416,fill0,6,0.00,74.6,240
416,fill0,7,0.00,74.6,240
416,fill0,8,0.00,74.6,240
416,fill0,9,0.00,74.6,240
416,fill0,10,0.00,74.7,240
416,fill0,11,0.00,74.7,240
416,fill0,12,0.00,74.7,240
416,fill0,13,0.00,74.7,240
416,fill0,14,0.00,74.7,240
416,fill0,15,0.00,74.8,240
416,fill0,16,0.00,74.8,240
416,fill1,0,0.00,74.9,240
416,fill1,1,0.00,74.8,240
416,fill1,2,0.00,74.8,240
416,fill1,3,0.00,74.8,240
416,fill1,4,0.00,74.9,240
416,fill1,5,0.00,74.9,240
416,fill1,6,0.00,74.8,240
416,fill1,7,0.00,74.8,240
416,fill1,8,0.00,74.7,240
416,fill1,9,0.00,74.7,240
416,fill1,10,0.00,74.6,240
416,fill1,11,0.00,74.7,240
416,fill1,12,0.00,74.6,240
416,fill1,13,0.00,74.6,240
416,fill1,14,0.00,74.5,240
416,fill1,15,0.00,74.6,240
416,fill1,16,0.00,74.6,240
416,fill01,0,0.00,79.9,240
416,fill01,1,0.00,80.0,240
416,fill01,2,0.00,80.1,240
416,fill01,3,0.00,80.1,240
416,fill01,4,0.00,80.1,240
416,fill01,5,0.00,80.0,240
416,fill01,6,0.00,79.9,240
416,fill01,7,0.00,79.9,240
416,fill01,8,0.00,79.8,240
416,fill01,9,0.00,79.7,240
416,fill01,10,0.00,79.8,240
416,fill01,11,0.00,79.8,240
416,fill01,12,0.00,79.9,240
416,fill01,13,0.00,79.9,240
416,fill01,14,0.00,80.0,240
416,fill01,15,0.00,80.1,240
416,fill01,16,0.00,80.1,240
556,fill0,0,0.00,90.7,180
556,fill0,1,0.00,90.4,180
556,fill0,2,0.00,90.8,180
556,fill0,3,0.00,90.3,180
556,fill0,4,0.00,90.6,180
556,fill0,5,0.00,90.5,180
556,fill0,6,0.00,90.7,180
556,fill0,7,0.00,91.1,180
556,fill0,8,0.00,91.5,180
556,fill0,9,0.00,90.6,180
556,fill0,10,0.00,89.9,180
556,fill0,11,0.00,90.7,180
556,fill0,12,0.00,90.4,180
556,fill0,13,0.00,91.0,180
556,fill0,14,0.00,90.7,180
556,fill0,15,0.00,90.7,180
556,fill0,16,0.00,90.4,180
556,fill1,0,0.00,89.5,180
556,fill1,1,0.00,89.0,180
556,fill1,2,0.00,88.9,180
556,fill1,3,0.00,89.0,180
556,fill1,4,0.00,89.8,180
556,fill1,5,0.00,88.5,180
556,fill1,6,0.00,88.6,180
556,fill1,7,0.00,89.1,180
556,fill1,8,0.00,89.0,180
556,fill1,9,0.00,89.5,180
556,fill1,10,0.00,89.3,180
556,fill1,11,0.00,89.5,180
556,fill1,12,0.00,89.9,180
556,fill1,13,0.00,89.2,180
556,fill1,14,0.00,90.3,180
556,fill1,15,0.00,89.6,180
556,fill1,16,0.00,88.9,180
556,fill01,0,0.00,89.4,180
556,fill01,1,0.00,89.6,180
556,fill01,2,0.00,89.9,180
556,fill01,3,0.00,89.8,180
556,fill01,4,0.00,89.6,180
556,fill01,5,0.00,90.3,180
556,fill01,6,0.00,90.2,180
556,fill01,7,0.00,89.5,180
556,fill01,8,0.00,89.9,180
556,fill01,9,0.00,89.4,180
556,fill01,10,0.00,89.6,180
556,fill01,11,0.00,90.4,180
556,fill01,12,0.00,90.6,180
556,fill01,13,0.00,89.8,180
556,fill01,14,0.00,90.1,180
556,fill01,15,0.00,89.6,180
556,fill01,16,0.00,90.5,180
740,fill0,0,0.00,95.9,135
740,fill0,1,0.00,95.3,135
740,fill0,2,0.00,96.6,135
740,fill0,3,0.00,94.9,135
740,fill0,4,0.00,96.0,135
740,fill0,5,0.00,96.9,135
740,fill0,6,0.00,95.3,135
740,fill0,7,0.00,95.9,135
740,fill0,8,0.00,95.3,135
740,fill0,9,0.00,96.2,135
740,fill0,10,0.00,96.1,135
740,fill0,11,0.00,96.3,135
740,fill0,12,0.00,95.9,135
740,fill0,13,0.00,95.9,135
740,fill0,14,0.00,96.0,135
740,fill0,15,0.00,95.0,135
740,fill0,16,0.00,95.9,135
740,fill1,0,0.00,93.1,135
740,fill1,1,0.00,93.5,135
740,fill1,2,0.00,95.5,135
740,fill1,3,0.00,92.5,135
740,fill1,4,0.00,93.3,135
740,fill1,5,0.00,93.3,135
740,fill1,6,0.00,94.2,135
740,fill1,7,0.00,93.8,135
740,fill1,8,0.00,93.4,135
740,fill1,9,0.00,93.6,135
740,fill1,10,0.00,93.3,135
740,fill1,11,0.00,94.8,135
740,fill1,12,0.00,92.6,135
740,fill1,13,0.00,93.4,135
740,fill1,14,0.00,94.2,135
740,fill1,15,0.00,94.8,135
740,fill1,16,0.00,93.8,135
740,fill01,0,0.00,98.4,135
740,fill01,1,0.00,98.7,135
740,fill01,2,0.00,94.7,135
740,fill01,3,0.00,97.7,135
740,fill01,4,0.00,96.1,135
740,fill01,5,0.00,96.2,135
740,fill01,6,0.00,95.8,135
740,fill01,7,0.00,95.4,135
740,fill01,8,0.00,94.6,135
740,fill01,9,0.00,93.3,135
740,fill01,10,0.00,95.2,135
740,fill01,11,0.00,96.3,135
740,fill01,12,0.00,97.0,135
740,fill01,13,0.00,96.4,135
740,fill01,14,0.00,94.1,135
740,fill01,15,0.00,96.0,135
740,fill01,16,0.00,96.4,135
988,fill0,0,0.00,91.2,102
988,fill0,1,0.00,91.2,102
988,fill0,2,0.00,91.2,102
988,fill0,3,0.00,91.4,102
988,fill0,4,0.00,91.5,102
988,fill0,5,0.00,91.3,102
988,fill0,6,0.00,91.4,102
988,fill0,7,0.00,91.5,102
988,fill0,8,0.00,91.5,102
988,fill0,9,0.00,91.5,102
988,fill0,10,0.00,91.5,102
988,fill0,11,0.00,91.4,102
988,fill0,12,0.00,91.6,102
988,fill0,13,0.00,91.5,102
988,fill0,14,0.00,91.3,102
988,fill0,15,0.00,91.4,102
988,fill0,16,0.00,91.3,102
988,fill1,0,0.00,91.0,102
988,fill1,1,0.00,91.6,102
988,fill1,2,0.00,91.5,102
988,fill1,3,0.00,91.4,102
988,fill1,4,0.00,91.5,102
988,fill1,5,0.00,90.8,102
988,fill1,6,0.00,91.4,102
988,fill1,7,0.00,91.3,102
988,fill1,8,0.00,91.1,102
988,fill1,9,0.00,91.1,102
988,fill1,10,0.00,90.7,102
988,fill1,11,0.00,91.2,102
988,fill1,12,0.00,91.1,102
988,fill1,13,0.00,91.2,102
988,fill1,14,0.00,91.0,102
988,fill1,15,0.00,91.3,102
988,fill1,16,0.00,90.5,102
988,fill01,0,0.00,92.4,102
988,fill01,1,0.00,92.0,102
988,fill01,2,0.00,92.5,102
988,fill01,3,0.00,92.5,102
988,fill01,4,0.00,92.2,102
988,fill01,5,0.00,92.6,102
988,fill01,6,0.00,92.5,102
988,fill01,7,0.00,92.1,102
988,fill01,8,0.00,92.4,102
988,fill01,9,0.00,92.4,102
988,fill01,10,0.00,92.1,102
988,fill01,11,0.00,92.1,102
988,fill01,12,0.00,92.0,102
988,fill01,13,0.00,92.2,102
988,fill01,14,0.00,92.4,102
988,fill01,15,0.00,92.0,102
988,fill01,16,0.00,92.5,102
1316,fill0,0,0.00,106.6,76
1316,fill0,1,0.00,106.6,76
1316,fill0,2,0.00,106.6,76
1316,fill0,3,0.00,106.7,76
1316,fill0,4,0.00,106.7,76
1316,fill0,5,0.00,106.7,76
1316,fill0,6,0.00,106.7,76
1316,fill0,7,0.00,106.9,76
1316,fill0,8,0.00,106.8,76
1316,fill0,9,0.00,106.7,76
1316,fill0,10,0.00,106.9,76
1316,fill0,11,0.00,106.9,76
1316,fill0,12,0.00,106.9,76
1316,fill0,13,0.00,106.9,76
1316,fill0,14,0.00,107.1,76
1316,fill0,15,0.00,106.9,76
1316,fill0,16,0.00,106.9,76
1316,fill1,0,0.00,106.7,76
1316,fill1,1,0.00,106.8,76
1316,fill1,2,0.00,106.8,76
1316,fill1,3,0.00,106.9,76
1316,fill1,4,0.00,106.9,76
1316,fill1,5,0.00,106.9,76
1316,fill1,6,0.00,106.9,76
1316,fill1,7,0.00,107.0,76
1316,fill1,8,0.00,106.9,76
1316,fill1,9,0.00,106.9,76
1316,fill1,10,0.00,106.9,76
1316,fill1,11,0.00,106.9,76
1316,fill1,12,0.00,106.8,76
1316,fill1,13,0.00,106.8,76
1316,fill1,14,0.00,106.7,76
1316,fill1,15,0.00,106.7,76
1316,fill1,16,0.00,106.7,76
1316,fill01,0,0.00,108.5,76
1316,fill01,1,0.00,108.4,76
1316,fill01,2,0.00,108.3,76
1316,fill01,3,0.00,108.3,76
1316,fill01,4,0.00,108.3,76
1316,fill01,5,0.00,108.3,76
1316,fill01,6,0.00,108.4,76
1316,fill01,7,0.00,108.5,76
1316,fill01,8,0.00,108.4,76
1316,fill01,9,0.00,108.7,76
1316,fill01,10,0.00,108.6,76
1316,fill01,11,0.00,108.7,76
1316,fill01,12,0.00,108.8,76
1316,fill01,13,0.00,108.7,76
1316,fill01,14,0.00,108.7,76
1316,fill01,15,0.00,108.6,76
1316,fill01,16,0.00,108.6,76
1756,fill0,0,0.00,99.4,57
1756,fill0,1,0.00,99.4,57
1756,fill0,2,0.00,99.5,57
1756,fill0,3,0.00,99.3,57
1756,fill0,4,0.00,99.3,57
1756,fill0,5,0.00,99.3,57
1756,fill0,6,0.00,99.3,57
1756,fill0,7,0.00,99.3,57
1756,fill0,8,0.00,99.2,57
1756,fill0,9,0.00,99.2,57
1756,fill0,10,0.00,99.2,57
1756,fill0,11,0.00,99.2,57
1756,fill0,12,0.00,99.0,57
1756,fill0,13,0.00,99.2,57
1756,fill0,14,0.00,99.0,57
1756,fill0,15,0.00,99.0,57
1756,fill0,16,0.00,98.9,57
1756,fill1,0,0.00,99.1,57
1756,fill1,1,0.00,98.6,57
1756,fill1,2,0.00,99.1,57
1756,fill1,3,0.00,99.1,57
1756,fill1,4,0.00,99.1,57
1756,fill1,5,0.00,98.8,57
1756,fill1,6,0.00,98.9,57
1756,fill1,7,0.00,98.4,57
1756,fill1,8,0.00,99.0,57
1756,fill1,9,0.00,98.9,57
1756,fill1,10,0.00,99.0,57
1756,fill1,11,0.00,98.9,57
1756,fill1,12,0.00,99.0,57
1756,fill1,13,0.00,98.1,57
1756,fill1,14,0.00,99.0,57
1756,fill1,15,0.00,99.2,57
1756,fill1,16,0.00,98.9,57
1756,fill01,0,0.00,101.1,57
1756,fill01,1,0.00,101.1,57
1756,fill01,2,0.00,101.3,57
1756,fill01,3,0.00,101.2,57
1756,fill01,4,0.00,101.2,57
1756,fill01,5,0.00,101.1,57
1756,fill01,6,0.00,101.1,57
1756,fill01,7,0.00,101.0,57
1756,fill01,8,0.00,101.0,57
1756,fill01,9,0.00,100.9,57
1756,fill01,10,0.00,100.8,57
1756,fill01,11,0.00,100.8,57
1756,fill01,12,0.00,100.8,57
1756,fill01,13,0.00,100.9,57
1756,fill01,14,0.00,101.0,57
1756,fill01,15,0.00,101.0,57
1756,fill01,16,0.00,101.1,57
2340,fill0,0,0.00,108.7,43
2340,fill0,1,0.00,108.7,43
2340,fill0,2,0.00,108.7,43
2340,fill0,3,0.00,108.9,43
2340,fill0,4,0.00,108.8,43
2340,fill0,5,0.00,108.9,43
2340,fill0,6,0.00,108.9,43
2340,fill0,7,0.00,108.9,43
2340,fill0,8,0.00,108.9,43
2340,fill0,9,0.00,109.0,43
2340,fill0,10,0.00,109.0,43
2340,fill0,11,0.00,108.9,43
2340,fill0,12,0.00,108.9,43
2340,fill0,13,0.00,108.9,43
2340,fill0,14,0.00,108.8,43
2340,fill0,15,0.00,108.8,43
2340,fill0,16,0.00,108.9,43
2340,fill1,0,0.00,108.9,43
2340,fill1,1,0.00,109.0,43
2340,fill1,2,0.00,109.0,43
2340,fill1,3,0.00,108.9,43
2340,fill1,4,0.00,109.0,43
2340,fill1,5,0.00,109.0,43
2340,fill1,6,0.00,108.9,43
2340,fill1,7,0.00,108.9,43
2340,fill1,8,0.00,108.9,43
2340,fill1,9,0.00,108.9,43
2340,fill1,10,0.00,108.7,43
2340,fill1,11,0.00,108.8,43
2340,fill1,12,0.00,108.7,43
2340,fill1,13,0.00,108.7,43
2340,fill1,14,0.00,108.7,43
2340,fill1,15,0.00,108.6,43
2340,fill1,16,0.00,108.7,43
2340,fill01,0,0.00,110.9,43
2340,fill01,1,0.00,110.9,43
2340,fill01,2,0.00,111.0,43
2340,fill01,3,0.00,111.0,43
2340,fill01,4,0.00,111.1,43
2340,fill01,5,0.00,111.2,43
2340,fill01,6,0.00,111.2,43
2340,fill01,7,0.00,111.2,43
2340,fill01,8,0.00,111.3,43
2340,fill01,9,0.00,111.4,43
2340,fill01,10,0.00,111.4,43
2340,fill01,11,0.00,111.3,43
2340,fill01,12,0.00,111.3,43
2340,fill01,13,0.00,111.2,43
2340,fill01,14,0.00,111.1,43
2340,fill01,15,0.00,111.1,43
2340,fill01,16,0.00,111.1,43
3120,fill0,0,0.00,106.9,33
3120,fill0,1,0.00,106.9,33
3120,fill0,2,0.00,107.0,33
3120,fill0,3,0.00,106.8,33
3120,fill0,4,0.00,106.8,33
3120,fill0,5,0.00,106.8,33
3120,fill0,6,0.00,106.8,33
3120,fill0,7,0.00,106.7,33
3120,fill0,8,0.00,106.7,33
3120,fill0,9,0.00,106.7,33
3120,fill0,10,0.00,106.7,33
3120,fill0,11,0.00,106.7,33
3120,fill0,12,0.00,106.7,33
3120,fill0,13,0.00,106.7,33
3120,fill0,14,0.00,106.8,33
3120,fill0,15,0.00,106.7,33
3120,fill0,16,0.00,106.8,33
3120,fill1,0,0.00,106.7,33
3120,fill1,1,0.00,106.7,33
3120,fill1,2,0.00,106.5,33
3120,fill1,3,0.00,106.6,33
3120,fill1,4,0.00,106.7,33
3120,fill1,5,0.00,106.7,33
3120,fill1,6,0.00,106.7,33
3120,fill1,7,0.00,106.7,33
3120,fill1,8,0.00,106.8,33
3120,fill1,9,0.00,106.8,33
3120,fill1,10,0.00,106.9,33
3120,fill1,11,0.00,106.8,33
3120,fill1,12,0.00,107.0,33
3120,fill1,13,0.00,106.8,33
3120,fill1,14,0.00,107.0,33
3120,fill1,15,0.00,107.0,33
3120,fill1,16,0.00,107.0,33
3120,fill01,0,0.00,109.5,33
3120,fill01,1,0.00,109.4,33
3120,fill01,2,0.00,109.4,33
3120,fill01,3,0.00,109.3,33
3120,fill01,4,0.00,109.3,33
3120,fill01,5,0.00,109.2,33
3120,fill01,6,0.00,109.2,33
3120,fill01,7,0.00,109.1,33
3120,fill01,8,0.00,109.0,33
3120,fill01,9,0.00,109.0,33
3120,fill01,10,0.00,109.0,33
3120,fill01,11,0.00,109.1,33
3120,fill01,12,0.00,109.2,33
3120,fill01,13,0.00,109.2,33
3120,fill01,14,0.00,109.3,33
3120,fill01,15,0.00,109.3,33
3120,fill01,16,0.00,109.4,33
4160,fill0,0,0.00,110.8,25
4160,fill0,1,0.00,110.8,25
4160,fill0,2,0.00,110.9,25
4160,fill0,3,0.00,110.8,25
4160,fill0,4,0.00,110.9,25
4160,fill0,5,0.00,110.9,25
4160,fill0,6,0.00,111.0,25
4160,fill0,7,0.00,111.0,25
4160,fill0,8,0.00,111.0,25
4160,fill0,9,0.00,111.0,25
4160,fill0,10,0.00,111.0,25
4160,fill0,11,0.00,111.0,25
4160,fill0,12,0.00,110.9,25
4160,fill0,13,0.00,110.8,25
4160,fill0,14,0.00,111.0,25
4160,fill0,15,0.00,110.8,25
4160,fill0,16,0.00,110.8,25
4160,fill1,0,0.00,110.8,25
4160,fill1,1,0.00,111.0,25
4160,fill1,2,0.00,110.9,25
4160,fill1,3,0.00,110.9,25
4160,fill1,4,0.00,110.8,25
4160,fill1,5,0.00,110.8,25
4160,fill1,6,0.00,110.8,25
4160,fill1,7,0.00,110.8,25
4160,fill1,8,0.00,110.7,25
4160,fill1,9,0.00,110.7,25
4160,fill1,10,0.00,110.6,25
4160,fill1,11,0.00,110.6,25
4160,fill1,12,0.00,110.6,25
4160,fill1,13,0.00,110.6,25
4160,fill1,14,0.00,110.5,25
4160,fill1,15,0.00,110.5,25
4160,fill1,16,0.00,110.4,25
4160,fill01,0,0.00,113.3,25
4160,fill01,1,0.00,113.3,25
4160,fill01,2,0.00,113.3,25
4160,fill01,3,0.00,113.3,25
4160,fill01,4,0.00,113.5,25
4160,fill01,5,0.00,113.5,25
4160,fill01,6,0.00,113.6,25
4160,fill01,7,0.00,113.6,25
4160,fill01,8,0.00,113.6,25
4160,fill01,9,0.00,113.7,25
4160,fill01,10,0.00,113.7,25
4160,fill01,11,0.00,113.7,25
4160,fill01,12,0.00,113.6,25
4160,fill01,13,0.00,113.6,25
4160,fill01,14,0.00,113.5,25
4160,fill01,15,0.00,113.4,25
4160,fill01,16,0.00,113.3,25
5548,fill0,0,0.00,100.3,19
5548,fill0,1,0.00,100.3,19
5548,fill0,2,0.00,100.2,19
5548,fill0,3,0.00,100.2,19
5548,fill0,4,0.00,100.2,19
5548,fill0,5,0.00,100.1,19
5548,fill0,6,0.00,100.2,19
5548,fill0,7,0.00,100.0,19
5548,fill0,8,0.00,100.2,19
5548,fill0,9,0.00,100.0,19
5548,fill0,10,0.00,100.2,19
5548,fill0,11,0.00,100.2,19
5548,fill0,12,0.00,100.1,19
5548,fill0,13,0.00,100.2,19
5548,fill0,14,0.00,100.3,19
5548,fill0,15,0.00,100.3,19
5548,fill0,16,0.00,100.3,19
5548,fill1,0,0.00,99.5,19
5548,fill1,1,0.00,99.7,19
5548,fill1,2,0.00,99.7,19
5548,fill1,3,0.00,99.9,19
5548,fill1,4,0.00,99.7,19
5548,fill1,5,0.00,99.7,19
5548,fill1,6,0.00,99.8,19
5548,fill1,7,0.00,99.8,19
5548,fill1,8,0.00,99.9,19
5548,fill1,9,0.00,99.9,19
5548,fill1,10,0.00,99.9,19
5548,fill1,11,0.00,100.0,19
5548,fill1,12,0.00,100.0,19
5548,fill1,13,0.00,100.1,19
5548,fill1,14,0.00,100.1,19
5548,fill1,15,0.00,100.2,19
5548,fill1,16,0.00,100.0,19
5548,fill01,0,0.00,107.0,19
5548,fill01,1,0.00,107.0,19
5548,fill01,2,0.00,106.9,19
5548,fill01,3,0.00,106.9,19
5548,fill01,4,0.00,106.8,19
5548,fill01,5,0.00,106.7,19
5548,fill01,6,0.00,106.6,19
