Size,Algo,Trial,Stampms,GB/s,Iters
132,fill1,10,0.00,19.4,752
132,fill1,11,0.00,19.4,752
132,fill1,12,0.00,19.4,752
132,fill1,13,0.00,19.4,752
132,fill1,14,0.00,19.4,752
132,fill1,15,0.00,19.4,752
132,fill1,16,0.00,19.4,752
132,fill01,0,0.00,20.2,752
132,fill01,1,0.00,20.2,752
132,fill01,2,0.00,20.2,752
132,fill01,3,0.00,20.2,752
132,fill01,4,0.00,20.1,752
132,fill01,5,0.00,20.2,752
132,fill01,6,0.00,20.2,752
132,fill01,7,0.00,20.2,752
132,fill01,8,0.00,20.2,752
132,fill01,9,0.00,20.2,752
132,fill01,10,0.00,20.1,752
132,fill01,11,0.00,20.2,752
132,fill01,12,0.00,20.2,752
132,fill01,13,0.00,20.1,752
132,fill01,14,0.00,20.2,752
132,fill01,15,0.00,20.2,752
132,fill01,16,0.00,20.2,752
176,fill0,0,0.00,21.1,565
176,fill0,1,0.00,21.1,565
176,fill0,2,0.00,21.1,565
176,fill0,3,0.00,21.1,565
176,fill0,4,0.00,21.1,565
176,fill0,5,0.00,21.1,565
176,fill0,6,0.00,21.0,565
176,fill0,7,0.00,21.1,565
176,fill0,8,0.00,21.1,565
176,fill0,9,0.00,21.1,565
176,fill0,10,0.00,21.1,565
176,fill0,11,0.00,21.1,565
176,fill0,12,0.00,21.0,565
176,fill0,13,0.00,21.1,565
176,fill0,14,0.00,21.1,565
176,fill0,15,0.00,21.1,565
176,fill0,16,0.00,21.1,565
176,fill1,0,0.00,21.1,565
176,fill1,1,0.00,21.1,565
176,fill1,2,0.00,21.1,565
176,fill1,3,0.00,21.1,565
176,fill1,4,0.00,21.1,565
176,fill1,5,0.00,21.1,565
176,fill1,6,0.00,21.1,565
176,fill1,7,0.00,21.1,565
176,fill1,8,0.00,21.1,565
176,fill1,9,0.00,21.1,565
176,fill1,10,0.00,21.1,565
176,fill1,11,0.00,21.1,565
176,fill1,12,0.00,21.1,565
176,fill1,13,0.00,21.1,565
176,fill1,14,0.00,21.1,565
176,fill1,15,0.00,21.1,565
176,fill1,16,0.00,21.1,565
176,fill01,0,0.00,22.1,565
176,fill01,1,0.00,22.1,565
176,fill01,2,0.00,22.1,565
176,fill01,3,0.00,22.1,565
176,fill01,4,0.00,22.1,565
176,fill01,5,0.00,22.1,565
176,fill01,6,0.00,22.1,565
176,fill01,7,0.00,22.1,565
176,fill01,8,0.00,22.1,565
176,fill01,9,0.00,22.1,565
176,fill01,10,0.00,22.1,565
176,fill01,11,0.00,22.1,565
176,fill01,12,0.00,22.1,565
176,fill01,13,0.00,22.1,565
176,fill01,14,0.00,22.1,565
176,fill01,15,0.00,22.1,565
176,fill01,16,0.00,22.1,565
236,fill0,0,0.00,26.1,424
236,fill0,1,0.00,26.1,424
236,fill0,2,0.00,26.1,424
236,fill0,3,0.00,26.1,424
236,fill0,4,0.00,26.1,424
236,fill0,5,0.00,26.1,424
236,fill0,6,0.00,26.1,424
236,fill0,7,0.00,26.1,424
236,fill0,8,0.00,26.1,424
236,fill0,9,0.00,26.1,424
236,fill0,10,0.00,26.1,424
236,fill0,11,0.00,26.1,424
236,fill0,12,0.00,26.1,424
236,fill0,13,0.00,26.1,424
236,fill0,14,0.00,26.1,424
236,fill0,15,0.00,26.1,424
236,fill0,16,0.00,26.1,424
236,fill1,0,0.00,26.1,424
236,fill1,1,0.00,26.1,424
236,fill1,2,0.00,26.1,424
236,fill1,3,0.00,26.1,424
236,fill1,4,0.00,26.1,424
236,fill1,5,0.00,26.1,424
236,fill1,6,0.00,26.1,424
236,fill1,7,0.00,26.1,424
236,fill1,8,0.00,26.1,424
236,fill1,9,0.00,26.1,424
236,fill1,10,0.00,26.1,424
236,fill1,11,0.00,26.1,424
236,fill1,12,0.00,26.1,424
236,fill1,13,0.00,26.1,424
236,fill1,14,0.00,26.1,424
236,fill1,15,0.00,26.1,424
236,fill1,16,0.00,26.1,424
236,fill01,0,0.00,27.5,424
236,fill01,1,0.00,27.5,424
236,fill01,2,0.00,27.5,424
236,fill01,3,0.00,27.5,424
236,fill01,4,0.00,27.5,424
236,fill01,5,0.00,27.5,424
236,fill01,6,0.00,27.5,424
236,fill01,7,0.00,27.5,424
236,fill01,8,0.00,27.5,424
236,fill01,9,0.00,27.5,424
236,fill01,10,0.00,27.5,424
236,fill01,11,0.00,27.5,424
236,fill01,12,0.00,27.5,424
236,fill01,13,0.00,27.5,424
236,fill01,14,0.00,27.5,424
236,fill01,15,0.00,27.5,424
236,fill01,16,0.00,27.5,424
312,fill0,0,0.00,33.0,319
312,fill0,1,0.00,33.1,319
312,fill0,2,0.00,33.0,319
312,fill0,3,0.00,33.0,319
312,fill0,4,0.00,33.0,319
312,fill0,5,0.00,33.1,319
312,fill0,6,0.00,33.0,319
312,fill0,7,0.00,33.1,319
312,fill0,8,0.00,33.0,319
312,fill0,9,0.00,33.0,319
312,fill0,10,0.00,33.0,319
312,fill0,11,0.00,33.0,319
312,fill0,12,0.00,33.0,319
312,fill0,13,0.00,33.1,319
312,fill0,14,0.00,33.0,319
312,fill0,15,0.00,33.0,319
312,fill0,16,0.00,33.0,319
312,fill1,0,0.00,32.7,319
312,fill1,1,0.00,32.8,319
312,fill1,2,0.00,32.7,319
312,fill1,3,0.00,32.8,319
312,fill1,4,0.00,32.7,319
312,fill1,5,0.00,32.8,319
312,fill1,6,0.00,32.7,319
312,fill1,7,0.00,32.8,319
312,fill1,8,0.00,32.7,319
312,fill1,9,0.00,32.8,319
312,fill1,10,0.00,32.7,319
312,fill1,11,0.00,32.7,319
312,fill1,12,0.00,32.7,319
312,fill1,13,0.00,32.8,319
312,fill1,14,0.00,32.7,319
312,fill1,15,0.00,32.8,319
312,fill1,16,0.00,32.7,319
312,fill01,0,0.00,32.5,319
312,fill01,1,0.00,32.6,319
312,fill01,2,0.00,32.6,319
312,fill01,3,0.00,32.6,319
312,fill01,4,0.00,32.6,319
312,fill01,5,0.00,32.6,319
312,fill01,6,0.00,32.6,319
312,fill01,7,0.00,32.6,319
312,fill01,8,0.00,32.6,319
312,fill01,9,0.00,32.6,319
312,fill01,10,0.00,32.6,319
312,fill01,11,0.00,32.6,319
312,fill01,12,0.00,32.5,319
312,fill01,13,0.00,32.6,319
312,fill01,14,0.00,32.6,319
312,fill01,15,0.00,32.6,319
312,fill01,16,0.00,32.6,319
416,fill0,0,0.00,39.5,240
416,fill0,1,0.00,39.5,240
416,fill0,2,0.00,39.5,240
416,fill0,3,0.00,39.5,240
416,fill0,4,0.00,39.5,240
416,fill0,5,0.00,39.5,240
416,fill0,6,0.00,39.5,240
416,fill0,7,0.00,39.5,240
416,fill0,8,0.00,39.5,240
416,fill0,9,0.00,39.5,240
416,fill0,10,0.00,39.5,240
416,fill0,11,0.00,39.5,240
416,fill0,12,0.00,39.5,240
416,fill0,13,0.00,39.5,240
416,fill0,14,0.00,39.5,240
416,fill0,15,0.00,39.5,240
416,fill0,16,0.00,39.5,240
416,fill1,0,0.00,39.5,240
416,fill1,1,0.00,39.5,240
416,fill1,2,0.00,39.5,240
416,fill1,3,0.00,39.5,240
416,fill1,4,0.00,39.5,240
416,fill1,5,0.00,39.5,240
416,fill1,6,0.00,39.5,240
416,fill1,7,0.00,39.5,240
416,fill1,8,0.00,39.5,240
416,fill1,9,0.00,39.5,240
416,fill1,10,0.00,39.5,240
416,fill1,11,0.00,39.5,240
416,fill1,12,0.00,39.5,240
416,fill1,13,0.00,39.5,240
416,fill1,14,0.00,39.5,240
416,fill1,15,0.00,39.5,240
416,fill1,16,0.00,39.5,240
416,fill01,0,0.00,39.4,240
416,fill01,1,0.00,39.4,240
416,fill01,2,0.00,39.4,240
416,fill01,3,0.00,39.4,240
416,fill01,4,0.00,39.4,240
416,fill01,5,0.00,39.4,240
416,fill01,6,0.00,39.4,240
416,fill01,7,0.00,39.4,240
416,fill01,8,0.00,39.4,240
416,fill01,9,0.00,39.4,240
416,fill01,10,0.00,39.4,240
416,fill01,11,0.00,39.4,240
416,fill01,12,0.00,39.4,240
416,fill01,13,0.00,39.4,240
416,fill01,14,0.00,39.4,240
416,fill01,15,0.00,39.4,240
416,fill01,16,0.00,39.4,240
556,fill0,0,0.00,40.0,180
556,fill0,1,0.00,40.0,180
556,fill0,2,0.00,40.0,180
556,fill0,3,0.00,40.0,180
556,fill0,4,0.00,40.1,180
556,fill0,5,0.00,40.0,180
556,fill0,6,0.00,40.1,180
556,fill0,7,0.00,40.0,180
556,fill0,8,0.00,40.1,180
556,fill0,9,0.00,40.1,180
556,fill0,10,0.00,40.0,180
556,fill0,11,0.00,40.0,180
556,fill0,12,0.00,40.0,180
556,fill0,13,0.00,40.0,180
556,fill0,14,0.00,40.0,180
556,fill0,15,0.00,40.0,180
556,fill0,16,0.00,40.1,180
556,fill1,0,0.00,39.8,180
556,fill1,1,0.00,39.7,180
556,fill1,2,0.00,39.8,180
556,fill1,3,0.00,39.7,180
556,fill1,4,0.00,39.8,180
556,fill1,5,0.00,39.7,180
556,fill1,6,0.00,39.8,180
556,fill1,7,0.00,39.7,180
556,fill1,8,0.00,39.8,180
556,fill1,9,0.00,39.7,180
556,fill1,10,0.00,39.8,180
556,fill1,11,0.00,39.7,180
556,fill1,12,0.00,40.0,180
556,fill1,13,0.00,39.9,180
556,fill1,14,0.00,39.8,180
556,fill1,15,0.00,39.7,180
556,fill1,16,0.00,39.8,180
556,fill01,0,0.00,39.8,180
556,fill01,1,0.00,39.8,180
556,fill01,2,0.00,39.8,180
556,fill01,3,0.00,39.8,180
556,fill01,4,0.00,39.8,180
556,fill01,5,0.00,39.8,180
556,fill01,6,0.00,39.8,180
556,fill01,7,0.00,39.8,180
556,fill01,8,0.00,39.8,180
556,fill01,9,0.00,39.8,180
556,fill01,10,0.00,39.8,180
556,fill01,11,0.00,39.8,180
556,fill01,12,0.00,39.8,180
556,fill01,13,0.00,39.8,180
556,fill01,14,0.00,39.8,180
556,fill01,15,0.00,39.8,180
556,fill01,16,0.00,39.8,180
740,fill0,0,0.00,43.3,135
740,fill0,1,0.00,43.3,135
740,fill0,2,0.00,43.3,135
740,fill0,3,0.00,43.3,135
740,fill0,4,0.00,43.3,135
740,fill0,5,0.00,43.3,135
740,fill0,6,0.00,43.3,135
740,fill0,7,0.00,43.3,135
740,fill0,8,0.00,43.3,135
740,fill0,9,0.00,43.3,135
740,fill0,10,0.00,43.3,135
740,fill0,11,0.00,43.3,135
740,fill0,12,0.00,43.3,135
740,fill0,13,0.00,43.3,135
740,fill0,14,0.00,43.3,135
740,fill0,15,0.00,43.3,135
740,fill0,16,0.00,43.3,135
740,fill1,0,0.00,44.1,135
740,fill1,1,0.00,44.2,135
740,fill1,2,0.00,44.1,135
740,fill1,3,0.00,44.2,135
740,fill1,4,0.00,44.1,135
740,fill1,5,0.00,44.3,135
740,fill1,6,0.00,44.1,135
740,fill1,7,0.00,44.2,135
740,fill1,8,0.00,44.1,135
740,fill1,9,0.00,44.2,135
740,fill1,10,0.00,44.2,135
740,fill1,11,0.00,44.3,135
740,fill1,12,0.00,44.1,135
740,fill1,13,0.00,44.2,135
740,fill1,14,0.00,44.2,135
740,fill1,15,0.00,44.3,135
740,fill1,16,0.00,44.1,135
740,fill01,0,0.00,43.8,135
740,fill01,1,0.00,43.7,135
740,fill01,2,0.00,43.6,135
740,fill01,3,0.00,43.7,135
740,fill01,4,0.00,43.6,135
740,fill01,5,0.00,43.7,135
740,fill01,6,0.00,43.7,135
740,fill01,7,0.00,43.7,135
740,fill01,8,0.00,43.7,135
740,fill01,9,0.00,43.7,135
740,fill01,10,0.00,43.6,135
740,fill01,11,0.00,43.7,135
740,fill01,12,0.00,43.7,135
740,fill01,13,0.00,43.7,135
740,fill01,14,0.00,43.6,135
740,fill01,15,0.00,43.7,135
740,fill01,16,0.00,43.6,135
988,fill0,0,0.00,42.8,102
988,fill0,1,0.00,42.8,102
988,fill0,2,0.00,42.8,102
988,fill0,3,0.00,42.8,102
988,fill0,4,0.00,42.8,102
988,fill0,5,0.00,42.8,102
988,fill0,6,0.00,42.8,102
988,fill0,7,0.00,42.8,102
988,fill0,8,0.00,42.8,102
988,fill0,9,0.00,42.8,102
988,fill0,10,0.00,42.8,102
988,fill0,11,0.00,42.8,102
988,fill0,12,0.00,42.8,102
988,fill0,13,0.00,42.8,102
988,fill0,14,0.00,42.8,102
988,fill0,15,0.00,42.8,102
988,fill0,16,0.00,42.8,102
988,fill1,0,0.00,43.1,102
988,fill1,1,0.00,43.1,102
988,fill1,2,0.00,43.1,102
988,fill1,3,0.00,43.1,102
988,fill1,4,0.00,43.1,102
988,fill1,5,0.00,43.1,102
988,fill1,6,0.00,43.1,102
988,fill1,7,0.00,43.1,102
988,fill1,8,0.00,43.1,102
988,fill1,9,0.00,43.1,102
988,fill1,10,0.00,43.1,102
988,fill1,11,0.00,43.1,102
988,fill1,12,0.00,43.1,102
988,fill1,13,0.00,43.1,102
988,fill1,14,0.00,43.1,102
988,fill1,15,0.00,43.1,102
988,fill1,16,0.00,43.1,102
988,fill01,0,0.00,43.6,102
988,fill01,1,0.00,43.6,102
988,fill01,2,0.00,43.6,102
988,fill01,3,0.00,43.6,102
988,fill01,4,0.00,43.6,102
988,fill01,5,0.00,43.6,102
988,fill01,6,0.00,43.6,102
988,fill01,7,0.00,43.6,102
988,fill01,8,0.00,43.6,102
988,fill01,9,0.00,43.6,102
988,fill01,10,0.00,43.6,102
988,fill01,11,0.00,43.6,102
988,fill01,12,0.00,43.6,102
988,fill01,13,0.00,43.6,102
988,fill01,14,0.00,43.6,102
988,fill01,15,0.00,43.6,102
988,fill01,16,0.00,43.6,102
1316,fill0,0,0.00,48.2,76
1316,fill0,1,0.00,48.3,76
1316,fill0,2,0.00,48.3,76
1316,fill0,3,0.00,48.3,76
1316,fill0,4,0.00,48.2,76
1316,fill0,5,0.00,48.1,76
1316,fill0,6,0.00,48.1,76
1316,fill0,7,0.00,48.4,76
1316,fill0,8,0.00,48.3,76
1316,fill0,9,0.00,48.4,76
1316,fill0,10,0.00,48.2,76
1316,fill0,11,0.00,48.4,76
1316,fill0,12,0.00,48.2,76
1316,fill0,13,0.00,48.1,76
1316,fill0,14,0.00,48.3,76
1316,fill0,15,0.00,48.1,76
1316,fill0,16,0.00,48.3,76
1316,fill1,0,0.00,47.8,76
1316,fill1,1,0.00,47.8,76
1316,fill1,2,0.00,47.8,76
1316,fill1,3,0.00,47.8,76
1316,fill1,4,0.00,47.8,76
1316,fill1,5,0.00,47.8,76
1316,fill1,6,0.00,47.8,76
1316,fill1,7,0.00,47.8,76
1316,fill1,8,0.00,47.8,76
1316,fill1,9,0.00,47.8,76
1316,fill1,10,0.00,47.8,76
1316,fill1,11,0.00,47.8,76
1316,fill1,12,0.00,47.8,76
1316,fill1,13,0.00,47.8,76
1316,fill1,14,0.00,48.2,76
1316,fill1,15,0.00,47.8,76
1316,fill1,16,0.00,47.8,76
1316,fill01,0,0.00,48.3,76
1316,fill01,1,0.00,48.3,76
1316,fill01,2,0.00,48.3,76
1316,fill01,3,0.00,48.3,76
1316,fill01,4,0.00,48.3,76
1316,fill01,5,0.00,48.3,76
1316,fill01,6,0.00,48.3,76
1316,fill01,7,0.00,48.3,76
1316,fill01,8,0.00,48.3,76
1316,fill01,9,0.00,48.3,76
1316,fill01,10,0.00,48.3,76
1316,fill01,11,0.00,48.3,76
1316,fill01,12,0.00,48.3,76
1316,fill01,13,0.00,48.3,76
1316,fill01,14,0.00,48.3,76
1316,fill01,15,0.00,48.3,76
1316,fill01,16,0.00,48.3,76
1756,fill0,0,0.00,48.4,57
1756,fill0,1,0.00,48.3,57
1756,fill0,2,0.00,48.3,57
1756,fill0,3,0.00,48.4,57
1756,fill0,4,0.00,48.4,57
1756,fill0,5,0.00,48.3,57
1756,fill0,6,0.00,48.4,57
1756,fill0,7,0.00,48.3,57
1756,fill0,8,0.00,48.3,57
1756,fill0,9,0.00,48.3,57
1756,fill0,10,0.00,48.4,57
1756,fill0,11,0.00,48.3,57
1756,fill0,12,0.00,48.4,57
1756,fill0,13,0.00,48.3,57
1756,fill0,14,0.00,48.3,57
1756,fill0,15,0.00,48.4,57
1756,fill0,16,0.00,48.4,57
1756,fill1,0,0.00,48.2,57
1756,fill1,1,0.00,48.2,57
1756,fill1,2,0.00,48.2,57
1756,fill1,3,0.00,48.2,57
1756,fill1,4,0.00,48.2,57
1756,fill1,5,0.00,48.2,57
1756,fill1,6,0.00,48.2,57
1756,fill1,7,0.00,48.2,57
1756,fill1,8,0.00,48.2,57
1756,fill1,9,0.00,48.2,57
1756,fill1,10,0.00,48.2,57
1756,fill1,11,0.00,48.4,57
1756,fill1,12,0.00,48.2,57
1756,fill1,13,0.00,48.4,57
1756,fill1,14,0.00,48.2,57
1756,fill1,15,0.00,48.2,57
1756,fill1,16,0.00,48.2,57
1756,fill01,0,0.00,48.4,57
1756,fill01,1,0.00,48.4,57
1756,fill01,2,0.00,48.4,57
1756,fill01,3,0.00,48.4,57
1756,fill01,4,0.00,48.4,57
1756,fill01,5,0.00,48.4,57
1756,fill01,6,0.00,48.4,57
1756,fill01,7,0.00,48.4,57
1756,fill01,8,0.00,48.4,57
1756,fill01,9,0.00,48.4,57
1756,fill01,10,0.00,48.4,57
1756,fill01,11,0.00,48.3,57
1756,fill01,12,0.00,48.4,57
1756,fill01,13,0.00,48.3,57
1756,fill01,14,0.00,48.4,57
1756,fill01,15,0.00,48.4,57
1756,fill01,16,0.00,48.4,57
2340,fill0,0,0.00,50.7,43
2340,fill0,1,0.00,50.9,43
2340,fill0,2,0.00,50.6,43
2340,fill0,3,0.00,50.7,43
2340,fill0,4,0.00,50.6,43
2340,fill0,5,0.00,50.7,43
2340,fill0,6,0.00,50.7,43
2340,fill0,7,0.00,50.9,43
2340,fill0,8,0.00,50.7,43
2340,fill0,9,0.00,50.9,43
2340,fill0,10,0.00,50.6,43
2340,fill0,11,0.00,50.7,43
2340,fill0,12,0.00,50.7,43
2340,fill0,13,0.00,50.7,43
2340,fill0,14,0.00,50.7,43
2340,fill0,15,0.00,50.7,43
2340,fill0,16,0.00,50.7,43
2340,fill1,0,0.00,51.0,43
2340,fill1,1,0.00,51.0,43
2340,fill1,2,0.00,51.0,43
2340,fill1,3,0.00,51.0,43
2340,fill1,4,0.00,51.0,43
2340,fill1,5,0.00,51.0,43
2340,fill1,6,0.00,51.0,43
2340,fill1,7,0.00,51.0,43
2340,fill1,8,0.00,51.0,43
2340,fill1,9,0.00,51.0,43
2340,fill1,10,0.00,51.0,43
2340,fill1,11,0.00,51.0,43
2340,fill1,12,0.00,51.0,43
2340,fill1,13,0.00,51.0,43
2340,fill1,14,0.00,51.0,43
2340,fill1,15,0.00,51.0,43
2340,fill1,16,0.00,51.0,43
2340,fill01,0,0.00,51.8,43
2340,fill01,1,0.00,52.1,43
2340,fill01,2,0.00,51.8,43
2340,fill01,3,0.00,51.9,43
2340,fill01,4,0.00,51.8,43
2340,fill01,5,0.00,52.1,43
2340,fill01,6,0.00,51.8,43
2340,fill01,7,0.00,52.1,43
2340,fill01,8,0.00,51.8,43
2340,fill01,9,0.00,52.1,43
2340,fill01,10,0.00,51.8,43
2340,fill01,11,0.00,51.9,43
2340,fill01,12,0.00,51.8,43
2340,fill01,13,0.00,52.1,43
2340,fill01,14,0.00,51.8,43
2340,fill01,15,0.00,51.9,43
2340,fill01,16,0.00,51.8,43
3120,fill0,0,0.00,51.9,33
3120,fill0,1,0.00,51.9,33
3120,fill0,2,0.00,51.9,33
3120,fill0,3,0.00,51.9,33
3120,fill0,4,0.00,51.9,33
3120,fill0,5,0.00,51.9,33
3120,fill0,6,0.00,51.9,33
3120,fill0,7,0.00,51.8,33
3120,fill0,8,0.00,51.9,33
3120,fill0,9,0.00,51.9,33
3120,fill0,10,0.00,51.9,33
3120,fill0,11,0.00,51.9,33
3120,fill0,12,0.00,51.9,33
3120,fill0,13,0.00,51.9,33
3120,fill0,14,0.00,51.9,33
3120,fill0,15,0.00,51.9,33
3120,fill0,16,0.00,51.9,33
3120,fill1,0,0.00,52.1,33
3120,fill1,1,0.00,52.0,33
3120,fill1,2,0.00,51.9,33
3120,fill1,3,0.00,52.0,33
3120,fill1,4,0.00,51.9,33
3120,fill1,5,0.00,52.0,33
3120,fill1,6,0.00,52.2,33
3120,fill1,7,0.00,52.0,33
3120,fill1,8,0.00,51.9,33
3120,fill1,9,0.00,52.1,33
3120,fill1,10,0.00,51.9,33
3120,fill1,11,0.00,52.1,33
3120,fill1,12,0.00,52.0,33
3120,fill1,13,0.00,51.9,33
3120,fill1,14,0.00,52.0,33
3120,fill1,15,0.00,52.0,33
3120,fill1,16,0.00,51.9,33
3120,fill01,0,0.00,52.4,33
3120,fill01,1,0.00,52.3,33
3120,fill01,2,0.00,52.4,33
3120,fill01,3,0.00,52.4,33
3120,fill01,4,0.00,52.4,33
3120,fill01,5,0.00,52.3,33
3120,fill01,6,0.00,52.4,33
3120,fill01,7,0.00,52.4,33
3120,fill01,8,0.00,52.4,33
3120,fill01,9,0.00,52.3,33
3120,fill01,10,0.00,52.3,33
3120,fill01,11,0.00,52.3,33
3120,fill01,12,0.00,52.3,33
3120,fill01,13,0.00,52.3,33
3120,fill01,14,0.00,52.3,33
3120,fill01,15,0.00,52.4,33
3120,fill01,16,0.00,52.3,33
4160,fill0,0,0.00,53.5,25
4160,fill0,1,0.00,53.8,25
4160,fill0,2,0.00,53.5,25
4160,fill0,3,0.00,53.6,25
4160,fill0,4,0.00,53.5,25
4160,fill0,5,0.00,53.8,25
4160,fill0,6,0.00,53.5,25
4160,fill0,7,0.00,53.8,25
4160,fill0,8,0.00,53.5,25
4160,fill0,9,0.00,53.6,25
4160,fill0,10,0.00,53.5,25
4160,fill0,11,0.00,53.5,25
4160,fill0,12,0.00,53.5,25
4160,fill0,13,0.00,53.4,25
4160,fill0,14,0.00,53.4,25
4160,fill0,15,0.00,53.6,25
4160,fill0,16,0.00,53.5,25
4160,fill1,0,0.00,53.7,25
4160,fill1,1,0.00,53.7,25
4160,fill1,2,0.00,53.7,25
4160,fill1,3,0.00,53.5,25
4160,fill1,4,0.00,53.7,25
4160,fill1,5,0.00,53.7,25
4160,fill1,6,0.00,53.7,25
4160,fill1,7,0.00,53.7,25
4160,fill1,8,0.00,53.7,25
4160,fill1,9,0.00,53.5,25
4160,fill1,10,0.00,53.7,25
4160,fill1,11,0.00,53.5,25
4160,fill1,12,0.00,53.6,25
4160,fill1,13,0.00,53.6,25
4160,fill1,14,0.00,53.5,25
4160,fill1,15,0.00,53.5,25
4160,fill1,16,0.00,53.7,25
4160,fill01,0,0.00,53.8,25
4160,fill01,1,0.00,53.7,25
4160,fill01,2,0.00,53.7,25
4160,fill01,3,0.00,53.7,25
4160,fill01,4,0.00,53.7,25
4160,fill01,5,0.00,53.8,25
4160,fill01,6,0.00,53.8,25
4160,fill01,7,0.00,53.8,25
4160,fill01,8,0.00,53.8,25
4160,fill01,9,0.00,53.8,25
4160,fill01,10,0.00,53.8,25
4160,fill01,11,0.00,53.8,25
4160,fill01,12,0.00,53.8,25
4160,fill01,13,0.00,53.8,25
4160,fill01,14,0.00,53.8,25
4160,fill01,15,0.00,53.7,25
4160,fill01,16,0.00,53.7,25
5548,fill0,0,0.00,53.3,19
5548,fill0,1,0.00,53.3,19
5548,fill0,2,0.00,53.3,19
5548,fill0,3,0.00,53.4,19
5548,fill0,4,0.00,53.3,19
5548,fill0,5,0.00,53.3,19
5548,fill0,6,0.00,53.3,19
5548,fill0,7,0.00,53.3,19
5548,fill0,8,0.00,53.3,19
5548,fill0,9,0.00,53.3,19
5548,fill0,10,0.00,53.3,19
5548,fill0,11,0.00,53.3,19
5548,fill0,12,0.00,53.3,19
5548,fill0,13,0.00,53.3,19
5548,fill0,14,0.00,53.3,19
5548,fill0,15,0.00,53.3,19
5548,fill0,16,0.00,53.3,19
5548,fill1,0,0.00,53.4,19
5548,fill1,1,0.00,53.3,19
5548,fill1,2,0.00,53.4,19
5548,fill1,3,0.00,53.3,19
5548,fill1,4,0.00,53.4,19
5548,fill1,5,0.00,53.3,19
5548,fill1,6,0.00,53.3,19
5548,fill1,7,0.00,53.3,19
5548,fill1,8,0.00,53.3,19
5548,fill1,9,0.00,53.3,19
5548,fill1,10,0.00,53.4,19
5548,fill1,11,0.00,53.3,19
5548,fill1,12,0.00,53.4,19
5548,fill1,13,0.00,53.3,19
5548,fill1,14,0.00,53.4,19
5548,fill1,15,0.00,53.3,19
5548,fill1,16,0.00,53.3,19
5548,fill01,0,0.00,54.3,19
5548,fill01,1,0.00,54.3,19
5548,fill01,2,0.00,54.3,19
5548,fill01,3,0.00,54.3,19
5548,fill01,4,0.00,54.3,19
5548,fill01,5,0.00,54.3,19
5548,fill01,6,0.00,54.3,19
