Size,Algo,Trial,Stampms,GB/s,Iters
236,fill0,12,0.00,40.3,424
236,fill0,13,0.00,40.3,424
236,fill0,14,0.00,40.3,424
236,fill0,15,0.00,40.3,424
236,fill0,16,0.00,39.6,424
236,fill1,0,0.00,42.7,424
236,fill1,1,0.00,42.7,424
236,fill1,2,0.00,42.7,424
236,fill1,3,0.00,42.7,424
236,fill1,4,0.00,42.7,424
236,fill1,5,0.00,42.7,424
236,fill1,6,0.00,42.7,424
236,fill1,7,0.00,42.7,424
236,fill1,8,0.00,42.7,424
236,fill1,9,0.00,42.7,424
236,fill1,10,0.00,42.6,424
236,fill1,11,0.00,42.7,424
236,fill1,12,0.00,42.7,424
236,fill1,13,0.00,42.7,424
236,fill1,14,0.00,42.6,424
236,fill1,15,0.00,42.7,424
236,fill1,16,0.00,42.6,424
236,fill01,0,0.00,44.2,424
236,fill01,1,0.00,44.2,424
236,fill01,2,0.00,44.3,424
236,fill01,3,0.00,44.2,424
236,fill01,4,0.00,44.2,424
236,fill01,5,0.00,44.2,424
236,fill01,6,0.00,44.2,424
236,fill01,7,0.00,44.2,424
236,fill01,8,0.00,44.2,424
236,fill01,9,0.00,44.2,424
236,fill01,10,0.00,44.2,424
236,fill01,11,0.00,44.2,424
236,fill01,12,0.00,44.2,424
236,fill01,13,0.00,44.2,424
236,fill01,14,0.00,44.2,424
236,fill01,15,0.00,44.3,424
236,fill01,16,0.00,44.2,424
312,fill0,0,0.00,57.8,319
312,fill0,1,0.00,60.5,319
312,fill0,2,0.00,60.5,319
312,fill0,3,0.00,60.5,319
312,fill0,4,0.00,60.3,319
312,fill0,5,0.00,60.5,319
312,fill0,6,0.00,60.5,319
312,fill0,7,0.00,60.5,319
312,fill0,8,0.00,60.3,319
312,fill0,9,0.00,60.5,319
312,fill0,10,0.00,60.5,319
312,fill0,11,0.00,60.5,319
312,fill0,12,0.00,60.5,319
312,fill0,13,0.00,60.5,319
312,fill0,14,0.00,60.5,319
312,fill0,15,0.00,60.5,319
312,fill0,16,0.00,60.5,319
312,fill1,0,0.00,61.3,319
312,fill1,1,0.00,61.4,319
312,fill1,2,0.00,61.6,319
312,fill1,3,0.00,61.2,319
312,fill1,4,0.00,61.5,319
312,fill1,5,0.00,61.2,319
312,fill1,6,0.00,61.6,319
312,fill1,7,0.00,61.2,319
312,fill1,8,0.00,61.5,319
312,fill1,9,0.00,61.4,319
312,fill1,10,0.00,61.3,319
312,fill1,11,0.00,61.5,319
312,fill1,12,0.00,61.3,319
312,fill1,13,0.00,61.4,319
312,fill1,14,0.00,61.4,319
312,fill1,15,0.00,61.4,319
312,fill1,16,0.00,61.5,319
312,fill01,0,0.00,64.4,319
312,fill01,1,0.00,64.1,319
312,fill01,2,0.00,64.4,319
312,fill01,3,0.00,61.9,319
312,fill01,4,0.00,64.4,319
312,fill01,5,0.00,64.3,319
312,fill01,6,0.00,64.4,319
312,fill01,7,0.00,64.1,319
312,fill01,8,0.00,64.4,319
312,fill01,9,0.00,64.3,319
312,fill01,10,0.00,64.4,319
312,fill01,11,0.00,64.1,319
312,fill01,12,0.00,64.4,319
312,fill01,13,0.00,64.3,319
312,fill01,14,0.00,64.4,319
312,fill01,15,0.00,64.3,319
312,fill01,16,0.00,64.4,319
416,fill0,0,0.00,86.7,240
416,fill0,1,0.00,86.3,240
416,fill0,2,0.00,86.3,240
416,fill0,3,0.00,86.3,240
416,fill0,4,0.00,86.4,240
416,fill0,5,0.00,86.1,240
416,fill0,6,0.00,86.8,240
416,fill0,7,0.00,86.3,240
416,fill0,8,0.00,86.3,240
416,fill0,9,0.00,86.3,240
416,fill0,10,0.00,86.3,240
416,fill0,11,0.00,86.4,240
416,fill0,12,0.00,86.6,240
416,fill0,13,0.00,86.3,240
416,fill0,14,0.00,86.3,240
416,fill0,15,0.00,86.3,240
416,fill0,16,0.00,86.3,240
416,fill1,0,0.00,88.9,240
416,fill1,1,0.00,88.9,240
416,fill1,2,0.00,88.9,240
416,fill1,3,0.00,88.7,240
416,fill1,4,0.00,88.9,240
416,fill1,5,0.00,88.8,240
416,fill1,6,0.00,88.9,240
416,fill1,7,0.00,88.7,240
416,fill1,8,0.00,88.9,240
416,fill1,9,0.00,88.8,240
416,fill1,10,0.00,88.9,240
416,fill1,11,0.00,88.9,240
416,fill1,12,0.00,88.9,240
416,fill1,13,0.00,88.8,240
416,fill1,14,0.00,88.9,240
416,fill1,15,0.00,88.9,240
416,fill1,16,0.00,88.9,240
416,fill01,0,0.00,91.7,240
416,fill01,1,0.00,91.9,240
416,fill01,2,0.00,91.9,240
416,fill01,3,0.00,91.9,240
416,fill01,4,0.00,91.7,240
416,fill01,5,0.00,91.9,240
416,fill01,6,0.00,90.0,240
416,fill01,7,0.00,91.6,240
416,fill01,8,0.00,91.9,240
416,fill01,9,0.00,91.9,240
416,fill01,10,0.00,91.9,240
416,fill01,11,0.00,91.6,240
416,fill01,12,0.00,91.9,240
416,fill01,13,0.00,91.8,240
416,fill01,14,0.00,91.9,240
416,fill01,15,0.00,91.6,240
416,fill01,16,0.00,91.9,240
556,fill0,0,0.00,97.8,180
556,fill0,1,0.00,98.4,180
556,fill0,2,0.00,98.5,180
556,fill0,3,0.00,97.8,180
556,fill0,4,0.00,98.3,180
556,fill0,5,0.00,97.9,180
556,fill0,6,0.00,98.4,180
556,fill0,7,0.00,97.8,180
556,fill0,8,0.00,98.4,180
556,fill0,9,0.00,98.5,180
556,fill0,10,0.00,97.8,180
556,fill0,11,0.00,98.4,180
556,fill0,12,0.00,97.8,180
556,fill0,13,0.00,98.5,180
556,fill0,14,0.00,97.8,180
556,fill0,15,0.00,98.4,180
556,fill0,16,0.00,98.4,180
556,fill1,0,0.00,84.5,180
556,fill1,1,0.00,98.4,180
556,fill1,2,0.00,97.8,180
556,fill1,3,0.00,98.5,180
556,fill1,4,0.00,98.4,180
556,fill1,5,0.00,97.9,180
556,fill1,6,0.00,98.4,180
556,fill1,7,0.00,97.9,180
556,fill1,8,0.00,98.4,180
556,fill1,9,0.00,97.9,180
556,fill1,10,0.00,98.4,180
556,fill1,11,0.00,98.5,180
556,fill1,12,0.00,97.8,180
556,fill1,13,0.00,98.5,180
556,fill1,14,0.00,97.8,180
556,fill1,15,0.00,98.5,180
556,fill1,16,0.00,98.4,180
556,fill01,0,0.00,95.0,180
556,fill01,1,0.00,98.2,180
556,fill01,2,0.00,96.0,180
556,fill01,3,0.00,95.8,180
556,fill01,4,0.00,98.2,180
556,fill01,5,0.00,97.9,180
556,fill01,6,0.00,98.5,180
556,fill01,7,0.00,97.9,180
556,fill01,8,0.00,98.2,180
556,fill01,9,0.00,98.0,180
556,fill01,10,0.00,98.2,180
556,fill01,11,0.00,98.0,180
556,fill01,12,0.00,98.2,180
556,fill01,13,0.00,97.9,180
556,fill01,14,0.00,98.2,180
556,fill01,15,0.00,98.2,180
556,fill01,16,0.00,98.2,180
740,fill0,0,0.00,100.6,135
740,fill0,1,0.00,101.7,135
740,fill0,2,0.00,100.9,135
740,fill0,3,0.00,101.1,135
740,fill0,4,0.00,101.5,135
740,fill0,5,0.00,100.7,135
740,fill0,6,0.00,100.5,135
740,fill0,7,0.00,101.3,135
740,fill0,8,0.00,100.5,135
740,fill0,9,0.00,100.7,135
740,fill0,10,0.00,100.5,135
740,fill0,11,0.00,101.3,135
740,fill0,12,0.00,100.5,135
740,fill0,13,0.00,102.5,135
740,fill0,14,0.00,100.5,135
740,fill0,15,0.00,101.5,135
740,fill0,16,0.00,101.5,135
740,fill1,0,0.00,95.9,135
740,fill1,1,0.00,95.9,135
740,fill1,2,0.00,95.9,135
740,fill1,3,0.00,95.9,135
740,fill1,4,0.00,95.9,135
740,fill1,5,0.00,95.9,135
740,fill1,6,0.00,95.9,135
740,fill1,7,0.00,95.9,135
740,fill1,8,0.00,95.9,135
740,fill1,9,0.00,95.9,135
740,fill1,10,0.00,95.9,135
740,fill1,11,0.00,95.9,135
740,fill1,12,0.00,95.9,135
740,fill1,13,0.00,95.9,135
740,fill1,14,0.00,95.9,135
740,fill1,15,0.00,95.9,135
740,fill1,16,0.00,95.9,135
740,fill01,0,0.00,106.7,135
740,fill01,1,0.00,106.3,135
740,fill01,2,0.00,106.4,135
740,fill01,3,0.00,106.3,135
740,fill01,4,0.00,106.4,135
740,fill01,5,0.00,106.3,135
740,fill01,6,0.00,106.7,135
740,fill01,7,0.00,106.3,135
740,fill01,8,0.00,106.4,135
740,fill01,9,0.00,106.3,135
740,fill01,10,0.00,106.4,135
740,fill01,11,0.00,106.3,135
740,fill01,12,0.00,106.7,135
740,fill01,13,0.00,106.3,135
740,fill01,14,0.00,106.4,135
740,fill01,15,0.00,106.3,135
740,fill01,16,0.00,102.2,135
988,fill0,0,0.00,95.3,102
988,fill0,1,0.00,95.8,102
988,fill0,2,0.00,95.8,102
988,fill0,3,0.00,95.7,102
988,fill0,4,0.00,95.3,102
988,fill0,5,0.00,95.8,102
988,fill0,6,0.00,95.8,102
988,fill0,7,0.00,95.2,102
988,fill0,8,0.00,95.8,102
988,fill0,9,0.00,95.8,102
988,fill0,10,0.00,95.8,102
988,fill0,11,0.00,95.2,102
988,fill0,12,0.00,95.8,102
988,fill0,13,0.00,95.8,102
988,fill0,14,0.00,95.3,102
988,fill0,15,0.00,95.7,102
988,fill0,16,0.00,95.8,102
988,fill1,0,0.00,95.0,102
988,fill1,1,0.00,94.6,102
988,fill1,2,0.00,95.0,102
988,fill1,3,0.00,94.6,102
988,fill1,4,0.00,95.0,102
988,fill1,5,0.00,94.6,102
988,fill1,6,0.00,95.0,102
988,fill1,7,0.00,94.6,102
988,fill1,8,0.00,95.0,102
988,fill1,9,0.00,94.6,102
988,fill1,10,0.00,95.0,102
988,fill1,11,0.00,94.6,102
988,fill1,12,0.00,95.0,102
988,fill1,13,0.00,94.6,102
988,fill1,14,0.00,95.0,102
988,fill1,15,0.00,94.6,102
988,fill1,16,0.00,95.0,102
988,fill01,0,0.00,97.7,102
988,fill01,1,0.00,97.4,102
988,fill01,2,0.00,97.7,102
988,fill01,3,0.00,97.4,102
988,fill01,4,0.00,97.7,102
988,fill01,5,0.00,97.4,102
988,fill01,6,0.00,97.7,102
988,fill01,7,0.00,97.4,102
988,fill01,8,0.00,97.7,102
988,fill01,9,0.00,97.4,102
988,fill01,10,0.00,97.7,102
988,fill01,11,0.00,97.4,102
988,fill01,12,0.00,97.7,102
988,fill01,13,0.00,94.1,102
988,fill01,14,0.00,97.7,102
988,fill01,15,0.00,97.4,102
988,fill01,16,0.00,97.7,102
1316,fill0,0,0.00,112.6,76
1316,fill0,1,0.00,112.7,76
1316,fill0,2,0.00,111.9,76
1316,fill0,3,0.00,112.7,76
1316,fill0,4,0.00,112.6,76
1316,fill0,5,0.00,112.7,76
1316,fill0,6,0.00,112.6,76
1316,fill0,7,0.00,112.7,76
1316,fill0,8,0.00,111.9,76
1316,fill0,9,0.00,112.7,76
1316,fill0,10,0.00,112.6,76
1316,fill0,11,0.00,112.7,76
1316,fill0,12,0.00,112.6,76
1316,fill0,13,0.00,112.7,76
1316,fill0,14,0.00,111.9,76
1316,fill0,15,0.00,112.7,76
1316,fill0,16,0.00,112.6,76
1316,fill1,0,0.00,111.9,76
1316,fill1,1,0.00,112.6,76
1316,fill1,2,0.00,112.5,76
1316,fill1,3,0.00,112.6,76
1316,fill1,4,0.00,112.6,76
1316,fill1,5,0.00,112.6,76
1316,fill1,6,0.00,111.8,76
1316,fill1,7,0.00,112.6,76
1316,fill1,8,0.00,112.6,76
1316,fill1,9,0.00,112.6,76
1316,fill1,10,0.00,112.5,76
1316,fill1,11,0.00,111.9,76
1316,fill1,12,0.00,112.6,76
1316,fill1,13,0.00,112.6,76
1316,fill1,14,0.00,112.5,76
1316,fill1,15,0.00,112.6,76
1316,fill1,16,0.00,111.9,76
1316,fill01,0,0.00,114.7,76
1316,fill01,1,0.00,114.4,76
1316,fill01,2,0.00,114.7,76
1316,fill01,3,0.00,114.3,76
1316,fill01,4,0.00,114.7,76
1316,fill01,5,0.00,114.4,76
1316,fill01,6,0.00,114.4,76
1316,fill01,7,0.00,114.7,76
1316,fill01,8,0.00,114.4,76
1316,fill01,9,0.00,114.7,76
1316,fill01,10,0.00,114.4,76
1316,fill01,11,0.00,114.7,76
1316,fill01,12,0.00,114.4,76
1316,fill01,13,0.00,114.4,76
1316,fill01,14,0.00,114.7,76
1316,fill01,15,0.00,114.3,76
1316,fill01,16,0.00,114.7,76
1756,fill0,0,0.00,105.2,57
1756,fill0,1,0.00,104.6,57
1756,fill0,2,0.00,104.5,57
1756,fill0,3,0.00,104.6,57
1756,fill0,4,0.00,104.6,57
1756,fill0,5,0.00,104.6,57
1756,fill0,6,0.00,104.5,57
1756,fill0,7,0.00,105.2,57
1756,fill0,8,0.00,104.6,57
1756,fill0,9,0.00,104.6,57
1756,fill0,10,0.00,104.5,57
1756,fill0,11,0.00,104.6,57
1756,fill0,12,0.00,104.6,57
1756,fill0,13,0.00,105.2,57
1756,fill0,14,0.00,104.5,57
1756,fill0,15,0.00,104.6,57
1756,fill0,16,0.00,104.6,57
1756,fill1,0,0.00,104.6,57
1756,fill1,1,0.00,105.2,57
1756,fill1,2,0.00,104.6,57
1756,fill1,3,0.00,104.6,57
1756,fill1,4,0.00,104.6,57
1756,fill1,5,0.00,104.6,57
1756,fill1,6,0.00,104.6,57
1756,fill1,7,0.00,104.5,57
1756,fill1,8,0.00,105.2,57
1756,fill1,9,0.00,104.6,57
1756,fill1,10,0.00,104.6,57
1756,fill1,11,0.00,104.6,57
1756,fill1,12,0.00,104.6,57
1756,fill1,13,0.00,104.6,57
1756,fill1,14,0.00,105.2,57
1756,fill1,15,0.00,104.6,57
1756,fill1,16,0.00,104.6,57
1756,fill01,0,0.00,106.5,57
1756,fill01,1,0.00,106.5,57
1756,fill01,2,0.00,106.6,57
1756,fill01,3,0.00,106.5,57
1756,fill01,4,0.00,106.5,57
1756,fill01,5,0.00,106.5,57
1756,fill01,6,0.00,106.9,57
1756,fill01,7,0.00,106.6,57
1756,fill01,8,0.00,106.5,57
1756,fill01,9,0.00,106.5,57
1756,fill01,10,0.00,102.5,57
1756,fill01,11,0.00,106.9,57
1756,fill01,12,0.00,106.5,57
1756,fill01,13,0.00,106.5,57
1756,fill01,14,0.00,106.5,57
1756,fill01,15,0.00,106.6,57
1756,fill01,16,0.00,106.5,57
2340,fill0,0,0.00,114.8,43
2340,fill0,1,0.00,114.8,43
2340,fill0,2,0.00,114.8,43
2340,fill0,3,0.00,114.8,43
2340,fill0,4,0.00,114.8,43
2340,fill0,5,0.00,115.5,43
2340,fill0,6,0.00,114.8,43
2340,fill0,7,0.00,114.8,43
2340,fill0,8,0.00,114.8,43
2340,fill0,9,0.00,114.8,43
2340,fill0,10,0.00,114.5,43
2340,fill0,11,0.00,114.6,43
2340,fill0,12,0.00,115.5,43
2340,fill0,13,0.00,114.8,43
2340,fill0,14,0.00,114.8,43
2340,fill0,15,0.00,114.8,43
2340,fill0,16,0.00,114.8,43
2340,fill1,0,0.00,114.6,43
2340,fill1,1,0.00,114.6,43
2340,fill1,2,0.00,114.6,43
2340,fill1,3,0.00,114.8,43
2340,fill1,4,0.00,114.6,43
2340,fill1,5,0.00,114.6,43
2340,fill1,6,0.00,115.4,43
2340,fill1,7,0.00,114.8,43
2340,fill1,8,0.00,114.6,43
2340,fill1,9,0.00,114.6,43
2340,fill1,10,0.00,114.6,43
2340,fill1,11,0.00,107.7,43
2340,fill1,12,0.00,106.9,43
2340,fill1,13,0.00,114.8,43
2340,fill1,14,0.00,115.4,43
2340,fill1,15,0.00,114.6,43
2340,fill1,16,0.00,114.6,43
2340,fill01,0,0.00,114.5,43
2340,fill01,1,0.00,114.2,43
2340,fill01,2,0.00,109.7,43
2340,fill01,3,0.00,114.2,43
2340,fill01,4,0.00,114.5,43
2340,fill01,5,0.00,114.2,43
2340,fill01,6,0.00,114.2,43
2340,fill01,7,0.00,114.2,43
2340,fill01,8,0.00,114.2,43
2340,fill01,9,0.00,114.2,43
2340,fill01,10,0.00,114.2,43
2340,fill01,11,0.00,114.4,43
2340,fill01,12,0.00,114.2,43
2340,fill01,13,0.00,114.2,43
2340,fill01,14,0.00,114.2,43
2340,fill01,15,0.00,114.2,43
2340,fill01,16,0.00,114.2,43
3120,fill0,0,0.00,112.6,33
3120,fill0,1,0.00,112.6,33
3120,fill0,2,0.00,113.3,33
3120,fill0,3,0.00,112.6,33
3120,fill0,4,0.00,112.6,33
3120,fill0,5,0.00,112.6,33
3120,fill0,6,0.00,113.3,33
3120,fill0,7,0.00,112.6,33
3120,fill0,8,0.00,112.6,33
3120,fill0,9,0.00,112.6,33
3120,fill0,10,0.00,112.6,33
3120,fill0,11,0.00,113.3,33
3120,fill0,12,0.00,112.6,33
3120,fill0,13,0.00,112.6,33
3120,fill0,14,0.00,112.6,33
3120,fill0,15,0.00,113.3,33
3120,fill0,16,0.00,112.6,33
3120,fill1,0,0.00,112.7,33
3120,fill1,1,0.00,112.7,33
3120,fill1,2,0.00,112.7,33
3120,fill1,3,0.00,113.3,33
3120,fill1,4,0.00,112.7,33
3120,fill1,5,0.00,112.7,33
3120,fill1,6,0.00,112.7,33
3120,fill1,7,0.00,113.3,33
3120,fill1,8,0.00,112.7,33
3120,fill1,9,0.00,112.7,33
3120,fill1,10,0.00,112.7,33
3120,fill1,11,0.00,113.3,33
3120,fill1,12,0.00,112.7,33
3120,fill1,13,0.00,112.7,33
3120,fill1,14,0.00,112.7,33
3120,fill1,15,0.00,113.3,33
3120,fill1,16,0.00,112.7,33
3120,fill01,0,0.00,115.2,33
3120,fill01,1,0.00,115.5,33
3120,fill01,2,0.00,115.1,33
3120,fill01,3,0.00,115.6,33
3120,fill01,4,0.00,115.1,33
3120,fill01,5,0.00,115.5,33
3120,fill01,6,0.00,115.1,33
3120,fill01,7,0.00,115.6,33
3120,fill01,8,0.00,104.7,33
3120,fill01,9,0.00,108.0,33
3120,fill01,10,0.00,115.5,33
3120,fill01,11,0.00,115.2,33
3120,fill01,12,0.00,115.5,33
3120,fill01,13,0.00,115.1,33
3120,fill01,14,0.00,115.5,33
3120,fill01,15,0.00,115.2,33
3120,fill01,16,0.00,115.5,33
4160,fill0,0,0.00,117.1,25
4160,fill0,1,0.00,117.2,25
4160,fill0,2,0.00,116.3,25
4160,fill0,3,0.00,117.2,25
4160,fill0,4,0.00,117.1,25
4160,fill0,5,0.00,117.2,25
4160,fill0,6,0.00,117.1,25
4160,fill0,7,0.00,117.2,25
4160,fill0,8,0.00,116.3,25
4160,fill0,9,0.00,117.2,25
4160,fill0,10,0.00,117.1,25
4160,fill0,11,0.00,117.2,25
4160,fill0,12,0.00,117.1,25
4160,fill0,13,0.00,117.2,25
4160,fill0,14,0.00,116.3,25
4160,fill0,15,0.00,117.2,25
4160,fill0,16,0.00,117.1,25
4160,fill1,0,0.00,116.3,25
4160,fill1,1,0.00,117.2,25
4160,fill1,2,0.00,117.1,25
4160,fill1,3,0.00,117.2,25
4160,fill1,4,0.00,117.1,25
4160,fill1,5,0.00,117.2,25
4160,fill1,6,0.00,116.3,25
4160,fill1,7,0.00,117.2,25
4160,fill1,8,0.00,117.1,25
4160,fill1,9,0.00,117.2,25
4160,fill1,10,0.00,117.1,25
4160,fill1,11,0.00,117.2,25
4160,fill1,12,0.00,116.3,25
4160,fill1,13,0.00,117.2,25
4160,fill1,14,0.00,117.1,25
4160,fill1,15,0.00,117.2,25
4160,fill1,16,0.00,117.1,25
4160,fill01,0,0.00,116.0,25
4160,fill01,1,0.00,118.9,25
4160,fill01,2,0.00,119.2,25
4160,fill01,3,0.00,118.8,25
4160,fill01,4,0.00,118.7,25
4160,fill01,5,0.00,119.1,25
4160,fill01,6,0.00,118.7,25
4160,fill01,7,0.00,118.7,25
4160,fill01,8,0.00,119.1,25
4160,fill01,9,0.00,118.8,25
4160,fill01,10,0.00,118.7,25
4160,fill01,11,0.00,119.2,25
4160,fill01,12,0.00,118.9,25
4160,fill01,13,0.00,119.2,25
4160,fill01,14,0.00,118.9,25
4160,fill01,15,0.00,118.8,25
4160,fill01,16,0.00,119.2,25
5548,fill0,0,0.00,112.9,19
5548,fill0,1,0.00,113.2,19
5548,fill0,2,0.00,112.3,19
5548,fill0,3,0.00,113.0,19
5548,fill0,4,0.00,113.0,19
5548,fill0,5,0.00,113.1,19
5548,fill0,6,0.00,112.2,19
5548,fill0,7,0.00,113.7,19
5548,fill0,8,0.00,113.7,19
5548,fill0,9,0.00,113.7,19
5548,fill0,10,0.00,113.7,19
5548,fill0,11,0.00,113.0,19
5548,fill0,12,0.00,113.7,19
5548,fill0,13,0.00,113.7,19
5548,fill0,14,0.00,113.7,19
5548,fill0,15,0.00,113.7,19
5548,fill0,16,0.00,113.7,19
5548,fill1,0,0.00,110.3,19
5548,fill1,1,0.00,110.5,19
5548,fill1,2,0.00,110.6,19
5548,fill1,3,0.00,110.4,19
5548,fill1,4,0.00,110.6,19
5548,fill1,5,0.00,110.5,19
5548,fill1,6,0.00,110.3,19
5548,fill1,7,0.00,110.8,19
5548,fill1,8,0.00,111.4,19
5548,fill1,9,0.00,110.9,19
5548,fill1,10,0.00,111.4,19
5548,fill1,11,0.00,111.2,19
5548,fill1,12,0.00,111.4,19
5548,fill1,13,0.00,110.9,19
5548,fill1,14,0.00,111.4,19
5548,fill1,15,0.00,111.3,19
5548,fill1,16,0.00,111.0,19
5548,fill01,0,0.00,117.9,19
5548,fill01,1,0.00,117.5,19
5548,fill01,2,0.00,117.4,19
5548,fill01,3,0.00,117.5,19
5548,fill01,4,0.00,117.9,19
5548,fill01,5,0.00,117.5,19
5548,fill01,6,0.00,117.5,19
