Size,Algo,Trial,Stampms,GB/s,Iters
740,fill01,14,0.00,32.9,135
740,fill01,15,0.00,32.9,135
740,fill01,16,0.00,33.1,135
988,fill0,0,0.00,32.1,102
988,fill0,1,0.00,32.2,102
988,fill0,2,0.00,32.2,102
988,fill0,3,0.00,32.1,102
988,fill0,4,0.00,32.4,102
988,fill0,5,0.00,31.9,102
988,fill0,6,0.00,32.3,102
988,fill0,7,0.00,32.3,102
988,fill0,8,0.00,32.3,102
988,fill0,9,0.00,32.4,102
988,fill0,10,0.00,32.3,102
988,fill0,11,0.00,32.3,102
988,fill0,12,0.00,32.2,102
988,fill0,13,0.00,32.4,102
988,fill0,14,0.00,32.0,102
988,fill0,15,0.00,32.1,102
988,fill0,16,0.00,32.0,102
988,fill1,0,0.00,32.1,102
988,fill1,1,0.00,32.1,102
988,fill1,2,0.00,32.1,102
988,fill1,3,0.00,32.2,102
988,fill1,4,0.00,32.0,102
988,fill1,5,0.00,32.2,102
988,fill1,6,0.00,32.0,102
988,fill1,7,0.00,32.0,102
988,fill1,8,0.00,32.1,102
988,fill1,9,0.00,32.0,102
988,fill1,10,0.00,32.1,102
988,fill1,11,0.00,32.2,102
988,fill1,12,0.00,32.0,102
988,fill1,13,0.00,32.3,102
988,fill1,14,0.00,32.1,102
988,fill1,15,0.00,32.0,102
988,fill1,16,0.00,32.0,102
988,fill01,0,0.00,36.1,102
988,fill01,1,0.00,35.9,102
988,fill01,2,0.00,36.3,102
988,fill01,3,0.00,36.3,102
988,fill01,4,0.00,36.1,102
988,fill01,5,0.00,36.3,102
988,fill01,6,0.00,36.4,102
988,fill01,7,0.00,36.4,102
988,fill01,8,0.00,36.5,102
988,fill01,9,0.00,36.4,102
988,fill01,10,0.00,36.5,102
988,fill01,11,0.00,36.3,102
988,fill01,12,0.00,36.3,102
988,fill01,13,0.00,36.2,102
988,fill01,14,0.00,36.4,102
988,fill01,15,0.00,36.4,102
988,fill01,16,0.00,36.3,102
1316,fill0,0,0.00,33.6,76
1316,fill0,1,0.00,33.3,76
1316,fill0,2,0.00,33.6,76
1316,fill0,3,0.00,33.4,76
1316,fill0,4,0.00,33.8,76
1316,fill0,5,0.00,33.4,76
1316,fill0,6,0.00,33.5,76
1316,fill0,7,0.00,33.5,76
1316,fill0,8,0.00,33.3,76
1316,fill0,9,0.00,33.6,76
1316,fill0,10,0.00,33.7,76
1316,fill0,11,0.00,33.5,76
1316,fill0,12,0.00,33.7,76
1316,fill0,13,0.00,33.2,76
1316,fill0,14,0.00,33.7,76
1316,fill0,15,0.00,33.4,76
1316,fill0,16,0.00,33.5,76
1316,fill1,0,0.00,33.5,76
1316,fill1,1,0.00,34.1,76
1316,fill1,2,0.00,33.9,76
1316,fill1,3,0.00,33.4,76
1316,fill1,4,0.00,33.8,76
1316,fill1,5,0.00,33.3,76
1316,fill1,6,0.00,33.3,76
1316,fill1,7,0.00,33.3,76
1316,fill1,8,0.00,33.7,76
1316,fill1,9,0.00,34.1,76
1316,fill1,10,0.00,33.7,76
1316,fill1,11,0.00,33.9,76
1316,fill1,12,0.00,33.9,76
1316,fill1,13,0.00,33.8,76
1316,fill1,14,0.00,33.6,76
1316,fill1,15,0.00,33.1,76
1316,fill1,16,0.00,33.5,76
1316,fill01,0,0.00,37.4,76
1316,fill01,1,0.00,36.9,76
1316,fill01,2,0.00,37.1,76
1316,fill01,3,0.00,36.5,76
1316,fill01,4,0.00,37.3,76
1316,fill01,5,0.00,37.1,76
1316,fill01,6,0.00,37.0,76
1316,fill01,7,0.00,36.9,76
1316,fill01,8,0.00,36.9,76
1316,fill01,9,0.00,37.0,76
1316,fill01,10,0.00,37.4,76
1316,fill01,11,0.00,37.1,76
1316,fill01,12,0.00,36.5,76
1316,fill01,13,0.00,36.9,76
1316,fill01,14,0.00,37.4,76
1316,fill01,15,0.00,36.8,76
1316,fill01,16,0.00,37.0,76
1756,fill0,0,0.00,38.3,57
1756,fill0,1,0.00,38.1,57
1756,fill0,2,0.00,38.2,57
1756,fill0,3,0.00,38.0,57
1756,fill0,4,0.00,38.0,57
1756,fill0,5,0.00,38.2,57
1756,fill0,6,0.00,38.0,57
1756,fill0,7,0.00,38.0,57
1756,fill0,8,0.00,38.0,57
1756,fill0,9,0.00,37.9,57
1756,fill0,10,0.00,38.0,57
1756,fill0,11,0.00,38.1,57
1756,fill0,12,0.00,38.2,57
1756,fill0,13,0.00,38.0,57
1756,fill0,14,0.00,38.2,57
1756,fill0,15,0.00,38.3,57
1756,fill0,16,0.00,38.1,57
1756,fill1,0,0.00,38.0,57
1756,fill1,1,0.00,37.9,57
1756,fill1,2,0.00,38.0,57
1756,fill1,3,0.00,38.0,57
1756,fill1,4,0.00,37.7,57
1756,fill1,5,0.00,38.1,57
1756,fill1,6,0.00,38.1,57
1756,fill1,7,0.00,38.1,57
1756,fill1,8,0.00,38.0,57
1756,fill1,9,0.00,38.0,57
1756,fill1,10,0.00,38.4,57
1756,fill1,11,0.00,37.7,57
1756,fill1,12,0.00,38.0,57
1756,fill1,13,0.00,38.1,57
1756,fill1,14,0.00,38.0,57
1756,fill1,15,0.00,37.9,57
1756,fill1,16,0.00,38.0,57
1756,fill01,0,0.00,42.1,57
1756,fill01,1,0.00,42.0,57
1756,fill01,2,0.00,41.8,57
1756,fill01,3,0.00,42.3,57
1756,fill01,4,0.00,42.1,57
1756,fill01,5,0.00,42.1,57
1756,fill01,6,0.00,42.0,57
1756,fill01,7,0.00,42.2,57
1756,fill01,8,0.00,41.7,57
1756,fill01,9,0.00,42.2,57
1756,fill01,10,0.00,41.8,57
1756,fill01,11,0.00,42.0,57
1756,fill01,12,0.00,42.2,57
1756,fill01,13,0.00,42.3,57
1756,fill01,14,0.00,42.0,57
1756,fill01,15,0.00,42.1,57
1756,fill01,16,0.00,41.9,57
2340,fill0,0,0.00,39.3,43
2340,fill0,1,0.00,39.2,43
2340,fill0,2,0.00,39.3,43
2340,fill0,3,0.00,39.6,43
2340,fill0,4,0.00,39.5,43
2340,fill0,5,0.00,39.2,43
2340,fill0,6,0.00,39.7,43
2340,fill0,7,0.00,39.8,43
2340,fill0,8,0.00,38.7,43
2340,fill0,9,0.00,39.5,43
2340,fill0,10,0.00,39.3,43
2340,fill0,11,0.00,38.8,43
2340,fill0,12,0.00,39.3,43
2340,fill0,13,0.00,39.0,43
2340,fill0,14,0.00,39.8,43
2340,fill0,15,0.00,39.6,43
2340,fill0,16,0.00,39.2,43
2340,fill1,0,0.00,39.5,43
2340,fill1,1,0.00,39.7,43
2340,fill1,2,0.00,39.5,43
2340,fill1,3,0.00,39.0,43
2340,fill1,4,0.00,39.6,43
2340,fill1,5,0.00,39.3,43
2340,fill1,6,0.00,38.9,43
2340,fill1,7,0.00,39.2,43
2340,fill1,8,0.00,39.7,43
2340,fill1,9,0.00,39.4,43
2340,fill1,10,0.00,39.2,43
2340,fill1,11,0.00,39.2,43
2340,fill1,12,0.00,39.8,43
2340,fill1,13,0.00,39.2,43
2340,fill1,14,0.00,39.7,43
2340,fill1,15,0.00,39.7,43
2340,fill1,16,0.00,39.7,43
2340,fill01,0,0.00,42.5,43
2340,fill01,1,0.00,42.9,43
2340,fill01,2,0.00,43.0,43
2340,fill01,3,0.00,42.3,43
2340,fill01,4,0.00,43.1,43
2340,fill01,5,0.00,42.7,43
2340,fill01,6,0.00,42.6,43
2340,fill01,7,0.00,42.8,43
2340,fill01,8,0.00,42.3,43
2340,fill01,9,0.00,42.7,43
2340,fill01,10,0.00,42.7,43
2340,fill01,11,0.00,42.7,43
2340,fill01,12,0.00,42.8,43
2340,fill01,13,0.00,42.9,43
2340,fill01,14,0.00,42.9,43
2340,fill01,15,0.00,42.3,43
2340,fill01,16,0.00,42.9,43
3120,fill0,0,0.00,42.7,33
3120,fill0,1,0.00,42.6,33
3120,fill0,2,0.00,42.5,33
3120,fill0,3,0.00,42.8,33
3120,fill0,4,0.00,42.7,33
3120,fill0,5,0.00,42.7,33
3120,fill0,6,0.00,42.4,33
3120,fill0,7,0.00,42.8,33
3120,fill0,8,0.00,42.5,33
3120,fill0,9,0.00,42.7,33
3120,fill0,10,0.00,42.8,33
3120,fill0,11,0.00,42.9,33
3120,fill0,12,0.00,42.6,33
3120,fill0,13,0.00,42.7,33
3120,fill0,14,0.00,42.7,33
3120,fill0,15,0.00,42.8,33
3120,fill0,16,0.00,42.7,33
3120,fill1,0,0.00,42.7,33
3120,fill1,1,0.00,42.5,33
3120,fill1,2,0.00,42.7,33
3120,fill1,3,0.00,42.5,33
3120,fill1,4,0.00,42.0,33
3120,fill1,5,0.00,42.2,33
3120,fill1,6,0.00,42.7,33
3120,fill1,7,0.00,42.7,33
3120,fill1,8,0.00,42.9,33
3120,fill1,9,0.00,42.6,33
3120,fill1,10,0.00,42.7,33
3120,fill1,11,0.00,42.5,33
3120,fill1,12,0.00,42.8,33
3120,fill1,13,0.00,43.0,33
3120,fill1,14,0.00,42.4,33
3120,fill1,15,0.00,43.0,33
3120,fill1,16,0.00,42.7,33
3120,fill01,0,0.00,45.9,33
3120,fill01,1,0.00,46.1,33
3120,fill01,2,0.00,46.1,33
3120,fill01,3,0.00,45.9,33
3120,fill01,4,0.00,45.8,33
3120,fill01,5,0.00,46.3,33
3120,fill01,6,0.00,46.3,33
3120,fill01,7,0.00,46.1,33
3120,fill01,8,0.00,46.1,33
3120,fill01,9,0.00,46.2,33
3120,fill01,10,0.00,46.1,33
3120,fill01,11,0.00,46.1,33
3120,fill01,12,0.00,46.3,33
3120,fill01,13,0.00,46.2,33
3120,fill01,14,0.00,46.2,33
3120,fill01,15,0.00,46.2,33
3120,fill01,16,0.00,46.2,33
4160,fill0,0,0.00,44.9,25
4160,fill0,1,0.00,44.8,25
4160,fill0,2,0.00,44.8,25
4160,fill0,3,0.00,44.9,25
4160,fill0,4,0.00,44.9,25
4160,fill0,5,0.00,44.4,25
4160,fill0,6,0.00,44.9,25
4160,fill0,7,0.00,44.7,25
4160,fill0,8,0.00,44.7,25
4160,fill0,9,0.00,44.7,25
4160,fill0,10,0.00,44.8,25
4160,fill0,11,0.00,44.9,25
4160,fill0,12,0.00,44.6,25
4160,fill0,13,0.00,45.1,25
4160,fill0,14,0.00,44.9,25
4160,fill0,15,0.00,44.9,25
4160,fill0,16,0.00,44.9,25
4160,fill1,0,0.00,44.9,25
4160,fill1,1,0.00,44.7,25
4160,fill1,2,0.00,44.9,25
4160,fill1,3,0.00,44.7,25
4160,fill1,4,0.00,44.7,25
4160,fill1,5,0.00,44.9,25
4160,fill1,6,0.00,44.5,25
4160,fill1,7,0.00,44.5,25
4160,fill1,8,0.00,44.9,25
4160,fill1,9,0.00,44.9,25
4160,fill1,10,0.00,45.1,25
4160,fill1,11,0.00,44.8,25
4160,fill1,12,0.00,44.7,25
4160,fill1,13,0.00,44.8,25
4160,fill1,14,0.00,44.7,25
4160,fill1,15,0.00,45.1,25
4160,fill1,16,0.00,44.9,25
4160,fill01,0,0.00,48.0,25
4160,fill01,1,0.00,48.1,25
4160,fill01,2,0.00,48.4,25
4160,fill01,3,0.00,48.1,25
4160,fill01,4,0.00,48.1,25
4160,fill01,5,0.00,47.9,25
4160,fill01,6,0.00,48.2,25
4160,fill01,7,0.00,48.2,25
4160,fill01,8,0.00,48.1,25
4160,fill01,9,0.00,48.2,25
4160,fill01,10,0.00,48.3,25
4160,fill01,11,0.00,48.4,25
4160,fill01,12,0.00,48.0,25
4160,fill01,13,0.00,47.9,25
4160,fill01,14,0.00,47.9,25
4160,fill01,15,0.00,48.2,25
4160,fill01,16,0.00,48.1,25
5548,fill0,0,0.00,45.3,19
5548,fill0,1,0.00,45.3,19
5548,fill0,2,0.00,45.3,19
5548,fill0,3,0.00,45.3,19
5548,fill0,4,0.00,45.4,19
5548,fill0,5,0.00,45.5,19
5548,fill0,6,0.00,45.7,19
5548,fill0,7,0.00,45.6,19
5548,fill0,8,0.00,45.6,19
5548,fill0,9,0.00,45.4,19
5548,fill0,10,0.00,45.3,19
5548,fill0,11,0.00,45.2,19
5548,fill0,12,0.00,45.0,19
5548,fill0,13,0.00,45.8,19
5548,fill0,14,0.00,45.7,19
5548,fill0,15,0.00,45.6,19
5548,fill0,16,0.00,45.4,19
5548,fill1,0,0.00,45.1,19
5548,fill1,1,0.00,45.6,19
5548,fill1,2,0.00,45.4,19
5548,fill1,3,0.00,45.7,19
5548,fill1,4,0.00,45.7,19
5548,fill1,5,0.00,45.4,19
5548,fill1,6,0.00,45.6,19
5548,fill1,7,0.00,45.0,19
5548,fill1,8,0.00,45.4,19
5548,fill1,9,0.00,45.4,19
5548,fill1,10,0.00,45.2,19
5548,fill1,11,0.00,45.4,19
5548,fill1,12,0.00,45.0,19
5548,fill1,13,0.00,45.5,19
5548,fill1,14,0.00,45.6,19
5548,fill1,15,0.00,45.0,19
5548,fill1,16,0.00,45.6,19
5548,fill01,0,0.00,48.6,19
5548,fill01,1,0.00,48.8,19
5548,fill01,2,0.00,48.6,19
5548,fill01,3,0.00,48.8,19
5548,fill01,4,0.00,48.1,19
5548,fill01,5,0.00,48.7,19
5548,fill01,6,0.00,48.8,19
