Size,Algo,Trial,Stampms,GB/s,Iters,l2-out-silent,l2-out-non-silent,GHz
100,fill512_1,7,0.00,37.6,1000,0.00,0.00,3.50
100,fill512_1,8,0.00,37.6,1000,0.00,0.00,3.50
100,fill512_1,9,0.00,37.6,1000,0.00,0.00,3.50
100,fill512_1,10,0.00,37.6,1000,0.00,0.00,3.50
100,fill512_1,11,0.00,37.6,1000,0.00,0.00,3.50
100,fill512_1,12,0.00,37.5,1000,0.00,0.00,3.49
100,fill512_1,13,0.00,37.5,1000,0.00,0.00,3.49
100,fill512_1,14,0.00,37.5,1000,0.00,0.00,3.49
100,fill512_1,15,0.00,37.5,1000,0.00,0.00,3.49
100,fill512_1,16,0.00,37.4,1000,0.00,0.00,3.49
132,fill256_0,0,0.00,43.7,752,0.00,0.00,3.49
132,fill256_0,1,0.00,43.9,752,0.00,0.00,3.49
132,fill256_0,2,0.00,43.7,752,0.00,0.00,3.49
132,fill256_0,3,0.00,43.9,752,0.00,0.00,3.49
132,fill256_0,4,0.00,43.8,752,0.00,0.00,3.49
132,fill256_0,5,0.00,44.0,752,0.00,0.00,3.49
132,fill256_0,6,0.00,43.8,752,0.00,0.00,3.50
132,fill256_0,7,0.00,44.1,752,0.00,0.00,3.50
132,fill256_0,8,0.00,43.9,752,0.00,0.00,3.50
132,fill256_0,9,0.00,44.1,752,0.00,0.00,3.50
132,fill256_0,10,0.00,43.8,752,0.00,0.00,3.50
132,fill256_0,11,0.00,44.0,752,0.00,0.00,3.49
132,fill256_0,12,0.00,43.8,752,0.00,0.00,3.49
132,fill256_0,13,0.00,44.0,752,0.00,0.00,3.49
132,fill256_0,14,0.00,43.7,752,0.00,0.00,3.49
132,fill256_0,15,0.00,43.9,752,0.00,0.00,3.49
132,fill256_0,16,0.00,43.6,752,0.00,0.00,3.49
132,fill512_0,0,0.00,49.2,752,0.00,0.00,3.49
132,fill512_0,1,0.00,49.3,752,0.00,0.00,3.49
132,fill512_0,2,0.00,49.1,752,0.00,0.00,3.49
132,fill512_0,3,0.00,49.2,752,0.00,0.00,3.49
132,fill512_0,4,0.00,49.2,752,0.00,0.00,3.49
132,fill512_0,5,0.00,49.3,752,0.00,0.00,3.49
132,fill512_0,6,0.00,49.2,752,0.00,0.00,3.49
132,fill512_0,7,0.00,49.4,752,0.00,0.00,3.50
132,fill512_0,8,0.00,49.3,752,0.00,0.00,3.50
132,fill512_0,9,0.00,49.4,752,0.00,0.00,3.50
132,fill512_0,10,0.00,49.4,752,0.00,0.00,3.50
132,fill512_0,11,0.00,49.4,752,0.00,0.00,3.50
132,fill512_0,12,0.00,49.3,752,0.00,0.00,3.50
132,fill512_0,13,0.00,49.4,752,0.00,0.00,3.50
132,fill512_0,14,0.00,49.2,752,0.00,0.00,3.49
132,fill512_0,15,0.00,49.3,752,0.00,0.00,3.49
132,fill512_0,16,0.00,49.0,752,0.00,0.00,3.49
132,fill256_1,0,0.00,47.3,752,0.00,0.00,3.50
132,fill256_1,1,0.00,47.4,752,0.00,0.00,3.49
132,fill256_1,2,0.00,47.2,752,0.00,0.00,3.49
132,fill256_1,3,0.00,47.4,752,0.00,0.00,3.49
132,fill256_1,4,0.00,47.2,752,0.00,0.00,3.49
132,fill256_1,5,0.00,47.3,752,0.00,0.00,3.49
132,fill256_1,6,0.00,47.1,752,0.00,0.00,3.49
132,fill256_1,7,0.00,47.3,752,0.00,0.00,3.49
132,fill256_1,8,0.00,47.2,752,0.00,0.00,3.49
132,fill256_1,9,0.00,47.4,752,0.00,0.00,3.49
132,fill256_1,10,0.00,47.2,752,0.00,0.00,3.50
132,fill256_1,11,0.00,47.4,752,0.00,0.00,3.49
132,fill256_1,12,0.00,47.3,752,0.00,0.00,3.50
132,fill256_1,13,0.00,47.5,752,0.00,0.00,3.50
132,fill256_1,14,0.00,47.3,752,0.00,0.00,3.50
132,fill256_1,15,0.00,47.4,752,0.00,0.00,3.50
132,fill256_1,16,0.00,47.1,752,0.00,0.00,3.49
132,fill512_1,0,0.00,48.8,752,0.00,0.00,3.50
132,fill512_1,1,0.00,48.6,752,0.00,0.00,3.50
132,fill512_1,2,0.00,49.4,752,0.00,0.00,3.50
132,fill512_1,3,0.00,48.5,752,0.00,0.00,3.50
132,fill512_1,4,0.00,48.7,752,0.00,0.00,3.49
132,fill512_1,5,0.00,48.5,752,0.00,0.00,3.49
132,fill512_1,6,0.00,49.3,752,0.00,0.00,3.49
132,fill512_1,7,0.00,48.4,752,0.00,0.00,3.49
132,fill512_1,8,0.00,48.6,752,0.00,0.00,3.49
132,fill512_1,9,0.00,48.4,752,0.00,0.00,3.49
132,fill512_1,10,0.00,49.3,752,0.00,0.00,3.49
132,fill512_1,11,0.00,48.4,752,0.00,0.00,3.49
132,fill512_1,12,0.00,48.7,752,0.00,0.00,3.49
132,fill512_1,13,0.00,48.5,752,0.00,0.00,3.50
132,fill512_1,14,0.00,49.4,752,0.00,0.00,3.50
132,fill512_1,15,0.00,48.5,752,0.00,0.00,3.50
132,fill512_1,16,0.00,48.6,752,0.00,0.00,3.50
176,fill256_0,0,0.00,56.9,565,0.00,0.00,3.49
176,fill256_0,1,0.00,57.2,565,0.00,0.00,3.49
176,fill256_0,2,0.00,56.9,565,0.00,0.00,3.49
176,fill256_0,3,0.00,57.3,565,0.00,0.00,3.50
176,fill256_0,4,0.00,57.0,565,0.00,0.00,3.50
176,fill256_0,5,0.00,57.3,565,0.00,0.00,3.50
176,fill256_0,6,0.00,58.2,565,0.00,0.00,3.50
176,fill256_0,7,0.00,58.7,565,0.00,0.00,3.50
176,fill256_0,8,0.00,58.3,565,0.00,0.00,3.50
176,fill256_0,9,0.00,58.5,565,0.00,0.00,3.49
176,fill256_0,10,0.00,58.2,565,0.00,0.00,3.49
176,fill256_0,11,0.00,58.6,565,0.00,0.00,3.49
176,fill256_0,12,0.00,58.2,565,0.00,0.00,3.49
176,fill256_0,13,0.00,58.5,565,0.00,0.00,3.49
176,fill256_0,14,0.00,58.2,565,0.00,0.00,3.49
176,fill256_0,15,0.00,58.4,565,0.00,0.00,3.48
176,fill256_0,16,0.00,57.9,565,0.00,0.00,3.49
176,fill512_0,0,0.00,62.5,565,0.00,0.00,3.50
176,fill512_0,1,0.00,62.5,565,0.00,0.00,3.50
176,fill512_0,2,0.00,63.0,565,0.00,0.00,3.49
176,fill512_0,3,0.00,63.2,565,0.00,0.00,3.49
176,fill512_0,4,0.00,61.5,565,0.00,0.00,3.49
176,fill512_0,5,0.00,62.5,565,0.00,0.00,3.49
176,fill512_0,6,0.00,61.4,565,0.00,0.00,3.48
176,fill512_0,7,0.00,62.3,565,0.00,0.00,3.48
176,fill512_0,8,0.00,61.5,565,0.00,0.00,3.49
176,fill512_0,9,0.00,62.4,565,0.00,0.00,3.49
176,fill512_0,10,0.00,61.6,565,0.00,0.00,3.49
176,fill512_0,11,0.00,62.5,565,0.00,0.00,3.49
176,fill512_0,12,0.00,61.6,565,0.00,0.00,3.49
176,fill512_0,13,0.00,62.5,565,0.00,0.00,3.50
176,fill512_0,14,0.00,61.6,565,0.00,0.00,3.50
176,fill512_0,15,0.00,62.6,565,0.00,0.00,3.50
176,fill512_0,16,0.00,61.5,565,0.00,0.00,3.50
176,fill256_1,0,0.00,61.1,565,0.00,0.00,3.49
176,fill256_1,1,0.00,61.4,565,0.00,0.00,3.49
176,fill256_1,2,0.00,61.1,565,0.00,0.00,3.49
176,fill256_1,3,0.00,62.0,565,0.00,0.00,3.49
176,fill256_1,4,0.00,61.8,565,0.00,0.00,3.49
176,fill256_1,5,0.00,62.3,565,0.00,0.00,3.50
176,fill256_1,6,0.00,62.5,565,0.00,0.00,3.50
176,fill256_1,7,0.00,63.1,565,0.00,0.00,3.50
176,fill256_1,8,0.00,62.6,565,0.00,0.00,3.50
176,fill256_1,9,0.00,63.1,565,0.00,0.00,3.50
176,fill256_1,10,0.00,61.8,565,0.00,0.00,3.50
176,fill256_1,11,0.00,62.3,565,0.00,0.00,3.50
176,fill256_1,12,0.00,61.0,565,0.00,0.00,3.49
176,fill256_1,13,0.00,61.5,565,0.00,0.00,3.50
176,fill256_1,14,0.00,61.0,565,0.00,0.00,3.49
176,fill256_1,15,0.00,61.5,565,0.00,0.00,3.49
176,fill256_1,16,0.00,61.1,565,0.00,0.00,3.49
176,fill512_1,0,0.00,63.3,565,0.00,0.00,3.50
176,fill512_1,1,0.00,63.3,565,0.00,0.00,3.50
176,fill512_1,2,0.00,63.3,565,0.00,0.00,3.50
176,fill512_1,3,0.00,63.2,565,0.00,0.00,3.49
176,fill512_1,4,0.00,63.2,565,0.00,0.00,3.50
176,fill512_1,5,0.00,63.2,565,0.00,0.00,3.49
176,fill512_1,6,0.00,63.1,565,0.00,0.00,3.49
176,fill512_1,7,0.00,63.9,565,0.00,0.00,3.49
176,fill512_1,8,0.00,63.9,565,0.00,0.00,3.49
176,fill512_1,9,0.00,64.0,565,0.00,0.00,3.49
176,fill512_1,10,0.00,63.8,565,0.00,0.00,3.49
176,fill512_1,11,0.00,64.0,565,0.00,0.00,3.49
176,fill512_1,12,0.00,63.9,565,0.00,0.00,3.49
176,fill512_1,13,0.00,64.0,565,0.00,0.00,3.49
176,fill512_1,14,0.00,64.0,565,0.00,0.00,3.49
176,fill512_1,15,0.00,64.1,565,0.00,0.00,3.49
176,fill512_1,16,0.00,63.7,565,0.00,0.00,3.49
236,fill256_0,0,0.00,69.2,424,0.00,0.00,3.49
236,fill256_0,1,0.00,68.5,424,0.00,0.00,3.49
236,fill256_0,2,0.00,69.2,424,0.00,0.00,3.49
236,fill256_0,3,0.00,68.4,424,0.00,0.00,3.49
236,fill256_0,4,0.00,69.2,424,0.00,0.00,3.49
236,fill256_0,5,0.00,68.4,424,0.00,0.00,3.49
236,fill256_0,6,0.00,69.2,424,0.00,0.00,3.49
236,fill256_0,7,0.00,68.6,424,0.00,0.00,3.49
236,fill256_0,8,0.00,69.3,424,0.00,0.00,3.49
236,fill256_0,9,0.00,68.6,424,0.00,0.00,3.49
236,fill256_0,10,0.00,69.4,424,0.00,0.00,3.50
236,fill256_0,11,0.00,68.6,424,0.00,0.00,3.50
236,fill256_0,12,0.00,69.4,424,0.00,0.00,3.50
236,fill256_0,13,0.00,68.7,424,0.00,0.00,3.50
236,fill256_0,14,0.00,69.5,424,0.00,0.00,3.50
236,fill256_0,15,0.00,68.7,424,0.00,0.00,3.50
236,fill256_0,16,0.00,69.2,424,0.00,0.00,3.50
236,fill512_0,0,0.00,84.2,424,0.00,0.00,3.49
236,fill512_0,1,0.00,84.3,424,0.00,0.00,3.49
236,fill512_0,2,0.00,84.1,424,0.00,0.00,3.49
236,fill512_0,3,0.00,84.2,424,0.00,0.00,3.49
236,fill512_0,4,0.00,84.2,424,0.00,0.00,3.50
236,fill512_0,5,0.00,84.4,424,0.00,0.00,3.49
236,fill512_0,6,0.00,84.2,424,0.00,0.00,3.49
236,fill512_0,7,0.00,84.4,424,0.00,0.00,3.50
236,fill512_0,8,0.00,84.3,424,0.00,0.00,3.50
236,fill512_0,9,0.00,84.3,424,0.00,0.00,3.50
236,fill512_0,10,0.00,84.4,424,0.00,0.00,3.50
236,fill512_0,11,0.00,84.5,424,0.00,0.00,3.50
236,fill512_0,12,0.00,84.4,424,0.00,0.00,3.50
236,fill512_0,13,0.00,84.3,424,0.00,0.00,3.50
236,fill512_0,14,0.00,84.4,424,0.00,0.00,3.50
236,fill512_0,15,0.00,84.5,424,0.00,0.00,3.50
236,fill512_0,16,0.00,83.7,424,0.00,0.00,3.49
236,fill256_1,0,0.00,68.9,424,0.00,0.00,3.49
236,fill256_1,1,0.00,69.3,424,0.00,0.00,3.49
236,fill256_1,2,0.00,68.9,424,0.00,0.00,3.49
236,fill256_1,3,0.00,69.4,424,0.00,0.00,3.50
236,fill256_1,4,0.00,69.0,424,0.00,0.00,3.50
236,fill256_1,5,0.00,69.5,424,0.00,0.00,3.50
236,fill256_1,6,0.00,69.1,424,0.00,0.00,3.50
236,fill256_1,7,0.00,69.5,424,0.00,0.00,3.50
236,fill256_1,8,0.00,69.1,424,0.00,0.00,3.50
236,fill256_1,9,0.00,69.4,424,0.00,0.00,3.50
236,fill256_1,10,0.00,69.0,424,0.00,0.00,3.50
236,fill256_1,11,0.00,69.4,424,0.00,0.00,3.50
236,fill256_1,12,0.00,68.9,424,0.00,0.00,3.49
236,fill256_1,13,0.00,69.3,424,0.00,0.00,3.49
236,fill256_1,14,0.00,68.9,424,0.00,0.00,3.49
236,fill256_1,15,0.00,69.3,424,0.00,0.00,3.49
236,fill256_1,16,0.00,68.5,424,0.00,0.00,3.49
236,fill512_1,0,0.00,83.7,424,0.00,0.00,3.50
236,fill512_1,1,0.00,83.0,424,0.00,0.00,3.50
236,fill512_1,2,0.00,83.7,424,0.00,0.00,3.50
236,fill512_1,3,0.00,83.0,424,0.00,0.00,3.50
236,fill512_1,4,0.00,83.6,424,0.00,0.00,3.50
236,fill512_1,5,0.00,83.0,424,0.00,0.00,3.50
236,fill512_1,6,0.00,83.5,424,0.00,0.00,3.49
236,fill512_1,7,0.00,83.0,424,0.00,0.00,3.50
236,fill512_1,8,0.00,83.5,424,0.00,0.00,3.49
236,fill512_1,9,0.00,82.8,424,0.00,0.00,3.49
236,fill512_1,10,0.00,83.5,424,0.00,0.00,3.49
236,fill512_1,11,0.00,82.8,424,0.00,0.00,3.49
236,fill512_1,12,0.00,83.4,424,0.00,0.00,3.49
236,fill512_1,13,0.00,82.8,424,0.00,0.00,3.49
236,fill512_1,14,0.00,83.3,424,0.00,0.00,3.49
236,fill512_1,15,0.00,82.6,424,0.00,0.00,3.48
236,fill512_1,16,0.00,82.9,424,0.00,0.00,3.49
312,fill256_0,0,0.00,89.7,319,0.00,0.00,3.50
312,fill256_0,1,0.00,89.6,319,0.00,0.00,3.50
312,fill256_0,2,0.00,90.1,319,0.00,0.00,3.50
312,fill256_0,3,0.00,89.1,319,0.00,0.00,3.50
312,fill256_0,4,0.00,90.2,319,0.00,0.00,3.50
312,fill256_0,5,0.00,89.3,319,0.00,0.00,3.50
312,fill256_0,6,0.00,89.6,319,0.00,0.00,3.50
312,fill256_0,7,0.00,89.3,319,0.00,0.00,3.50
312,fill256_0,8,0.00,90.0,319,0.00,0.00,3.49
312,fill256_0,9,0.00,88.9,319,0.00,0.00,3.49
312,fill256_0,10,0.00,89.9,319,0.00,0.00,3.49
312,fill256_0,11,0.00,89.3,319,0.00,0.00,3.49
312,fill256_0,12,0.00,89.3,319,0.00,0.00,3.49
312,fill256_0,13,0.00,89.3,319,0.00,0.00,3.49
312,fill256_0,14,0.00,89.8,319,0.00,0.00,3.49
312,fill256_0,15,0.00,88.7,319,0.00,0.00,3.48
312,fill256_0,16,0.00,89.3,319,0.00,0.00,3.49
312,fill512_0,0,0.00,106.8,319,0.00,0.00,3.50
312,fill512_0,1,0.00,106.8,319,0.00,0.00,3.50
312,fill512_0,2,0.00,107.0,319,0.00,0.00,3.50
312,fill512_0,3,0.00,106.8,319,0.00,0.00,3.50
312,fill512_0,4,0.00,105.9,319,0.00,0.00,3.50
312,fill512_0,5,0.00,106.2,319,0.00,0.00,3.50
312,fill512_0,6,0.00,107.5,319,0.00,0.00,3.50
312,fill512_0,7,0.00,106.6,319,0.00,0.00,3.50
312,fill512_0,8,0.00,106.9,319,0.00,0.00,3.50
312,fill512_0,9,0.00,105.5,319,0.00,0.00,3.50
312,fill512_0,10,0.00,104.8,319,0.00,0.00,3.50
312,fill512_0,11,0.00,107.2,319,0.00,0.00,3.49
312,fill512_0,12,0.00,106.3,319,0.00,0.00,3.49
312,fill512_0,13,0.00,106.9,319,0.00,0.00,3.50
312,fill512_0,14,0.00,106.3,319,0.00,0.00,3.49
312,fill512_0,15,0.00,107.1,319,0.00,0.00,3.49
312,fill512_0,16,0.00,105.2,319,0.00,0.00,3.49
312,fill256_1,0,0.00,89.4,319,0.00,0.00,3.50
312,fill256_1,1,0.00,89.6,319,0.00,0.00,3.50
312,fill256_1,2,0.00,88.4,319,0.00,0.00,3.50
312,fill256_1,3,0.00,89.0,319,0.00,0.00,3.50
312,fill256_1,4,0.00,88.1,319,0.00,0.00,3.50
312,fill256_1,5,0.00,89.1,319,0.00,0.00,3.50
312,fill256_1,6,0.00,89.3,319,0.00,0.00,3.50
312,fill256_1,7,0.00,89.7,319,0.00,0.00,3.50
312,fill256_1,8,0.00,89.3,319,0.00,0.00,3.50
312,fill256_1,9,0.00,90.1,319,0.00,0.00,3.50
312,fill256_1,10,0.00,88.9,319,0.00,0.00,3.49
312,fill256_1,11,0.00,89.9,319,0.00,0.00,3.50
312,fill256_1,12,0.00,89.3,319,0.00,0.00,3.50
312,fill256_1,13,0.00,89.4,319,0.00,0.00,3.49
312,fill256_1,14,0.00,89.3,319,0.00,0.00,3.49
312,fill256_1,15,0.00,89.7,319,0.00,0.00,3.49
312,fill256_1,16,0.00,88.2,319,0.00,0.00,3.49
312,fill512_1,0,0.00,106.1,319,0.00,0.00,3.50
312,fill512_1,1,0.00,107.7,319,0.00,0.00,3.50
312,fill512_1,2,0.00,107.0,319,0.00,0.00,3.50
312,fill512_1,3,0.00,107.1,319,0.00,0.00,3.50
312,fill512_1,4,0.00,107.0,319,0.00,0.00,3.50
312,fill512_1,5,0.00,107.8,319,0.00,0.00,3.50
312,fill512_1,6,0.00,106.6,319,0.00,0.00,3.50
312,fill512_1,7,0.00,107.8,319,0.00,0.00,3.50
312,fill512_1,8,0.00,107.0,319,0.00,0.00,3.50
312,fill512_1,9,0.00,106.6,319,0.00,0.00,3.50
312,fill512_1,10,0.00,106.8,319,0.00,0.00,3.49
312,fill512_1,11,0.00,107.2,319,0.00,0.00,3.50
312,fill512_1,12,0.00,106.8,319,0.00,0.00,3.49
312,fill512_1,13,0.00,107.7,319,0.00,0.00,3.50
312,fill512_1,14,0.00,106.2,319,0.00,0.00,3.49
312,fill512_1,15,0.00,107.7,319,0.00,0.00,3.50
312,fill512_1,16,0.00,106.1,319,0.00,0.00,3.50
416,fill256_0,0,0.00,94.3,240,0.00,0.00,3.49
416,fill256_0,1,0.00,93.7,240,0.00,0.00,3.49
416,fill256_0,2,0.00,94.3,240,0.00,0.00,3.49
416,fill256_0,3,0.00,93.7,240,0.00,0.00,3.50
416,fill256_0,4,0.00,94.3,240,0.00,0.00,3.49
416,fill256_0,5,0.00,93.9,240,0.00,0.00,3.50
416,fill256_0,6,0.00,94.3,240,0.00,0.00,3.49
416,fill256_0,7,0.00,93.7,240,0.00,0.00,3.50
416,fill256_0,8,0.00,94.5,240,0.00,0.00,3.50
416,fill256_0,9,0.00,93.9,240,0.00,0.00,3.50
416,fill256_0,10,0.00,94.5,240,0.00,0.00,3.50
416,fill256_0,11,0.00,93.9,240,0.00,0.00,3.50
416,fill256_0,12,0.00,94.4,240,0.00,0.00,3.50
416,fill256_0,13,0.00,93.7,240,0.00,0.00,3.50
416,fill256_0,14,0.00,94.5,240,0.00,0.00,3.50
416,fill256_0,15,0.00,93.7,240,0.00,0.00,3.49
416,fill256_0,16,0.00,93.7,240,0.00,0.00,3.50
416,fill512_0,0,0.00,109.1,240,0.00,0.00,3.49
416,fill512_0,1,0.00,108.4,240,0.00,0.00,3.49
416,fill512_0,2,0.00,109.2,240,0.00,0.00,3.49
416,fill512_0,3,0.00,108.5,240,0.00,0.00,3.49
416,fill512_0,4,0.00,109.0,240,0.00,0.00,3.49
416,fill512_0,5,0.00,108.5,240,0.00,0.00,3.49
416,fill512_0,6,0.00,109.2,240,0.00,0.00,3.49
416,fill512_0,7,0.00,108.5,240,0.00,0.00,3.49
416,fill512_0,8,0.00,109.2,240,0.00,0.00,3.49
416,fill512_0,9,0.00,108.6,240,0.00,0.00,3.50
416,fill512_0,10,0.00,109.6,240,0.00,0.00,3.50
416,fill512_0,11,0.00,108.5,240,0.00,0.00,3.49
416,fill512_0,12,0.00,109.6,240,0.00,0.00,3.50
416,fill512_0,13,0.00,108.6,240,0.00,0.00,3.50
416,fill512_0,14,0.00,109.2,240,0.00,0.00,3.50
416,fill512_0,15,0.00,108.8,240,0.00,0.00,3.50
416,fill512_0,16,0.00,108.5,240,0.00,0.00,3.50
416,fill256_1,0,0.00,93.7,240,0.00,0.00,3.48
416,fill256_1,1,0.00,93.9,240,0.00,0.00,3.48
416,fill256_1,2,0.00,93.8,240,0.00,0.00,3.50
416,fill256_1,3,0.00,94.1,240,0.00,0.00,3.48
416,fill256_1,4,0.00,93.4,240,0.00,0.00,3.48
416,fill256_1,5,0.00,94.1,240,0.00,0.00,3.49
416,fill256_1,6,0.00,93.7,240,0.00,0.00,3.49
416,fill256_1,7,0.00,94.5,240,0.00,0.00,3.50
416,fill256_1,8,0.00,93.9,240,0.00,0.00,3.49
416,fill256_1,9,0.00,94.6,240,0.00,0.00,3.50
416,fill256_1,10,0.00,94.0,240,0.00,0.00,3.49
416,fill256_1,11,0.00,94.5,240,0.00,0.00,3.50
416,fill256_1,12,0.00,93.7,240,0.00,0.00,3.49
416,fill256_1,13,0.00,94.6,240,0.00,0.00,3.51
416,fill256_1,14,0.00,94.2,240,0.00,0.00,3.50
416,fill256_1,15,0.00,94.6,240,0.00,0.00,3.50
416,fill256_1,16,0.00,93.7,240,0.00,0.00,3.50
416,fill512_1,0,0.00,107.7,240,0.00,0.00,3.49
416,fill512_1,1,0.00,108.4,240,0.00,0.00,3.49
416,fill512_1,2,0.00,107.7,240,0.00,0.00,3.49
416,fill512_1,3,0.00,108.3,240,0.00,0.00,3.49
416,fill512_1,4,0.00,107.6,240,0.00,0.00,3.49
416,fill512_1,5,0.00,108.4,240,0.00,0.00,3.49
416,fill512_1,6,0.00,107.6,240,0.00,0.00,3.49
416,fill512_1,7,0.00,108.3,240,0.00,0.00,3.49
416,fill512_1,8,0.00,107.7,240,0.00,0.00,3.49
416,fill512_1,9,0.00,108.4,240,0.00,0.00,3.49
416,fill512_1,10,0.00,107.7,240,0.00,0.00,3.49
416,fill512_1,11,0.00,108.4,240,0.00,0.00,3.49
416,fill512_1,12,0.00,107.8,240,0.00,0.00,3.49
416,fill512_1,13,0.00,108.5,240,0.00,0.00,3.50
416,fill512_1,14,0.00,107.8,240,0.00,0.00,3.49
416,fill512_1,15,0.00,108.4,240,0.00,0.00,3.49
416,fill512_1,16,0.00,107.1,240,0.00,0.00,3.50
556,fill256_0,0,0.00,125.9,180,0.00,0.00,3.49
556,fill256_0,1,0.00,137.1,180,0.00,0.00,3.49
556,fill256_0,2,0.00,143.2,180,0.00,0.00,3.49
556,fill256_0,3,0.00,133.4,180,0.00,0.00,3.49
556,fill256_0,4,0.00,120.0,180,0.00,0.00,3.50
556,fill256_0,5,0.00,124.5,180,0.00,0.00,3.49
556,fill256_0,6,0.00,119.1,180,0.00,0.00,3.49
556,fill256_0,7,0.00,115.0,180,0.00,0.00,3.50
556,fill256_0,8,0.00,135.8,180,0.00,0.00,3.48
556,fill256_0,9,0.00,119.1,180,0.00,0.00,3.49
556,fill256_0,10,0.00,117.2,180,0.00,0.00,3.49
556,fill256_0,11,0.00,122.3,180,0.00,0.00,3.49
556,fill256_0,12,0.00,126.5,180,0.00,0.00,3.49
556,fill256_0,13,0.00,118.7,180,0.00,0.00,3.48
556,fill256_0,14,0.00,121.5,180,0.00,0.00,3.49
556,fill256_0,15,0.00,117.1,180,0.00,0.00,3.49
556,fill256_0,16,0.00,118.6,180,0.00,0.00,3.49
556,fill512_0,0,0.00,160.6,180,0.00,0.00,3.49
556,fill512_0,1,0.00,137.7,180,0.00,0.00,3.50
556,fill512_0,2,0.00,157.4,180,0.00,0.00,3.51
556,fill512_0,3,0.00,151.6,180,0.00,0.00,3.50
556,fill512_0,4,0.00,159.9,180,0.00,0.00,3.51
556,fill512_0,5,0.00,144.8,180,0.00,0.00,3.49
556,fill512_0,6,0.00,150.0,180,0.00,0.00,3.50
