Size,Algo,Trial,Stampms,GB/s,Iters
132,fill1,0,0.00,28.5,752
132,fill1,1,0.00,28.4,752
132,fill1,2,0.00,28.4,752
132,fill1,3,0.00,28.4,752
132,fill1,4,0.00,28.5,752
132,fill1,5,0.00,28.4,752
132,fill1,6,0.00,28.4,752
132,fill1,7,0.00,28.4,752
132,fill1,8,0.00,28.5,752
132,fill1,9,0.00,28.4,752
132,fill1,10,0.00,28.4,752
132,fill1,11,0.00,28.4,752
132,fill1,12,0.00,28.5,752
132,fill1,13,0.00,28.4,752
132,fill1,14,0.00,28.4,752
132,fill1,15,0.00,28.4,752
132,fill1,16,0.00,28.5,752
132,fill01,0,0.00,32.2,752
132,fill01,1,0.00,32.3,752
132,fill01,2,0.00,32.3,752
132,fill01,3,0.00,32.3,752
132,fill01,4,0.00,32.3,752
132,fill01,5,0.00,32.2,752
132,fill01,6,0.00,32.3,752
132,fill01,7,0.00,32.3,752
132,fill01,8,0.00,32.3,752
132,fill01,9,0.00,32.2,752
132,fill01,10,0.00,32.3,752
132,fill01,11,0.00,32.3,752
132,fill01,12,0.00,32.3,752
132,fill01,13,0.00,32.3,752
132,fill01,14,0.00,32.2,752
132,fill01,15,0.00,32.3,752
132,fill01,16,0.00,32.3,752
176,fill0,0,0.00,29.9,565
176,fill0,1,0.00,29.8,565
176,fill0,2,0.00,29.9,565
176,fill0,3,0.00,29.9,565
176,fill0,4,0.00,29.9,565
176,fill0,5,0.00,29.9,565
176,fill0,6,0.00,29.9,565
176,fill0,7,0.00,29.8,565
176,fill0,8,0.00,29.9,565
176,fill0,9,0.00,29.9,565
176,fill0,10,0.00,29.9,565
176,fill0,11,0.00,29.9,565
176,fill0,12,0.00,29.9,565
176,fill0,13,0.00,29.8,565
176,fill0,14,0.00,29.9,565
176,fill0,15,0.00,29.9,565
176,fill0,16,0.00,29.9,565
176,fill1,0,0.00,30.0,565
176,fill1,1,0.00,30.1,565
176,fill1,2,0.00,30.0,565
176,fill1,3,0.00,30.0,565
176,fill1,4,0.00,30.1,565
176,fill1,5,0.00,30.0,565
176,fill1,6,0.00,30.0,565
176,fill1,7,0.00,30.0,565
176,fill1,8,0.00,30.1,565
176,fill1,9,0.00,30.0,565
176,fill1,10,0.00,30.0,565
176,fill1,11,0.00,30.0,565
176,fill1,12,0.00,30.1,565
176,fill1,13,0.00,30.0,565
176,fill1,14,0.00,30.0,565
176,fill1,15,0.00,30.1,565
176,fill1,16,0.00,30.0,565
176,fill01,0,0.00,33.3,565
176,fill01,1,0.00,33.3,565
176,fill01,2,0.00,33.3,565
176,fill01,3,0.00,33.3,565
176,fill01,4,0.00,33.3,565
176,fill01,5,0.00,33.3,565
176,fill01,6,0.00,33.3,565
176,fill01,7,0.00,33.3,565
176,fill01,8,0.00,33.3,565
176,fill01,9,0.00,33.3,565
176,fill01,10,0.00,33.3,565
176,fill01,11,0.00,33.3,565
176,fill01,12,0.00,33.3,565
176,fill01,13,0.00,33.3,565
176,fill01,14,0.00,33.3,565
176,fill01,15,0.00,33.3,565
176,fill01,16,0.00,33.3,565
236,fill0,0,0.00,38.1,424
236,fill0,1,0.00,38.0,424
236,fill0,2,0.00,38.0,424
236,fill0,3,0.00,38.0,424
236,fill0,4,0.00,38.1,424
236,fill0,5,0.00,38.0,424
236,fill0,6,0.00,38.0,424
236,fill0,7,0.00,38.0,424
236,fill0,8,0.00,38.1,424
236,fill0,9,0.00,38.0,424
236,fill0,10,0.00,38.0,424
236,fill0,11,0.00,38.0,424
236,fill0,12,0.00,38.1,424
236,fill0,13,0.00,38.0,424
236,fill0,14,0.00,38.0,424
236,fill0,15,0.00,38.0,424
236,fill0,16,0.00,38.1,424
236,fill1,0,0.00,38.0,424
236,fill1,1,0.00,38.0,424
236,fill1,2,0.00,38.0,424
236,fill1,3,0.00,38.0,424
236,fill1,4,0.00,38.1,424
236,fill1,5,0.00,38.0,424
236,fill1,6,0.00,38.0,424
236,fill1,7,0.00,38.0,424
236,fill1,8,0.00,38.1,424
236,fill1,9,0.00,38.0,424
236,fill1,10,0.00,38.0,424
236,fill1,11,0.00,38.0,424
236,fill1,12,0.00,38.0,424
236,fill1,13,0.00,38.1,424
236,fill1,14,0.00,38.0,424
236,fill1,15,0.00,38.0,424
236,fill1,16,0.00,38.0,424
236,fill01,0,0.00,43.2,424
236,fill01,1,0.00,43.1,424
236,fill01,2,0.00,43.2,424
236,fill01,3,0.00,43.1,424
236,fill01,4,0.00,43.2,424
236,fill01,5,0.00,43.2,424
236,fill01,6,0.00,43.1,424
236,fill01,7,0.00,43.2,424
236,fill01,8,0.00,43.1,424
236,fill01,9,0.00,43.2,424
236,fill01,10,0.00,43.2,424
236,fill01,11,0.00,43.1,424
236,fill01,12,0.00,43.2,424
236,fill01,13,0.00,43.2,424
236,fill01,14,0.00,43.1,424
236,fill01,15,0.00,43.2,424
236,fill01,16,0.00,43.1,424
312,fill0,0,0.00,52.3,319
312,fill0,1,0.00,52.0,319
312,fill0,2,0.00,52.3,319
312,fill0,3,0.00,49.4,319
312,fill0,4,0.00,52.3,319
312,fill0,5,0.00,52.0,319
312,fill0,6,0.00,52.3,319
312,fill0,7,0.00,52.0,319
312,fill0,8,0.00,52.0,319
312,fill0,9,0.00,52.3,319
312,fill0,10,0.00,52.0,319
312,fill0,11,0.00,52.3,319
312,fill0,12,0.00,52.0,319
312,fill0,13,0.00,52.3,319
312,fill0,14,0.00,52.0,319
312,fill0,15,0.00,52.0,319
312,fill0,16,0.00,52.3,319
312,fill1,0,0.00,52.0,319
312,fill1,1,0.00,52.3,319
312,fill1,2,0.00,52.0,319
312,fill1,3,0.00,52.3,319
312,fill1,4,0.00,52.0,319
312,fill1,5,0.00,52.0,319
312,fill1,6,0.00,52.3,319
312,fill1,7,0.00,52.0,319
312,fill1,8,0.00,52.3,319
312,fill1,9,0.00,52.0,319
312,fill1,10,0.00,52.0,319
312,fill1,11,0.00,52.3,319
312,fill1,12,0.00,52.0,319
312,fill1,13,0.00,52.3,319
312,fill1,14,0.00,52.0,319
312,fill1,15,0.00,52.3,319
312,fill1,16,0.00,52.0,319
312,fill01,0,0.00,61.7,319
312,fill01,1,0.00,61.7,319
312,fill01,2,0.00,61.7,319
312,fill01,3,0.00,61.7,319
312,fill01,4,0.00,61.7,319
312,fill01,5,0.00,61.7,319
312,fill01,6,0.00,61.7,319
312,fill01,7,0.00,61.7,319
312,fill01,8,0.00,61.9,319
312,fill01,9,0.00,61.7,319
312,fill01,10,0.00,61.7,319
312,fill01,11,0.00,61.7,319
312,fill01,12,0.00,61.7,319
312,fill01,13,0.00,61.7,319
312,fill01,14,0.00,61.7,319
312,fill01,15,0.00,61.7,319
312,fill01,16,0.00,61.7,319
416,fill0,0,0.00,74.9,240
416,fill0,1,0.00,75.5,240
416,fill0,2,0.00,75.5,240
416,fill0,3,0.00,75.5,240
416,fill0,4,0.00,74.9,240
416,fill0,5,0.00,75.5,240
416,fill0,6,0.00,75.5,240
416,fill0,7,0.00,75.5,240
416,fill0,8,0.00,74.9,240
416,fill0,9,0.00,75.5,240
416,fill0,10,0.00,75.5,240
416,fill0,11,0.00,75.5,240
416,fill0,12,0.00,75.5,240
416,fill0,13,0.00,74.9,240
416,fill0,14,0.00,75.5,240
416,fill0,15,0.00,75.5,240
416,fill0,16,0.00,75.5,240
416,fill1,0,0.00,75.5,240
416,fill1,1,0.00,75.5,240
416,fill1,2,0.00,75.5,240
416,fill1,3,0.00,74.9,240
416,fill1,4,0.00,75.5,240
416,fill1,5,0.00,75.5,240
416,fill1,6,0.00,75.5,240
416,fill1,7,0.00,75.5,240
416,fill1,8,0.00,74.9,240
416,fill1,9,0.00,75.5,240
416,fill1,10,0.00,75.5,240
416,fill1,11,0.00,75.5,240
416,fill1,12,0.00,74.9,240
416,fill1,13,0.00,75.5,240
416,fill1,14,0.00,75.5,240
416,fill1,15,0.00,75.5,240
416,fill1,16,0.00,74.9,240
416,fill01,0,0.00,83.7,240
416,fill01,1,0.00,84.1,240
416,fill01,2,0.00,84.1,240
416,fill01,3,0.00,84.1,240
416,fill01,4,0.00,83.7,240
416,fill01,5,0.00,84.1,240
416,fill01,6,0.00,84.1,240
416,fill01,7,0.00,84.1,240
416,fill01,8,0.00,56.1,240
416,fill01,9,0.00,84.1,240
416,fill01,10,0.00,84.1,240
416,fill01,11,0.00,83.7,240
416,fill01,12,0.00,84.1,240
416,fill01,13,0.00,84.1,240
416,fill01,14,0.00,84.1,240
416,fill01,15,0.00,84.1,240
416,fill01,16,0.00,83.7,240
556,fill0,0,0.00,83.2,180
556,fill0,1,0.00,83.9,180
556,fill0,2,0.00,83.2,180
556,fill0,3,0.00,83.9,180
556,fill0,4,0.00,83.2,180
556,fill0,5,0.00,83.2,180
556,fill0,6,0.00,83.9,180
556,fill0,7,0.00,83.2,180
556,fill0,8,0.00,83.9,180
556,fill0,9,0.00,83.2,180
556,fill0,10,0.00,83.9,180
556,fill0,11,0.00,83.2,180
556,fill0,12,0.00,83.2,180
556,fill0,13,0.00,83.9,180
556,fill0,14,0.00,83.2,180
556,fill0,15,0.00,83.9,180
556,fill0,16,0.00,83.2,180
556,fill1,0,0.00,83.2,180
556,fill1,1,0.00,83.9,180
556,fill1,2,0.00,83.2,180
556,fill1,3,0.00,83.9,180
556,fill1,4,0.00,83.2,180
556,fill1,5,0.00,83.2,180
556,fill1,6,0.00,83.9,180
556,fill1,7,0.00,83.2,180
556,fill1,8,0.00,83.9,180
556,fill1,9,0.00,83.2,180
556,fill1,10,0.00,83.2,180
556,fill1,11,0.00,83.9,180
556,fill1,12,0.00,83.2,180
556,fill1,13,0.00,83.9,180
556,fill1,14,0.00,83.2,180
556,fill1,15,0.00,83.2,180
556,fill1,16,0.00,83.9,180
556,fill01,0,0.00,84.7,180
556,fill01,1,0.00,84.7,180
556,fill01,2,0.00,84.7,180
556,fill01,3,0.00,84.7,180
556,fill01,4,0.00,84.7,180
556,fill01,5,0.00,84.7,180
556,fill01,6,0.00,84.7,180
556,fill01,7,0.00,84.7,180
556,fill01,8,0.00,84.7,180
556,fill01,9,0.00,84.7,180
556,fill01,10,0.00,84.7,180
556,fill01,11,0.00,84.7,180
556,fill01,12,0.00,84.7,180
556,fill01,13,0.00,84.7,180
556,fill01,14,0.00,84.7,180
556,fill01,15,0.00,84.7,180
556,fill01,16,0.00,84.7,180
740,fill0,0,0.00,92.3,135
740,fill0,1,0.00,93.2,135
740,fill0,2,0.00,92.3,135
740,fill0,3,0.00,92.3,135
740,fill0,4,0.00,92.3,135
740,fill0,5,0.00,93.2,135
740,fill0,6,0.00,92.3,135
740,fill0,7,0.00,92.3,135
740,fill0,8,0.00,93.2,135
740,fill0,9,0.00,92.3,135
740,fill0,10,0.00,92.3,135
740,fill0,11,0.00,93.2,135
740,fill0,12,0.00,92.3,135
740,fill0,13,0.00,92.3,135
740,fill0,14,0.00,93.2,135
740,fill0,15,0.00,92.3,135
740,fill0,16,0.00,92.3,135
740,fill1,0,0.00,93.2,135
740,fill1,1,0.00,92.3,135
740,fill1,2,0.00,92.3,135
740,fill1,3,0.00,93.2,135
740,fill1,4,0.00,92.3,135
740,fill1,5,0.00,92.3,135
740,fill1,6,0.00,93.2,135
740,fill1,7,0.00,92.3,135
740,fill1,8,0.00,92.3,135
740,fill1,9,0.00,93.2,135
740,fill1,10,0.00,92.3,135
740,fill1,11,0.00,92.3,135
740,fill1,12,0.00,93.2,135
740,fill1,13,0.00,92.3,135
740,fill1,14,0.00,92.3,135
740,fill1,15,0.00,93.2,135
740,fill1,16,0.00,92.3,135
740,fill01,0,0.00,94.5,135
740,fill01,1,0.00,94.5,135
740,fill01,2,0.00,94.5,135
740,fill01,3,0.00,94.5,135
740,fill01,4,0.00,94.5,135
740,fill01,5,0.00,94.5,135
740,fill01,6,0.00,95.0,135
740,fill01,7,0.00,94.5,135
740,fill01,8,0.00,94.5,135
740,fill01,9,0.00,94.5,135
740,fill01,10,0.00,94.5,135
740,fill01,11,0.00,94.5,135
740,fill01,12,0.00,94.5,135
740,fill01,13,0.00,94.5,135
740,fill01,14,0.00,94.5,135
740,fill01,15,0.00,94.5,135
740,fill01,16,0.00,94.5,135
988,fill0,0,0.00,81.8,102
988,fill0,1,0.00,82.4,102
988,fill0,2,0.00,81.8,102
988,fill0,3,0.00,81.8,102
988,fill0,4,0.00,82.4,102
988,fill0,5,0.00,81.8,102
988,fill0,6,0.00,82.4,102
988,fill0,7,0.00,81.8,102
988,fill0,8,0.00,82.4,102
988,fill0,9,0.00,81.8,102
988,fill0,10,0.00,81.8,102
988,fill0,11,0.00,82.4,102
988,fill0,12,0.00,81.8,102
988,fill0,13,0.00,82.4,102
988,fill0,14,0.00,81.8,102
988,fill0,15,0.00,82.4,102
988,fill0,16,0.00,81.8,102
988,fill1,0,0.00,82.4,102
988,fill1,1,0.00,81.8,102
988,fill1,2,0.00,82.4,102
988,fill1,3,0.00,81.8,102
988,fill1,4,0.00,82.4,102
988,fill1,5,0.00,81.8,102
988,fill1,6,0.00,82.4,102
988,fill1,7,0.00,81.8,102
988,fill1,8,0.00,82.4,102
988,fill1,9,0.00,82.4,102
988,fill1,10,0.00,81.8,102
988,fill1,11,0.00,82.4,102
988,fill1,12,0.00,81.8,102
988,fill1,13,0.00,82.4,102
988,fill1,14,0.00,81.8,102
988,fill1,15,0.00,82.4,102
988,fill1,16,0.00,81.8,102
988,fill01,0,0.00,84.2,102
988,fill01,1,0.00,84.2,102
988,fill01,2,0.00,83.8,102
988,fill01,3,0.00,84.2,102
988,fill01,4,0.00,84.2,102
988,fill01,5,0.00,83.8,102
988,fill01,6,0.00,84.2,102
988,fill01,7,0.00,83.8,102
988,fill01,8,0.00,84.2,102
988,fill01,9,0.00,84.2,102
988,fill01,10,0.00,83.8,102
988,fill01,11,0.00,84.2,102
988,fill01,12,0.00,84.2,102
988,fill01,13,0.00,83.8,102
988,fill01,14,0.00,84.2,102
988,fill01,15,0.00,84.2,102
988,fill01,16,0.00,83.8,102
1316,fill0,0,0.00,96.0,76
1316,fill0,1,0.00,95.1,76
1316,fill0,2,0.00,95.1,76
1316,fill0,3,0.00,96.0,76
1316,fill0,4,0.00,95.1,76
1316,fill0,5,0.00,96.0,76
1316,fill0,6,0.00,95.1,76
1316,fill0,7,0.00,96.0,76
1316,fill0,8,0.00,95.1,76
1316,fill0,9,0.00,96.0,76
1316,fill0,10,0.00,95.1,76
1316,fill0,11,0.00,96.0,76
1316,fill0,12,0.00,95.1,76
1316,fill0,13,0.00,96.0,76
1316,fill0,14,0.00,95.1,76
1316,fill0,15,0.00,96.0,76
1316,fill0,16,0.00,95.1,76
1316,fill1,0,0.00,95.1,76
1316,fill1,1,0.00,96.0,76
1316,fill1,2,0.00,95.1,76
1316,fill1,3,0.00,96.0,76
1316,fill1,4,0.00,95.1,76
1316,fill1,5,0.00,95.1,76
1316,fill1,6,0.00,96.0,76
1316,fill1,7,0.00,95.1,76
1316,fill1,8,0.00,96.0,76
1316,fill1,9,0.00,95.1,76
1316,fill1,10,0.00,96.0,76
1316,fill1,11,0.00,95.1,76
1316,fill1,12,0.00,96.0,76
1316,fill1,13,0.00,95.1,76
1316,fill1,14,0.00,96.0,76
1316,fill1,15,0.00,95.1,76
1316,fill1,16,0.00,96.0,76
1316,fill01,0,0.00,98.4,76
1316,fill01,1,0.00,98.4,76
1316,fill01,2,0.00,98.4,76
1316,fill01,3,0.00,98.4,76
1316,fill01,4,0.00,98.8,76
1316,fill01,5,0.00,98.4,76
1316,fill01,6,0.00,98.4,76
1316,fill01,7,0.00,98.4,76
1316,fill01,8,0.00,98.4,76
1316,fill01,9,0.00,98.8,76
1316,fill01,10,0.00,98.4,76
1316,fill01,11,0.00,98.4,76
1316,fill01,12,0.00,98.4,76
1316,fill01,13,0.00,98.8,76
1316,fill01,14,0.00,98.4,76
1316,fill01,15,0.00,98.4,76
1316,fill01,16,0.00,98.4,76
1756,fill0,0,0.00,88.4,57
1756,fill0,1,0.00,89.2,57
1756,fill0,2,0.00,89.2,57
1756,fill0,3,0.00,89.2,57
1756,fill0,4,0.00,88.4,57
1756,fill0,5,0.00,89.2,57
1756,fill0,6,0.00,88.4,57
1756,fill0,7,0.00,89.2,57
1756,fill0,8,0.00,89.2,57
1756,fill0,9,0.00,89.2,57
1756,fill0,10,0.00,88.4,57
1756,fill0,11,0.00,89.2,57
1756,fill0,12,0.00,89.2,57
1756,fill0,13,0.00,88.4,57
1756,fill0,14,0.00,89.2,57
1756,fill0,15,0.00,89.2,57
1756,fill0,16,0.00,88.4,57
1756,fill1,0,0.00,89.2,57
1756,fill1,1,0.00,88.4,57
1756,fill1,2,0.00,89.2,57
1756,fill1,3,0.00,89.2,57
1756,fill1,4,0.00,88.4,57
1756,fill1,5,0.00,89.2,57
1756,fill1,6,0.00,89.2,57
1756,fill1,7,0.00,88.4,57
1756,fill1,8,0.00,89.2,57
1756,fill1,9,0.00,89.2,57
1756,fill1,10,0.00,88.4,57
1756,fill1,11,0.00,89.2,57
1756,fill1,12,0.00,89.2,57
1756,fill1,13,0.00,88.4,57
1756,fill1,14,0.00,89.2,57
1756,fill1,15,0.00,89.2,57
1756,fill1,16,0.00,88.4,57
1756,fill01,0,0.00,91.7,57
1756,fill01,1,0.00,92.1,57
1756,fill01,2,0.00,91.7,57
1756,fill01,3,0.00,91.7,57
1756,fill01,4,0.00,91.7,57
1756,fill01,5,0.00,91.7,57
1756,fill01,6,0.00,92.1,57
1756,fill01,7,0.00,91.7,57
1756,fill01,8,0.00,91.7,57
1756,fill01,9,0.00,91.7,57
1756,fill01,10,0.00,91.7,57
1756,fill01,11,0.00,91.7,57
1756,fill01,12,0.00,92.1,57
1756,fill01,13,0.00,91.7,57
1756,fill01,14,0.00,91.7,57
1756,fill01,15,0.00,91.7,57
1756,fill01,16,0.00,91.7,57
2340,fill0,0,0.00,97.5,43
2340,fill0,1,0.00,96.6,43
2340,fill0,2,0.00,97.5,43
2340,fill0,3,0.00,97.5,43
2340,fill0,4,0.00,97.5,43
2340,fill0,5,0.00,96.6,43
2340,fill0,6,0.00,97.5,43
2340,fill0,7,0.00,97.5,43
2340,fill0,8,0.00,97.5,43
2340,fill0,9,0.00,96.6,43
2340,fill0,10,0.00,97.5,43
2340,fill0,11,0.00,97.5,43
2340,fill0,12,0.00,97.5,43
2340,fill0,13,0.00,97.5,43
2340,fill0,14,0.00,96.6,43
2340,fill0,15,0.00,97.5,43
2340,fill0,16,0.00,97.5,43
2340,fill1,0,0.00,97.5,43
2340,fill1,1,0.00,97.5,43
2340,fill1,2,0.00,97.5,43
2340,fill1,3,0.00,96.6,43
2340,fill1,4,0.00,97.5,43
2340,fill1,5,0.00,97.5,43
2340,fill1,6,0.00,97.5,43
2340,fill1,7,0.00,96.6,43
2340,fill1,8,0.00,97.5,43
2340,fill1,9,0.00,97.5,43
2340,fill1,10,0.00,97.5,43
2340,fill1,11,0.00,96.6,43
2340,fill1,12,0.00,97.5,43
2340,fill1,13,0.00,97.5,43
2340,fill1,14,0.00,97.5,43
2340,fill1,15,0.00,96.6,43
2340,fill1,16,0.00,97.5,43
2340,fill01,0,0.00,100.4,43
2340,fill01,1,0.00,100.9,43
2340,fill01,2,0.00,100.9,43
2340,fill01,3,0.00,100.9,43
2340,fill01,4,0.00,100.4,43
2340,fill01,5,0.00,100.9,43
2340,fill01,6,0.00,100.9,43
2340,fill01,7,0.00,100.4,43
2340,fill01,8,0.00,100.9,43
2340,fill01,9,0.00,100.9,43
2340,fill01,10,0.00,100.9,43
2340,fill01,11,0.00,100.4,43
2340,fill01,12,0.00,100.9,43
2340,fill01,13,0.00,100.9,43
2340,fill01,14,0.00,100.9,43
2340,fill01,15,0.00,100.4,43
2340,fill01,16,0.00,100.9,43
3120,fill0,0,0.00,96.0,33
3120,fill0,1,0.00,96.0,33
3120,fill0,2,0.00,95.2,33
3120,fill0,3,0.00,96.0,33
3120,fill0,4,0.00,96.0,33
3120,fill0,5,0.00,96.0,33
3120,fill0,6,0.00,95.2,33
3120,fill0,7,0.00,96.0,33
3120,fill0,8,0.00,96.0,33
3120,fill0,9,0.00,96.0,33
3120,fill0,10,0.00,96.0,33
3120,fill0,11,0.00,95.2,33
3120,fill0,12,0.00,96.0,33
3120,fill0,13,0.00,96.0,33
3120,fill0,14,0.00,96.0,33
3120,fill0,15,0.00,95.2,33
3120,fill0,16,0.00,96.0,33
3120,fill1,0,0.00,96.0,33
3120,fill1,1,0.00,95.2,33
3120,fill1,2,0.00,96.0,33
3120,fill1,3,0.00,96.0,33
3120,fill1,4,0.00,96.0,33
3120,fill1,5,0.00,96.0,33
3120,fill1,6,0.00,95.2,33
3120,fill1,7,0.00,96.0,33
3120,fill1,8,0.00,96.0,33
3120,fill1,9,0.00,96.0,33
3120,fill1,10,0.00,95.2,33
3120,fill1,11,0.00,96.0,33
3120,fill1,12,0.00,96.0,33
3120,fill1,13,0.00,96.0,33
3120,fill1,14,0.00,95.2,33
3120,fill1,15,0.00,96.0,33
3120,fill1,16,0.00,96.0,33
3120,fill01,0,0.00,98.8,33
3120,fill01,1,0.00,99.3,33
3120,fill01,2,0.00,99.3,33
3120,fill01,3,0.00,99.3,33
3120,fill01,4,0.00,99.3,33
3120,fill01,5,0.00,99.3,33
3120,fill01,6,0.00,98.8,33
3120,fill01,7,0.00,99.3,33
3120,fill01,8,0.00,99.3,33
3120,fill01,9,0.00,99.3,33
3120,fill01,10,0.00,99.3,33
3120,fill01,11,0.00,98.8,33
3120,fill01,12,0.00,99.3,33
3120,fill01,13,0.00,99.3,33
3120,fill01,14,0.00,99.3,33
3120,fill01,15,0.00,99.3,33
3120,fill01,16,0.00,99.3,33
4160,fill0,0,0.00,98.9,25
4160,fill0,1,0.00,99.8,25
4160,fill0,2,0.00,98.9,25
4160,fill0,3,0.00,98.9,25
4160,fill0,4,0.00,98.9,25
4160,fill0,5,0.00,98.9,25
4160,fill0,6,0.00,98.9,25
4160,fill0,7,0.00,98.9,25
4160,fill0,8,0.00,98.9,25
4160,fill0,9,0.00,98.9,25
4160,fill0,10,0.00,98.9,25
4160,fill0,11,0.00,98.9,25
4160,fill0,12,0.00,98.9,25
4160,fill0,13,0.00,98.9,25
4160,fill0,14,0.00,98.9,25
4160,fill0,15,0.00,98.9,25
4160,fill0,16,0.00,98.9,25
4160,fill1,0,0.00,98.9,25
4160,fill1,1,0.00,98.9,25
4160,fill1,2,0.00,99.8,25
4160,fill1,3,0.00,98.9,25
4160,fill1,4,0.00,98.9,25
4160,fill1,5,0.00,98.9,25
4160,fill1,6,0.00,98.9,25
4160,fill1,7,0.00,98.9,25
4160,fill1,8,0.00,98.9,25
4160,fill1,9,0.00,98.9,25
4160,fill1,10,0.00,98.9,25
4160,fill1,11,0.00,98.9,25
4160,fill1,12,0.00,98.9,25
4160,fill1,13,0.00,98.9,25
4160,fill1,14,0.00,98.9,25
4160,fill1,15,0.00,98.9,25
4160,fill1,16,0.00,98.9,25
4160,fill01,0,0.00,102.8,25
4160,fill01,1,0.00,102.8,25
4160,fill01,2,0.00,103.3,25
4160,fill01,3,0.00,102.8,25
4160,fill01,4,0.00,103.3,25
4160,fill01,5,0.00,102.8,25
4160,fill01,6,0.00,102.8,25
4160,fill01,7,0.00,103.3,25
4160,fill01,8,0.00,102.8,25
4160,fill01,9,0.00,102.8,25
4160,fill01,10,0.00,103.3,25
4160,fill01,11,0.00,102.8,25
4160,fill01,12,0.00,103.3,25
4160,fill01,13,0.00,102.8,25
4160,fill01,14,0.00,102.8,25
4160,fill01,15,0.00,103.3,25
4160,fill01,16,0.00,102.8,25
5548,fill0,0,0.00,98.3,19
5548,fill0,1,0.00,97.4,19
5548,fill0,2,0.00,97.4,19
5548,fill0,3,0.00,98.3,19
5548,fill0,4,0.00,97.4,19
5548,fill0,5,0.00,98.3,19
5548,fill0,6,0.00,97.4,19
5548,fill0,7,0.00,97.4,19
5548,fill0,8,0.00,98.3,19
5548,fill0,9,0.00,97.4,19
5548,fill0,10,0.00,97.4,19
5548,fill0,11,0.00,98.3,19
5548,fill0,12,0.00,97.4,19
5548,fill0,13,0.00,98.3,19
5548,fill0,14,0.00,97.4,19
5548,fill0,15,0.00,97.4,19
5548,fill0,16,0.00,98.3,19
5548,fill1,0,0.00,98.3,19
5548,fill1,1,0.00,97.4,19
5548,fill1,2,0.00,97.4,19
5548,fill1,3,0.00,98.4,19
5548,fill1,4,0.00,97.4,19
5548,fill1,5,0.00,98.3,19
5548,fill1,6,0.00,97.5,19
5548,fill1,7,0.00,97.4,19
5548,fill1,8,0.00,98.4,19
5548,fill1,9,0.00,97.4,19
5548,fill1,10,0.00,98.2,19
5548,fill1,11,0.00,97.4,19
5548,fill1,12,0.00,97.4,19
5548,fill1,13,0.00,98.3,19
5548,fill1,14,0.00,97.4,19
5548,fill1,15,0.00,97.4,19
5548,fill1,16,0.00,98.3,19
5548,fill01,0,0.00,101.7,19
5548,fill01,1,0.00,101.7,19
5548,fill01,2,0.00,101.7,19
5548,fill01,3,0.00,101.7,19
5548,fill01,4,0.00,101.7,19
5548,fill01,5,0.00,101.7,19
5548,fill01,6,0.00,101.7,19
