Size,Algo,Trial,Stampms,GB/s,Iters,uncR,uncW
399300,alt01,8,0.01,27.7,2,0.00,0.00
399300,alt01,9,0.01,27.8,2,0.00,0.00
399300,alt01,10,0.01,27.7,2,0.00,0.00
399300,alt01,11,0.01,27.8,2,0.00,0.00
399300,alt01,12,0.01,27.8,2,0.00,0.00
399300,alt01,13,0.01,27.8,2,0.00,0.00
399300,alt01,14,0.01,27.6,2,0.00,0.00
399300,alt01,15,0.01,27.6,2,0.00,0.00
399300,alt01,16,0.01,27.7,2,0.00,0.00
439228,fill0,0,0.01,30.3,2,0.00,0.00
439228,fill0,1,0.01,30.3,2,0.00,0.00
439228,fill0,2,0.01,30.2,2,0.00,0.00
439228,fill0,3,0.01,30.3,2,0.00,0.00
439228,fill0,4,0.01,30.1,2,0.00,0.00
439228,fill0,5,0.01,30.2,2,0.00,0.00
439228,fill0,6,0.01,30.3,2,0.00,0.00
439228,fill0,7,0.01,30.3,2,0.00,0.00
439228,fill0,8,0.01,30.2,2,0.00,0.00
439228,fill0,9,0.01,30.0,2,0.00,0.00
439228,fill0,10,0.01,30.2,2,0.00,0.00
439228,fill0,11,0.01,30.4,2,0.00,0.00
439228,fill0,12,0.01,30.2,2,0.00,0.00
439228,fill0,13,0.01,30.2,2,0.00,0.00
439228,fill0,14,0.01,30.4,2,0.00,0.00
439228,fill0,15,0.01,30.3,2,0.00,0.00
439228,fill0,16,0.01,30.3,2,0.00,0.00
439228,fill1,0,0.02,26.4,2,0.00,0.00
439228,fill1,1,0.02,26.3,2,0.00,0.00
439228,fill1,2,0.02,26.4,2,0.00,0.00
439228,fill1,3,0.02,26.4,2,0.00,0.00
439228,fill1,4,0.02,26.5,2,0.00,0.00
439228,fill1,5,0.02,26.4,2,0.00,0.00
439228,fill1,6,0.02,26.3,2,0.00,0.00
439228,fill1,7,0.02,26.3,2,0.00,0.00
439228,fill1,8,0.02,26.3,2,0.00,0.00
439228,fill1,9,0.02,26.4,2,0.00,0.00
439228,fill1,10,0.02,26.3,2,0.00,0.00
439228,fill1,11,0.02,26.3,2,0.00,0.00
439228,fill1,12,0.02,26.5,2,0.00,0.00
439228,fill1,13,0.02,26.4,2,0.00,0.00
439228,fill1,14,0.02,26.3,2,0.00,0.00
439228,fill1,15,0.02,26.4,2,0.00,0.00
439228,fill1,16,0.02,26.3,2,0.00,0.00
439228,alt01,0,0.02,27.0,2,0.00,0.00
439228,alt01,1,0.02,27.1,2,0.00,0.00
439228,alt01,2,0.02,24.8,2,0.00,0.00
439228,alt01,3,0.02,27.2,2,0.00,0.00
439228,alt01,4,0.02,27.1,2,0.00,0.00
439228,alt01,5,0.02,27.1,2,0.00,0.00
439228,alt01,6,0.02,27.0,2,0.00,0.00
439228,alt01,7,0.02,27.1,2,0.00,0.00
439228,alt01,8,0.02,27.0,2,0.00,0.00
439228,alt01,9,0.02,27.1,2,0.00,0.00
439228,alt01,10,0.02,27.1,2,0.00,0.00
439228,alt01,11,0.02,27.0,2,0.00,0.00
439228,alt01,12,0.02,27.1,2,0.00,0.00
439228,alt01,13,0.02,27.0,2,0.00,0.00
439228,alt01,14,0.02,27.0,2,0.00,0.00
439228,alt01,15,0.02,27.1,2,0.00,0.00
439228,alt01,16,0.02,27.1,2,0.00,0.00
483152,fill0,0,0.02,30.1,2,0.00,0.00
483152,fill0,1,0.02,30.0,2,0.00,0.00
483152,fill0,2,0.02,30.0,2,0.00,0.00
483152,fill0,3,0.02,30.0,2,0.00,0.00
483152,fill0,4,0.02,30.0,2,0.00,0.00
483152,fill0,5,0.02,30.0,2,0.00,0.00
483152,fill0,6,0.02,30.1,2,0.00,0.00
483152,fill0,7,0.02,30.1,2,0.00,0.00
483152,fill0,8,0.02,30.0,2,0.00,0.00
483152,fill0,9,0.02,29.9,2,0.00,0.00
483152,fill0,10,0.02,30.1,2,0.00,0.00
483152,fill0,11,0.02,30.1,2,0.00,0.00
483152,fill0,12,0.02,30.0,2,0.00,0.00
483152,fill0,13,0.02,30.1,2,0.00,0.00
483152,fill0,14,0.02,30.0,2,0.00,0.00
483152,fill0,15,0.02,30.0,2,0.00,0.00
483152,fill0,16,0.02,30.1,2,0.00,0.00
483152,fill1,0,0.02,26.0,2,0.00,0.00
483152,fill1,1,0.02,25.9,2,0.00,0.00
483152,fill1,2,0.02,26.0,2,0.00,0.00
483152,fill1,3,0.02,26.0,2,0.00,0.00
483152,fill1,4,0.02,25.9,2,0.00,0.00
483152,fill1,5,0.02,26.0,2,0.00,0.00
483152,fill1,6,0.02,26.1,2,0.00,0.00
483152,fill1,7,0.02,26.1,2,0.00,0.00
483152,fill1,8,0.02,26.1,2,0.00,0.00
483152,fill1,9,0.02,26.0,2,0.00,0.00
483152,fill1,10,0.02,26.0,2,0.00,0.00
483152,fill1,11,0.02,26.1,2,0.00,0.00
483152,fill1,12,0.02,26.0,2,0.00,0.00
483152,fill1,13,0.02,26.0,2,0.00,0.00
483152,fill1,14,0.02,26.0,2,0.00,0.00
483152,fill1,15,0.02,26.0,2,0.00,0.00
483152,fill1,16,0.02,26.0,2,0.00,0.00
483152,alt01,0,0.02,26.7,2,0.00,0.00
483152,alt01,1,0.02,26.7,2,0.00,0.00
483152,alt01,2,0.02,26.7,2,0.00,0.00
483152,alt01,3,0.02,26.7,2,0.00,0.00
483152,alt01,4,0.02,26.6,2,0.00,0.00
483152,alt01,5,0.02,26.7,2,0.00,0.00
483152,alt01,6,0.02,26.7,2,0.00,0.00
483152,alt01,7,0.02,26.7,2,0.00,0.00
483152,alt01,8,0.02,26.6,2,0.00,0.00
483152,alt01,9,0.02,26.7,2,0.00,0.00
483152,alt01,10,0.02,26.6,2,0.00,0.00
483152,alt01,11,0.02,26.6,2,0.00,0.00
483152,alt01,12,0.02,26.7,2,0.00,0.00
483152,alt01,13,0.02,26.7,2,0.00,0.00
483152,alt01,14,0.02,26.7,2,0.00,0.00
483152,alt01,15,0.02,26.7,2,0.00,0.00
483152,alt01,16,0.02,26.6,2,0.00,0.00
531468,fill0,0,0.02,30.2,2,0.00,0.00
531468,fill0,1,0.02,30.0,2,0.00,0.00
531468,fill0,2,0.02,30.2,2,0.00,0.00
531468,fill0,3,0.02,30.0,2,0.00,0.00
531468,fill0,4,0.02,30.2,2,0.00,0.00
531468,fill0,5,0.02,30.1,2,0.00,0.00
531468,fill0,6,0.02,30.2,2,0.00,0.00
531468,fill0,7,0.02,30.0,2,0.00,0.00
531468,fill0,8,0.02,27.1,2,0.00,0.00
531468,fill0,9,0.02,30.0,2,0.00,0.00
531468,fill0,10,0.02,30.1,2,0.00,0.00
531468,fill0,11,0.02,30.1,2,0.00,0.00
531468,fill0,12,0.02,29.9,2,0.00,0.00
531468,fill0,13,0.02,30.1,2,0.00,0.00
531468,fill0,14,0.02,30.1,2,0.00,0.00
531468,fill0,15,0.02,30.2,2,0.00,0.00
531468,fill0,16,0.02,30.1,2,0.00,0.00
531468,fill1,0,0.02,26.0,2,0.00,0.00
531468,fill1,1,0.02,26.0,2,0.00,0.00
531468,fill1,2,0.02,26.0,2,0.00,0.00
531468,fill1,3,0.02,26.0,2,0.00,0.00
531468,fill1,4,0.02,25.9,2,0.00,0.00
531468,fill1,5,0.02,25.9,2,0.00,0.00
531468,fill1,6,0.02,26.0,2,0.00,0.00
531468,fill1,7,0.02,26.1,2,0.00,0.00
531468,fill1,8,0.02,26.0,2,0.00,0.00
531468,fill1,9,0.02,26.1,2,0.00,0.00
531468,fill1,10,0.02,26.1,2,0.00,0.00
531468,fill1,11,0.02,26.0,2,0.00,0.00
531468,fill1,12,0.02,26.0,2,0.00,0.00
531468,fill1,13,0.02,26.0,2,0.00,0.00
531468,fill1,14,0.02,26.0,2,0.00,0.00
531468,fill1,15,0.02,26.0,2,0.00,0.00
531468,fill1,16,0.02,25.9,2,0.00,0.00
531468,alt01,0,0.02,26.7,2,0.00,0.00
531468,alt01,1,0.02,26.7,2,0.00,0.00
531468,alt01,2,0.02,26.7,2,0.00,0.00
531468,alt01,3,0.02,26.6,2,0.00,0.00
531468,alt01,4,0.02,26.6,2,0.00,0.00
531468,alt01,5,0.02,26.7,2,0.00,0.00
531468,alt01,6,0.02,26.6,2,0.00,0.00
531468,alt01,7,0.02,26.7,2,0.00,0.00
531468,alt01,8,0.02,26.7,2,0.00,0.00
531468,alt01,9,0.02,26.6,2,0.00,0.00
531468,alt01,10,0.02,26.6,2,0.00,0.00
531468,alt01,11,0.02,26.6,2,0.00,0.00
531468,alt01,12,0.02,26.6,2,0.00,0.00
531468,alt01,13,0.02,26.6,2,0.00,0.00
531468,alt01,14,0.02,26.6,2,0.00,0.00
531468,alt01,15,0.02,26.6,2,0.00,0.00
531468,alt01,16,0.02,26.5,2,0.00,0.00
584612,fill0,0,0.02,30.2,2,0.00,0.00
584612,fill0,1,0.02,30.3,2,0.00,0.00
584612,fill0,2,0.02,30.4,2,0.00,0.00
584612,fill0,3,0.02,30.3,2,0.00,0.00
584612,fill0,4,0.02,30.3,2,0.00,0.00
584612,fill0,5,0.02,30.3,2,0.00,0.00
584612,fill0,6,0.02,30.3,2,0.00,0.00
584612,fill0,7,0.02,30.3,2,0.00,0.00
584612,fill0,8,0.02,30.3,2,0.00,0.00
584612,fill0,9,0.02,30.2,2,0.00,0.00
584612,fill0,10,0.02,30.2,2,0.00,0.00
584612,fill0,11,0.02,30.3,2,0.00,0.00
584612,fill0,12,0.02,30.4,2,0.00,0.00
584612,fill0,13,0.02,30.2,2,0.00,0.00
584612,fill0,14,0.02,30.3,2,0.00,0.00
584612,fill0,15,0.02,30.3,2,0.00,0.00
584612,fill0,16,0.02,30.4,2,0.00,0.00
584612,fill1,0,0.02,24.6,2,0.00,0.00
584612,fill1,1,0.02,26.1,2,0.00,0.00
584612,fill1,2,0.02,26.1,2,0.00,0.00
584612,fill1,3,0.02,26.0,2,0.00,0.00
584612,fill1,4,0.02,26.1,2,0.00,0.00
584612,fill1,5,0.02,26.1,2,0.00,0.00
584612,fill1,6,0.02,26.0,2,0.00,0.00
584612,fill1,7,0.02,26.1,2,0.00,0.00
584612,fill1,8,0.02,26.1,2,0.00,0.00
584612,fill1,9,0.02,26.1,2,0.00,0.00
584612,fill1,10,0.02,26.1,2,0.00,0.00
584612,fill1,11,0.02,26.1,2,0.00,0.00
584612,fill1,12,0.02,26.1,2,0.00,0.00
584612,fill1,13,0.02,26.1,2,0.00,0.00
584612,fill1,14,0.02,26.1,2,0.00,0.00
584612,fill1,15,0.02,26.1,2,0.00,0.00
584612,fill1,16,0.02,26.1,2,0.00,0.00
584612,alt01,0,0.02,26.8,2,0.00,0.00
584612,alt01,1,0.02,26.8,2,0.00,0.00
584612,alt01,2,0.02,26.7,2,0.00,0.00
584612,alt01,3,0.02,26.7,2,0.00,0.00
584612,alt01,4,0.02,26.7,2,0.00,0.00
584612,alt01,5,0.02,26.7,2,0.00,0.00
584612,alt01,6,0.02,26.7,2,0.00,0.00
584612,alt01,7,0.02,26.7,2,0.00,0.00
584612,alt01,8,0.02,26.7,2,0.00,0.00
584612,alt01,9,0.02,26.7,2,0.00,0.00
584612,alt01,10,0.02,26.7,2,0.00,0.00
584612,alt01,11,0.02,26.8,2,0.00,0.00
584612,alt01,12,0.02,26.7,2,0.00,0.00
584612,alt01,13,0.02,26.7,2,0.00,0.00
584612,alt01,14,0.02,26.8,2,0.00,0.00
584612,alt01,15,0.02,26.7,2,0.00,0.00
584612,alt01,16,0.02,26.8,2,0.00,0.00
643072,fill0,0,0.02,30.5,2,0.00,0.00
643072,fill0,1,0.02,30.5,2,0.00,0.00
643072,fill0,2,0.02,30.5,2,0.00,0.00
643072,fill0,3,0.02,30.5,2,0.00,0.00
643072,fill0,4,0.02,30.4,2,0.00,0.00
643072,fill0,5,0.02,30.4,2,0.00,0.00
643072,fill0,6,0.02,30.6,2,0.00,0.00
643072,fill0,7,0.02,30.4,2,0.00,0.00
643072,fill0,8,0.02,30.4,2,0.00,0.00
643072,fill0,9,0.02,30.5,2,0.00,0.00
643072,fill0,10,0.02,30.5,2,0.00,0.00
643072,fill0,11,0.02,30.6,2,0.00,0.00
643072,fill0,12,0.02,30.5,2,0.00,0.00
643072,fill0,13,0.02,30.5,2,0.00,0.00
643072,fill0,14,0.02,30.5,2,0.00,0.00
643072,fill0,15,0.02,30.5,2,0.00,0.00
643072,fill0,16,0.02,30.6,2,0.00,0.00
643072,fill1,0,0.02,26.2,2,0.00,0.00
643072,fill1,1,0.02,26.2,2,0.00,0.00
643072,fill1,2,0.02,26.2,2,0.00,0.00
643072,fill1,3,0.02,26.2,2,0.00,0.00
643072,fill1,4,0.02,26.3,2,0.00,0.00
643072,fill1,5,0.02,26.3,2,0.00,0.00
643072,fill1,6,0.02,26.3,2,0.00,0.00
643072,fill1,7,0.02,26.2,2,0.00,0.00
643072,fill1,8,0.03,25.0,2,0.00,0.00
643072,fill1,9,0.02,26.4,2,0.00,0.00
643072,fill1,10,0.02,26.3,2,0.00,0.00
643072,fill1,11,0.02,26.3,2,0.00,0.00
643072,fill1,12,0.02,26.3,2,0.00,0.00
643072,fill1,13,0.02,26.2,2,0.00,0.00
643072,fill1,14,0.02,26.2,2,0.00,0.00
643072,fill1,15,0.02,26.2,2,0.00,0.00
643072,fill1,16,0.02,26.2,2,0.00,0.00
643072,alt01,0,0.02,26.9,2,0.00,0.00
643072,alt01,1,0.02,26.9,2,0.00,0.00
643072,alt01,2,0.02,26.9,2,0.00,0.00
643072,alt01,3,0.02,26.9,2,0.00,0.00
643072,alt01,4,0.02,26.9,2,0.00,0.00
643072,alt01,5,0.02,26.9,2,0.00,0.00
643072,alt01,6,0.02,26.9,2,0.00,0.00
643072,alt01,7,0.02,26.9,2,0.00,0.00
643072,alt01,8,0.02,26.9,2,0.00,0.00
643072,alt01,9,0.02,26.9,2,0.00,0.00
643072,alt01,10,0.02,26.8,2,0.00,0.00
643072,alt01,11,0.02,26.9,2,0.00,0.00
643072,alt01,12,0.02,26.9,2,0.00,0.00
643072,alt01,13,0.02,26.8,2,0.00,0.00
643072,alt01,14,0.02,26.9,2,0.00,0.00
643072,alt01,15,0.02,27.0,2,0.00,0.00
643072,alt01,16,0.02,26.9,2,0.00,0.00
707380,fill0,0,0.02,30.6,2,0.00,0.00
707380,fill0,1,0.02,30.6,2,0.00,0.00
707380,fill0,2,0.02,30.7,2,0.00,0.00
707380,fill0,3,0.02,30.6,2,0.00,0.00
707380,fill0,4,0.02,30.7,2,0.00,0.00
707380,fill0,5,0.02,30.7,2,0.00,0.00
707380,fill0,6,0.02,30.6,2,0.00,0.00
707380,fill0,7,0.02,30.6,2,0.00,0.00
707380,fill0,8,0.02,30.7,2,0.00,0.00
707380,fill0,9,0.02,30.7,2,0.00,0.00
707380,fill0,10,0.02,30.6,2,0.00,0.00
707380,fill0,11,0.02,30.7,2,0.00,0.00
707380,fill0,12,0.02,30.6,2,0.00,0.00
707380,fill0,13,0.02,30.6,2,0.00,0.00
707380,fill0,14,0.02,30.6,2,0.00,0.00
707380,fill0,15,0.02,30.7,2,0.00,0.00
707380,fill0,16,0.02,30.6,2,0.00,0.00
707380,fill1,0,0.03,26.4,2,0.00,0.00
707380,fill1,1,0.03,26.4,2,0.00,0.00
707380,fill1,2,0.03,26.3,2,0.00,0.00
707380,fill1,3,0.03,26.3,2,0.00,0.00
707380,fill1,4,0.03,26.4,2,0.00,0.00
707380,fill1,5,0.03,26.4,2,0.00,0.00
707380,fill1,6,0.03,26.5,2,0.00,0.00
707380,fill1,7,0.03,26.3,2,0.00,0.00
707380,fill1,8,0.03,26.4,2,0.00,0.00
707380,fill1,9,0.03,25.1,2,0.00,0.00
707380,fill1,10,0.03,26.4,2,0.00,0.00
707380,fill1,11,0.03,26.3,2,0.00,0.00
707380,fill1,12,0.03,26.3,2,0.00,0.00
707380,fill1,13,0.03,26.3,2,0.00,0.00
707380,fill1,14,0.03,26.4,2,0.00,0.00
707380,fill1,15,0.03,26.4,2,0.00,0.00
707380,fill1,16,0.03,26.4,2,0.00,0.00
707380,alt01,0,0.03,27.0,2,0.00,0.00
707380,alt01,1,0.03,27.1,2,0.00,0.00
707380,alt01,2,0.03,27.0,2,0.00,0.00
707380,alt01,3,0.03,27.0,2,0.00,0.00
707380,alt01,4,0.03,27.0,2,0.00,0.00
707380,alt01,5,0.03,27.0,2,0.00,0.00
707380,alt01,6,0.03,27.0,2,0.00,0.00
707380,alt01,7,0.03,27.0,2,0.00,0.00
707380,alt01,8,0.03,27.0,2,0.00,0.00
707380,alt01,9,0.03,27.1,2,0.00,0.00
707380,alt01,10,0.03,27.0,2,0.00,0.00
707380,alt01,11,0.03,27.0,2,0.00,0.00
707380,alt01,12,0.03,27.0,2,0.00,0.00
707380,alt01,13,0.03,27.0,2,0.00,0.00
707380,alt01,14,0.03,27.0,2,0.00,0.00
707380,alt01,15,0.03,27.0,2,0.00,0.00
707380,alt01,16,0.03,27.1,2,0.00,0.00
778120,fill0,0,0.03,30.9,2,0.00,0.00
778120,fill0,1,0.03,30.9,2,0.00,0.00
778120,fill0,2,0.03,30.8,2,0.00,0.00
778120,fill0,3,0.03,31.0,2,0.00,0.00
778120,fill0,4,0.03,30.9,2,0.00,0.00
778120,fill0,5,0.03,30.9,2,0.00,0.00
